SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #66,0.003,Heat,No Action,no event,0,0,150.7183,80.2855
Subject #66,0.104,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,0.205,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,0.319,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,0.426,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,0.526,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,0.628,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,0.739,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,0.850,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,0.951,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,1.051,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,1.152,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,1.253,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,1.355,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,1.464,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,1.575,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,1.676,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,1.787,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,1.887,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,1.988,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,2.089,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,2.189,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,2.290,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,2.390,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,2.491,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,2.591,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,2.692,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,2.792,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,2.893,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,2.993,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,3.095,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,3.195,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,3.295,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,3.395,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,3.496,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,3.597,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,3.697,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,3.809,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,3.909,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,4.009,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,4.110,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,4.210,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,4.311,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,4.411,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,4.512,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,4.613,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,4.713,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,4.814,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,4.914,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,5.015,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,5.115,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,5.216,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,5.316,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,5.417,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,5.517,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,5.618,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,5.719,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,5.819,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,5.919,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,6.020,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,6.120,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,6.221,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,6.322,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,6.422,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,6.522,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,6.623,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,6.726,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,6.836,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,6.937,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,7.048,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,7.148,Audio,No Action,no event,0,0,150.7183,80.2855
Subject #66,7.249,Audio,No Action,no event,0,0,150.7183,80.2855
