SubjectName,Timestamp,FeedbackType,MainTask,MainTaskInfo,SecondaryTask,SecondaryTaskInfo,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #134,0.003,Heat,None,,None,,,9.72998,0,6.531772,351.6484
Subject #134,0.104,Audio,None,,None,,,9.72998,0,6.513198,351.6475
Subject #134,0.212,Audio,None,,None,,,9.72998,0,6.504294,351.6525
Subject #134,0.313,Audio,None,,None,,,9.72998,0,6.491288,351.6544
Subject #134,0.413,Audio,None,,None,,,9.72998,0,6.500616,351.6594
Subject #134,0.513,Audio,None,,None,,,9.72998,0,6.500361,351.6671
Subject #134,0.614,Audio,None,,None,,,9.72998,0,6.506654,351.6783
Subject #134,0.719,Audio,None,,None,,,9.72998,0,6.48428,351.6579
Subject #134,0.826,Audio,None,,None,,,9.72998,0,6.48057,351.6509
Subject #134,0.927,Audio,None,,None,,,9.72998,0,6.470601,351.6374
Subject #134,1.032,Audio,None,,None,,,9.72998,0,6.469547,351.6482
Subject #134,1.139,Audio,None,,None,,,9.72998,0,6.46992,351.6403
Subject #134,1.240,Audio,None,,None,,,9.72998,0,6.466891,351.6388
Subject #134,1.346,Audio,None,,None,,,9.72998,0,6.45801,351.6433
Subject #134,1.452,Audio,None,,None,,,9.72998,0,6.440749,351.6284
Subject #134,1.552,Audio,None,,None,,,9.72998,0,6.456357,351.6388
Subject #134,1.659,Audio,None,,None,,,9.72998,0,6.457338,351.6387
Subject #134,1.765,Audio,None,,None,,,9.72998,0,6.45699,351.6523
Subject #134,1.865,Audio,None,,None,,,9.72998,0,6.437919,351.6407
Subject #134,1.970,Audio,None,,None,,,9.72998,0,6.461942,351.649
Subject #134,2.077,Audio,None,,None,,,9.72998,0,6.437859,351.6574
Subject #134,2.178,Audio,None,,None,,,9.72998,0,6.449264,351.6666
Subject #134,2.283,Audio,None,,None,,,9.72998,0,6.456714,351.665
Subject #134,2.390,Audio,None,,None,,,9.72998,0,6.450968,351.658
Subject #134,2.491,Audio,None,,None,,,9.72998,0,6.45453,351.6605
Subject #134,2.595,Audio,None,,None,,,9.72998,0,6.464571,351.6793
Subject #134,2.703,Audio,None,,None,,,9.72998,0,6.519993,351.6291
Subject #134,2.803,Audio,None,,None,,,9.72998,0,6.506462,351.6369
Subject #134,2.908,Audio,None,,None,,,9.72998,0,6.503266,351.6395
Subject #134,3.015,Audio,None,,None,,,9.72998,0,6.508507,351.6512
Subject #134,3.116,Audio,None,,None,,,9.72998,0,6.487921,351.661
Subject #134,3.222,Audio,None,,None,,,9.72998,0,6.493728,351.6602
