SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #297;0,013;Heat;;;;;;;0,05094122;0,0222039;8,999991;0;9,729981;0
Subject #297;0,159;Audio;;Task Spawned;;;32,34229;76,0528;0,08911602;0,2632304;8,999991;0;9,729981;0
Subject #297;0,270;Audio;;;;;32,34229;76,0528;0,1336701;0,5445337;8,999991;0;9,729981;0
Subject #297;0,387;Audio;;;;;32,34229;76,0528;0,1930802;0,9196346;8,999991;0;9,729981;0
Subject #297;0,488;Audio;;;;;32,34229;76,0528;0,2543011;1,306169;8,999991;0;9,729981;0
Subject #297;0,592;Audio;;;;;32,34229;76,0528;0,3274492;1,768008;8,999991;0;9,729981;0
Subject #297;0,698;Audio;;;;;32,34229;76,0528;0,4122844;2,303637;8,999991;0;9,729981;0
Subject #297;0,799;Audio;;;;;32,34229;76,0528;0,5042754;2,884446;8,999991;0;9,729981;0
Subject #297;0,918;Audio;;;;;32,34229;76,0528;0,6240421;3,640624;8,999991;0;9,729981;0
Subject #297;1,032;Audio;;;;;32,34229;76,0528;0,7498108;4,434697;8,999991;353,7935;9,734284;353,7941
Subject #297;1,133;Audio;;;;;32,34229;76,0528;0,8702044;5,194832;8,999992;341,636;9,769147;341,6375
Subject #297;1,242;Audio;;;;;32,34229;76,0528;1,002709;6,031434;8,999993;334,2628;9,810369;334,265
Subject #297;1,355;Audio;;;;;32,34229;76,0528;1,147222;6,943853;8,999993;334,2628;9,810369;334,265
Subject #297;1,470;Audio;;;;;32,34229;76,0528;1,304708;7,938181;8,999993;334,2628;9,810369;334,265
Subject #297;1,571;Audio;;;;;32,34229;76,0528;1,451773;8,866714;8,999993;334,2628;9,810369;334,265
Subject #297;1,677;Audio;;;;;32,34229;76,0528;1,615957;9,903334;8,999993;334,2628;9,810369;334,265
Subject #297;1,795;Audio;;;;;32,34229;76,0528;1,811248;11,13635;8,999993;334,2628;9,810369;334,265
Subject #297;1,915;Audio;;;;;32,34229;76,0528;2,013954;12,41619;8,999993;334,2628;9,810369;334,265
