SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
472;6,654;POV;started;Right;-487154
472;10,692;Ring;started;(52,3, 0,0, 182,5);-487358
472;10,760;Ring;started;(52,3, 0,0, 182,5);-487358
472;11,637;POV;Timeout;Right;-487154
472;13,308;Ring;started;(83,1, 0,0, 222,4);-487566
472;13,318;Ring;started;(83,1, 0,0, 222,4);-487566
472;15,833;Ring;started;(51,1, 0,0, 270,9);-487782
472;15,842;Ring;started;(51,1, 0,0, 270,9);-487782
472;17,579;Ring;Success;Right;-487566
472;18,289;Ring;started;(34,7, 0,0, 299,2);-487994
472;18,299;Ring;started;(34,7, 0,0, 299,2);-487994
472;18,322;POV;started;Right;-488042
472;18,663;Ring;Timeout;Middle;-487358
472;20,707;Ring;Success;Left;-487782
472;22,379;Ring;started;(-15,6, 0,0, 361,8);-488372
472;22,383;Ring;Success;Left;-487994
472;22,391;Ring;started;(-15,6, 0,0, 361,8);-488372
472;23,310;POV;Timeout;Right;-488042
472;24,501;Ring;started;(-38,8, 0,0, 397,8);-488516
472;24,511;Ring;started;(-38,8, 0,0, 397,8);-488516
472;27,863;Ring;started;(59,1, 0,0, 461,9);-488686
472;27,872;Ring;started;(59,1, 0,0, 461,9);-488686
472;27,918;POV;started;Left;-488734
472;30,369;Ring;Timeout;Middle;-488372
472;30,615;POV;Success;Left;-488734
472;31,985;Ring;started;(91,8, 0,0, 537,6);-488976
472;32,004;Ring;started;(91,8, 0,0, 537,6);-488976
472;32,513;Ring;Timeout;Left;-488516
472;34,733;Ring;started;(160,4, 0,0, 540,4);-489138
472;34,753;Ring;started;(160,4, 0,0, 540,4);-489138
472;35,842;Ring;Timeout;Right;-488686
472;37,102;Ring;started;(209,0, 0,0, 548,6);-489280
472;37,122;Ring;started;(209,0, 0,0, 548,6);-489280
472;39,976;Ring;Timeout;Middle;-488976
472;40,898;Ring;started;(278,1, 0,0, 580,1);-489470
472;40,919;Ring;started;(278,1, 0,0, 580,1);-489470
472;40,965;POV;started;Middle;-489518
472;42,724;Ring;Timeout;Middle;-489138
