SubjectName,Timestamp,FeedbackType,MainTask,MainTaskInfo,SecondaryTask,SecondaryTaskInfo,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #160,0.011,Heat,None,,None,,,0,0,0,0
Subject #160,0.133,Audio,Right,,Right,,,0,0,0,0
Subject #160,0.255,Audio,Right,,Right,,,0,0,0,0
Subject #160,0.372,Audio,Right,,Right,,,0,0,0,0
Subject #160,0.485,Audio,Right,,Right,,,0,0,0,0
Subject #160,0.601,Audio,Right,,Right,,,0,0,0,0
Subject #160,0.714,Audio,Right,,Right,,,0,0,0,0
Subject #160,0.815,Audio,Right,,Right,,,0,0,0,0
Subject #160,0.930,Audio,Right,,Right,,,0,0,0,0
Subject #160,1.041,Audio,Right,,Right,,,0,0,0,0
Subject #160,1.151,Audio,Right,,Right,,,0,0,0,0
Subject #160,1.269,Audio,Right,,Right,,,0,0,0,0
Subject #160,1.374,Audio,Right,,Right,,,0,0,0,0
Subject #160,1.488,Audio,Right,,Right,,,0,0,0,0
Subject #160,1.601,Audio,Right,,Right,,,0,0,0,0
Subject #160,1.711,Audio,Right,,Right,,,0,0,0,0
Subject #160,1.830,Audio,Right,,Right,,,0,0,0,0
Subject #160,1.946,Audio,Right,,Right,,,0,0,0,0
Subject #160,2.057,Audio,Right,,Right,,,0,0,0,0
Subject #160,2.178,Audio,Right,,Right,,,0,0,0,0
Subject #160,2.283,Audio,Right,,Right,,,0,0,0,0
Subject #160,2.404,Audio,Right,,Right,,,0,0,0,0
Subject #160,2.517,Audio,Right,,Right,,,0,0,0,0
Subject #160,2.632,Audio,Right,,Right,,,0,0,0,0
Subject #160,2.748,Audio,Right,,Right,,,0,0,0,0
Subject #160,2.862,Audio,Right,,Right,,,0,0,0,0
Subject #160,2.965,Audio,Right,,Right,,,0,0,0,0
Subject #160,3.078,Audio,Right,,Right,,,0,0,0,0
Subject #160,3.192,Audio,Right,,Right,,,0,0,0,0
Subject #160,3.312,Audio,Right,,Right,,,0,0,0,0
Subject #160,3.416,Audio,Right,,Right,,,0,0,0,0
Subject #160,3.531,Audio,Right,,Right,,,0,0,0,0
Subject #160,3.646,Audio,Right,,Right,,,0,0,0,0
Subject #160,3.761,Audio,Right,,Right,,,0,0,0,0
Subject #160,3.874,Audio,Right,,Right,,,0,0,0,0
Subject #160,3.978,Audio,Right,,Right,,,0,0,0,0
Subject #160,4.092,Audio,Right,,Right,,,0,0,0,0
Subject #160,4.205,Audio,Right,,Right,,,0,0,0,0
Subject #160,4.313,Audio,Right,,Right,,,0,0,0,0
Subject #160,4.428,Audio,Right,,Right,,,0,0,0,0
Subject #160,4.540,Audio,Right,,Right,,,0,0,0,0
Subject #160,4.656,Audio,Right,,Right,,,0,0,0,0
Subject #160,4.785,Audio,Right,,Right,,,0,0,0,0
Subject #160,4.891,Audio,Right,,Right,,,0,0,0,0
Subject #160,5.011,Audio,Right,,Right,,,0,0,0,0
Subject #160,5.125,Audio,Right,,Right,,,0,0,0,0
Subject #160,5.243,Audio,Right,,Right,,,0,0,0,0
Subject #160,5.357,Audio,Right,,Right,,,0,0,0,0
Subject #160,5.480,Audio,Right,,Right,,,0,0,0,0
Subject #160,5.601,Audio,Right,,Right,,,0,0,0,0
Subject #160,5.714,Audio,Right,,Right,,,0,0,0,0
Subject #160,5.831,Audio,Right,,Right,,,0,0,0,0
Subject #160,5.947,Audio,Right,,Right,,,0,0,0,0
Subject #160,6.065,Audio,Right,,Right,,,0,0,0,0
Subject #160,6.186,Audio,Right,,Right,,,0,0,0,0
Subject #160,6.304,Audio,Right,,Right,,,0,0,0,0
Subject #160,6.421,Audio,Right,,Right,,,0,0,0,0
