SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
3;76.090;Ring;visible;(15.6, 0.0, 109.6);-11780
3;76.116;Ring;visible;(7.5, 0.0, 111.5);-11828
3;76.180;Ring;visible;(9.5, 0.0, 112.5);-11876
3;76.250;Ring;visible;(9.3, 0.0, 113.9);-11924
3;76.286;Ring;visible;(20.2, 0.0, 112.9);-12014
3;76.319;Ring;visible;(29.0, 0.0, 112.2);-12062
3;76.351;Ring;visible;(10.4, 0.0, 115.8);-12110
3;76.419;Ring;visible;(27.5, 0.0, 114.5);-12158
3;76.452;Ring;visible;(28.8, 0.0, 114.9);-12206
3;76.487;Ring;visible;(25.0, 0.0, 116.3);-12294
3;76.518;Ring;visible;(29.0, 0.0, 116.3);-12342
3;76.585;Ring;visible;(28.7, 0.0, 117.7);-12390
3;76.619;Ring;visible;(13.0, 0.0, 120.8);-12438
3;76.652;Ring;visible;(7.8, 0.0, 122.3);-12486
3;76.719;Ring;visible;(30.3, 0.0, 120.1);-12574
3;76.753;Ring;visible;(27.9, 0.0, 121.2);-12622
3;76.787;Ring;visible;(9.0, 0.0, 124.9);-12670
3;76.853;Ring;visible;(8.0, 0.0, 126.4);-12718
3;76.889;Ring;visible;(14.5, 0.0, 126.0);-12806
3;76.921;Ring;visible;(13.3, 0.0, 126.9);-12854
3;76.954;Ring;visible;(30.8, 0.0, 124.8);-12902
3;77.815;POV;visible;Left;-12990
3;77.979;POV;visible;Left;-13128
3;78.057;POV;visible;Middle;-13226
3;78.093;POV;visible;Right;-13362
3;78.225;POV;visible;Right;-13460
3;78.828;POV;visible;Middle;-13594
