SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskYPos;MainTaskZPos;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #314;0,003;Heat;;;;;;;;0,883239;0,001899719;5,277131;8,999991;0;254,0008;351,2319
Subject #314;0,123;Vibration;;;;Task Started;;;;1,095244;0,001899719;6,615676;8,999991;0;254,0027;351,2354
Subject #314;0,234;Vibration;;;;;;;;1,308686;0,001899719;7,9633;8,999991;0;254,0109;351,2319
Subject #314;0,336;Vibration;;;;;;;;1,520622;0,001899719;9,301411;8,999991;0;254,0013;351,2352
Subject #314;0,436;Vibration;;;;;;;;1,745658;0,001899719;10,72223;8,999991;0;254,007;351,2317
Subject #314;0,537;Vibration;;;;;;;;1,986987;0,001899719;12,24592;8,999991;0;254,0118;351,2392
Subject #314;0,637;Vibration;;;;;;;;2,243322;0,001899719;13,86437;8,999991;0;254,0187;351,2359
Subject #314;0,738;Vibration;;;;;;;;2,516174;0,001899719;15,58708;8,999991;0;254,0149;351,2455
Subject #314;0,839;Vibration;;;;;;;;2,804678;0,001899719;17,40863;8,999991;0;254,0075;351,2516
Subject #314;0,939;Vibration;;;;;;;;3,108812;0,001899719;19,32886;8,999991;0;254,0065;351,2378
Subject #314;1,040;Vibration;;;;;;;;3,423309;0,001899719;21,31451;8,999991;0;254,0065;351,2378
Subject #314;1,140;Vibration;;;;;;;;3,737567;0,001899719;23,29866;8,999991;0;254,0065;351,2378
Subject #314;1,241;Vibration;;;;;;;;4,053449;0,001899719;25,29306;8,999991;0;254,0065;351,2378
Subject #314;1,342;Vibration;;;;;;;;4,367577;0,001899719;27,27638;8,999991;0;254,0065;351,2378
Subject #314;1,443;Vibration;;;;;;;;4,683392;0,001899719;29,27037;8,999991;0;254,0065;351,2378
Subject #314;1,554;Vibration;;;;;;;;5,030927;0,001899719;31,46462;8,999991;0;254,0065;351,2378
Subject #314;1,654;Vibration;;;;;;;;5,345323;0,001899719;33,44964;8,999991;0;254,0065;351,2378
Subject #314;1,755;Vibration;;;;;;;;5,660338;0,001899719;35,43857;8,999991;0;254,0065;351,2378
Subject #314;1,855;Vibration;;;;;;;;5,974544;0,001899719;37,42239;8,999991;0;254,0065;351,2378
Subject #314;1,956;Vibration;;;;;;;;6,289056;0,001899719;39,40814;8,999991;0;254,0065;351,2378
Subject #314;2,056;Vibration;;;;;;;;6,603962;0,001899719;41,39637;8,999991;0;254,0065;351,2378
Subject #314;2,158;Vibration;;;;;;;;6,920516;0,001899719;43,39501;8,999991;0;254,0065;351,2378
Subject #314;2,258;Vibration;;;;;;;;7,234794;0,001899719;45,37928;8,999991;0;254,0065;351,2378
Subject #314;2,359;Vibration;;;;;;;;7,549476;0,001899719;47,36611;8,999991;0;254,0065;351,2378
Subject #314;2,459;Vibration;;;;;;;;7,863736;0,001899719;49,35027;8,999991;0;254,0065;351,2378
Subject #314;2,560;Vibration;;;;;;;;8,180258;0,001899719;51,34872;8,999991;0;254,0065;351,2378
Subject #314;2,671;Vibration;;;;;;;;8,52797;0,001899719;53,5441;8,999991;0;254,0065;351,2378
Subject #314;2,772;Vibration;;;;;;;;8,842817;0,001899719;55,53196;8,999991;0;254,0065;351,2378
Subject #314;2,873;Vibration;;;;;;;;9,157709;0,001899719;57,5201;8,999991;0;254,0065;351,2378
Subject #314;2,973;Vibration;;;;;;;;9,471593;0,001899719;59,50188;8,999991;0;254,0065;351,2378
Subject #314;3,073;Vibration;;;;;;;;9,786394;0,001899719;61,48946;8,999991;0;254,0065;351,2378
Subject #314;3,174;Vibration;;;;;;;;10,10119;0,001899719;63,47702;8,999991;0;254,0065;351,2378
Subject #314;3,275;Vibration;;;;;;;;10,41625;0,001899719;65,46622;8,999991;0;254,0065;351,2378
Subject #314;3,376;Vibration;;;;;;;;10,73203;0,001899719;67,45994;8,999991;0;254,0065;351,2378
Subject #314;3,487;Vibration;;;;;;;;11,08073;0,001899719;69,66154;8,999991;0;254,0065;351,2378
Subject #314;3,587;Vibration;;;;;;;;11,39391;0,001899719;71,6389;8,999991;0;254,0065;351,2378
Subject #314;3,688;Vibration;;;;;;;;11,70856;0,001899719;73,62553;8,999991;0;254,0065;351,2378
Subject #314;3,790;Vibration;;;;;;;;12,02664;0,001899719;75,63383;8,999991;0;254,0065;351,2378
Subject #314;3,900;Vibration;;;;;;;;12,37256;0,001899719;77,81784;8,999991;0;254,0065;351,2378
Subject #314;4,001;Vibration;;;;;;;;12,68751;0,001899719;79,80637;8,999991;0;254,0065;351,2378
Subject #314;4,101;Vibration;Middle;Task Started;Right;;15,76799;0,001899719;161,6721;13,002;0,001899719;81,79201;8,999991;0;254,0065;351,2378
Subject #314;4,202;Vibration;Middle;;Right;;15,76799;0,001899719;161,6721;13,317;0,001899719;83,78081;8,999991;0;254,0065;351,2378
Subject #314;4,302;Vibration;Middle;;Right;;15,76799;0,001899719;161,6721;13,63136;0,001899719;85,76565;8,999991;0;254,0065;351,2378
Subject #314;4,403;Vibration;Middle;;Right;;15,76799;0,001899719;161,6721;13,94592;0,001899719;87,75166;8,999991;0;254,0065;351,2378
Subject #314;4,504;Vibration;Middle;;Right;;15,76799;0,001899719;161,6721;14,26038;0,001899719;89,7371;8,999991;0;254,0065;351,2378
Subject #314;4,604;Vibration;Middle;;Right;;15,76799;0,001899719;161,6721;14,57503;0,001899719;91,72371;8,999991;0;254,0065;351,2378
Subject #314;4,704;Vibration;Middle;;Right;;15,76799;0,001899719;161,6721;14,88927;0,001899719;93,70773;8,999991;0;254,0065;351,2378
Subject #314;4,805;Vibration;Middle;;Right;;15,76799;0,001899719;161,6721;15,20416;0,001899719;95,69588;8,999991;0;254,0065;351,2378
Subject #314;4,906;Vibration;Middle;;Right;;15,76799;0,001899719;161,6721;15,51871;0,001899719;97,68186;8,999991;0;254,0065;351,2378
Subject #314;5,006;Vibration;Middle;;None;Timeout;15,76799;0,001899719;161,6721;15,83384;0,001899719;99,67153;8,999991;0;254,0065;351,2378
Subject #314;5,107;Vibration;Middle;;None;;15,76799;0,001899719;161,6721;16,14864;0,001899719;101,6591;8,999991;0;254,0065;351,2378
Subject #314;5,207;Vibration;Middle;;None;;15,76799;0,001899719;161,6721;16,46223;0,001899719;103,6391;8,999991;0;254,0065;351,2378
Subject #314;5,308;Vibration;Middle;;None;;15,76799;0,001899719;161,6721;16,77707;0,001899719;105,6269;8,999991;0;254,0065;351,2378
Subject #314;5,408;Vibration;Middle;;None;;15,76799;0,001899719;161,6721;17,09117;0,001899719;107,61;8,999991;0;254,0065;351,2378
Subject #314;5,509;Vibration;Middle;;None;;15,76799;0,001899719;161,6721;17,40637;0,001899719;109,6001;8,999991;0;254,0065;351,2378
Subject #314;5,610;Vibration;Middle;;None;;15,76799;0,001899719;161,6721;17,72082;0,001899719;111,5855;8,999991;0;254,0065;351,2378
Subject #314;5,710;Vibration;Middle;;None;;15,76799;0,001899719;161,6721;18,03437;0,001899719;113,5652;8,999991;0;254,0065;351,2378
Subject #314;5,810;Vibration;Middle;;None;;15,76799;0,001899719;161,6721;18,34931;0,001899719;115,5536;8,999991;0;254,0065;351,2378
Subject #314;5,911;Vibration;Middle;;None;;15,76799;0,001899719;161,6721;18,66405;0,001899719;117,5407;8,999991;0;254,0065;351,2378
Subject #314;6,012;Vibration;Middle;;None;;15,76799;0,001899719;161,6721;18,97886;0,001899719;119,5284;8,999991;0;254,0065;351,2378
Subject #314;6,112;Vibration;Middle;;None;;15,76799;0,001899719;161,6721;19,29296;0,001899719;121,5115;8,999991;0;254,0065;351,2378
Subject #314;6,212;Vibration;Middle;;None;;15,76799;0,001899719;161,6721;19,60743;0,001899719;123,497;8,999991;0;254,0065;351,2378
Subject #314;6,313;Vibration;Middle;;None;;15,76799;0,001899719;161,6721;19,92213;0,001899719;125,484;8,999991;0;254,0065;351,2378
Subject #314;6,414;Vibration;Middle;;None;;15,76799;0,001899719;161,6721;20,23742;0,001899719;127,4746;8,999991;0;254,0065;351,2378
Subject #314;6,515;Vibration;Middle;Task Started;None;;41,9727;0,001899719;206,1573;20,55273;0,001899719;129,4654;8,999991;0;254,0065;351,2378
Subject #314;6,615;Vibration;Middle;;None;;41,9727;0,001899719;206,1573;20,86584;0,001899719;131,4424;8,999991;0;254,0065;351,2378
Subject #314;6,715;Vibration;Middle;;None;;41,9727;0,001899719;206,1573;21,18032;0,001899719;133,4279;8,999991;0;254,0065;351,2378
