SubjectName,Timestamp,FeedbackType,MainTask,MainTaskInfo,SecondaryTask,SecondaryTaskInfo,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #181,0.012,Heat,None,,None,,,0,0,0,0
Subject #181,0.160,Heat,None,,None,,,0,0,0,0
Subject #181,0.271,Heat,None,,None,,,0,0,0,0
Subject #181,0.380,Heat,None,,None,,,0,0,0,0
Subject #181,0.492,Heat,None,,None,,,0,0,0,0
Subject #181,0.609,Heat,None,,None,,,0,0,0,0
Subject #181,0.727,Heat,None,,None,,,0,0,0,0
Subject #181,0.845,Heat,None,,None,,,0,0,0,0
Subject #181,0.954,Heat,None,,None,,,0,0,0,0
Subject #181,1.070,Heat,None,,None,,,0,0,0,0
Subject #181,1.183,Heat,None,,None,,,0,0,0,0
Subject #181,1.300,Heat,None,,None,,,0,0,0,0
Subject #181,1.421,Heat,None,,None,,,0,0,0,0
Subject #181,1.540,Heat,None,,None,,,0,0,0,0
Subject #181,1.655,Heat,None,,None,,,0,0,0,0
Subject #181,1.766,Heat,None,,None,,,0,0,0,0
Subject #181,1.903,Heat,None,,None,,,0,0,0,0
Subject #181,2.021,Heat,None,,None,,,0,0,0,0
Subject #181,2.128,Heat,None,,None,,,0,0,0,0
Subject #181,2.233,Heat,None,,None,,,0,0,0,0
Subject #181,2.347,Heat,None,,None,,,0,0,0,0
Subject #181,2.454,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,2.557,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,2.671,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,2.777,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,2.878,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,2.985,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,3.094,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,3.206,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,3.315,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,3.426,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,3.530,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,3.647,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,3.760,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,3.870,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,3.972,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,4.089,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,4.201,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,4.318,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,4.421,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,4.527,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,4.631,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,4.740,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,4.856,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,4.972,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,5.075,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,5.191,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,5.310,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,5.410,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,5.528,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,5.638,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,5.754,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,5.860,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,5.967,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,6.074,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,6.180,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,6.289,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,6.389,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,6.503,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,6.606,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,6.714,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,6.823,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,6.929,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,7.039,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,7.161,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,7.279,Heat,Middle,,Middle,,,0,0,0,0
Subject #181,7.389,Heat,None,Timeout,None,Timeout,,0,0,0,0
Subject #181,7.501,Heat,None,,None,,,0,0,0,0
Subject #181,7.609,Heat,None,,None,,,0,0,0,0
Subject #181,7.721,Heat,None,,None,,,0,0,0,0
Subject #181,7.833,Heat,None,,None,,,0,0,0,0
Subject #181,7.943,Heat,None,,None,,,0,0,0,0
Subject #181,8.047,Heat,None,,None,,,0,0,0,0
Subject #181,8.160,Heat,None,,None,,,0,0,0,0
Subject #181,8.273,Heat,None,,None,,,0,0,0,0
Subject #181,8.381,Heat,None,,None,,,0,0,0,0
Subject #181,8.494,Heat,None,,None,,,0,0,0,0
Subject #181,8.598,Heat,None,,None,,,0,0,0,0
Subject #181,8.706,Heat,None,,None,,,0,0,0,0
Subject #181,8.818,Heat,None,,None,,,0,0,0,0
Subject #181,8.925,Heat,None,,None,,,0,0,0,0
Subject #181,9.030,Heat,None,,None,,,0,0,0,0
Subject #181,9.134,Heat,None,,None,,,0,0,0,0
Subject #181,9.240,Heat,None,,None,,,0,0,0,0
Subject #181,9.349,Heat,None,,None,,,0,0,0,0
Subject #181,9.467,Heat,None,,None,,,0,0,0,0
Subject #181,9.585,Heat,None,,None,,,0,0,0,0
Subject #181,9.691,Heat,None,,None,,,0,0,0,0
Subject #181,9.800,Heat,None,,None,,,0,0,0,0
Subject #181,9.908,Heat,None,,None,,,0,0,0,0
Subject #181,10.025,Heat,None,,None,,,0,0,0,0
Subject #181,10.136,Heat,None,,None,,,0,0,0,0
Subject #181,10.240,Heat,None,,None,,,0,0,0,0
Subject #181,10.350,Heat,None,,None,,,0,0,0,0
Subject #181,10.461,Heat,None,,None,,,0,0,0,0
Subject #181,10.571,Heat,None,,None,,,0,0,0,0
Subject #181,10.673,Heat,None,,None,,,0,0,0,0
Subject #181,10.783,Heat,None,,None,,,0,0,0,0
Subject #181,10.892,Heat,None,,None,,,0,0,0,0
Subject #181,10.998,Heat,None,,None,,,0,0,0,0
Subject #181,11.111,Heat,None,,None,,,0,0,0,0
Subject #181,11.220,Heat,None,,None,,,0,0,0,0
Subject #181,11.327,Heat,None,,None,,,0,0,0,0
Subject #181,11.442,Heat,None,,None,,,0,0,0,0
Subject #181,11.556,Heat,None,,None,,,0,0,0,0
Subject #181,11.670,Heat,None,,None,,,0,0,0,0
Subject #181,11.777,Heat,None,,None,,,0,0,0,0
Subject #181,11.895,Heat,None,,None,,,0,0,0,0
Subject #181,12.003,Heat,None,,None,,,0,0,0,0
Subject #181,12.107,Heat,None,,None,,,0,0,0,0
Subject #181,12.216,Heat,None,,None,,,0,0,0,0
Subject #181,12.334,Heat,None,,None,,,0,0,0,0
Subject #181,12.440,Heat,None,,None,,,0,0,0,0
Subject #181,12.553,Heat,None,,None,,,0,0,0,0
Subject #181,12.670,Heat,None,,None,,,0,0,0,0
Subject #181,12.783,Heat,None,,None,,,0,0,0,0
Subject #181,12.900,Heat,None,,None,,,0,0,0,0
Subject #181,13.004,Heat,None,,None,,,0,0,0,0
Subject #181,13.118,Heat,None,,None,,,0,0,0,0
Subject #181,13.219,Heat,None,,None,,,0,0,0,0
Subject #181,13.324,Heat,None,,None,,,0,0,0,0
Subject #181,13.443,Heat,None,,None,,,0,0,0,0
Subject #181,13.554,Heat,None,,None,,,0,0,0,0
Subject #181,13.659,Heat,None,,None,,,0,0,0,0
Subject #181,13.766,Heat,None,,None,,,0,0,0,0
