SubjectName,Timestamp,FeedbackType,MainTask,MainTaskInfo,SecondaryTask,SecondaryTaskInfo,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #117,0.003,Heat,None,,None,,,259.6889,359.1894,329.6791,69.80946
Subject #117,0.111,Audio,None,,None,,,259.1989,359.263,329.3501,69.79007
Subject #117,0.211,Audio,None,,None,,,257.0392,359.6392,328.2253,69.8894
Subject #117,0.312,Audio,None,,None,,,253.5759,0.3858723,326.7006,70.14037
Subject #117,0.412,Audio,None,,None,,,249.2714,1.422899,325.1261,70.47064
Subject #117,0.513,Audio,None,,None,,,244.6426,2.635491,323.7775,70.88081
Subject #117,0.624,Audio,None,,None,,,239.8986,3.90302,322.6104,71.35804
Subject #117,0.725,Audio,None,,None,,,236.504,4.785543,321.7737,71.69882
Subject #117,0.826,Audio,None,,None,,,234.3394,5.318067,321.1953,71.91365
Subject #117,0.926,Audio,None,,None,,,233.7816,5.465348,321.0891,71.98433
Subject #117,1.027,Audio,None,,None,,,235.0469,5.234463,321.677,71.85871
Subject #117,1.127,Audio,None,,None,,,237.8853,4.704004,322.9126,71.55597
Subject #117,1.234,Audio,None,,None,,,242.5871,3.839902,325.1795,71.12589
Subject #117,1.341,Audio,None,,None,,,248.8127,2.694127,328.2946,70.5866
Subject #117,1.451,Audio,None,,None,,,256.0865,1.341828,331.9997,70.02866
Subject #117,1.563,Audio,None,,None,,,263.7388,359.8927,335.9547,69.55836
Subject #117,1.663,Audio,None,,None,,,270.3569,358.6168,339.2953,69.20235
Subject #117,1.764,Audio,None,,None,,,276.2797,357.4541,342.1888,68.94488
Subject #117,1.875,Audio,None,,None,,,281.5678,356.384,344.6559,68.74628
Subject #117,1.976,Audio,None,,None,,,284.9191,355.6823,346.1399,68.61774
Subject #117,2.076,Audio,None,,None,,,286.8023,355.271,346.9124,68.54524
Subject #117,2.177,Audio,None,,None,,,287.2269,355.1647,347.0552,68.52254
Subject #117,2.277,Audio,None,,None,,,286.3099,355.3469,346.6421,68.5479
Subject #117,2.379,Audio,None,,None,,,284.303,355.7992,345.847,68.63242
Subject #117,2.490,Audio,None,,None,,,281.278,356.5225,344.7216,68.78721
Subject #117,2.590,Audio,None,,None,,,278.2679,357.2672,343.6408,68.96207
Subject #117,2.691,Audio,None,,None,,,275.4189,357.9768,342.6179,69.13942
Subject #117,2.791,Audio,None,,None,,,273.1263,358.5445,341.7823,69.28836
Subject #117,2.892,Audio,None,,None,,,271.704,358.8786,341.2182,69.3778
Subject #117,2.992,Audio,None,,None,,,271.3638,358.9209,340.9894,69.38653
Subject #117,3.093,Audio,None,,None,,,272.2402,358.6494,341.1742,69.30799
Subject #117,3.194,Audio,None,,None,,,274.3873,358.0834,341.8734,69.15493
Subject #117,3.294,Audio,None,,None,,,277.705,357.2934,343.1531,68.96231
Subject #117,3.395,Audio,None,,None,,,282.063,356.335,344.9936,68.76263
