SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
17;0.031;Ring;visible;(8.0, 0.0, 110.5);-155672
17;0.060;Ring;visible;(14.0, 0.0, 110.2);-155720
17;0.119;Ring;visible;(26.4, 0.0, 109.5);-155770
17;0.184;Ring;visible;(29.4, 0.0, 110.3);-155860
17;0.217;Ring;visible;(23.2, 0.0, 112.0);-155908
17;0.250;Ring;visible;(27.6, 0.0, 111.9);-155956
17;0.283;Ring;visible;(11.4, 0.0, 115.2);-156006
17;0.351;Ring;visible;(9.4, 0.0, 116.8);-156096
17;0.384;Ring;visible;(7.1, 0.0, 117.9);-156144
17;0.417;Ring;visible;(12.1, 0.0, 117.8);-156192
17;0.486;Ring;visible;(7.2, 0.0, 119.9);-156284
17;0.518;Ring;visible;(26.6, 0.0, 117.5);-156332
17;0.552;Ring;visible;(28.8, 0.0, 117.9);-156380
17;0.619;Ring;visible;(28.2, 0.0, 119.3);-156428
17;0.654;Ring;visible;(14.9, 0.0, 122.1);-156518
17;0.686;Ring;visible;(19.6, 0.0, 122.0);-156568
17;0.720;Ring;visible;(11.9, 0.0, 123.9);-156616
17;0.787;Ring;visible;(29.1, 0.0, 122.6);-156664
17;0.820;Ring;visible;(20.0, 0.0, 124.7);-156754
17;0.853;Ring;visible;(11.5, 0.0, 126.7);-156802
17;1.578;POV;visible;Left;-156898
17;1.746;POV;visible;Left;-157040
17;1.856;POV;visible;Right;-157138
17;1.990;POV;visible;Right;-157278
17;2.594;POV;visible;Middle;-157418
17;2.728;POV;visible;Middle;-157558
17;1.945;Ring;visible;(28.5, 0.0, 176.3);-157820
17;1.972;Ring;visible;(29.6, 0.0, 176.7);-157868
17;2.005;Ring;visible;(22.2, 0.0, 178.5);-157916
17;2.040;Ring;visible;(39.5, 0.0, 176.5);-157966
17;2.128;Ring;visible;(21.5, 0.0, 181.1);-158056
17;2.161;Ring;visible;(38.1, 0.0, 179.1);-158104
17;2.194;Ring;visible;(18.0, 0.0, 183.0);-158152
17;2.262;Ring;visible;(40.1, 0.0, 180.9);-158244
17;2.295;Ring;visible;(29.3, 0.0, 183.3);-158292
17;2.341;Ring;visible;(30.8, 0.0, 183.9);-158340
17;2.373;Ring;visible;(35.8, 0.0, 183.8);-158388
17;2.440;Ring;visible;(24.8, 0.0, 186.9);-158480
17;2.474;Ring;visible;(22.0, 0.0, 188.0);-158528
17;2.507;Ring;visible;(40.0, 0.0, 185.9);-158576
17;2.541;Ring;visible;(39.7, 0.0, 186.6);-158624
17;2.608;Ring;visible;(37.9, 0.0, 188.2);-158714
17;2.642;Ring;visible;(35.8, 0.0, 189.2);-158764
17;2.675;Ring;visible;(41.7, 0.0, 189.0);-158812
17;2.711;Ring;visible;(27.9, 0.0, 191.9);-158902
17;2.776;Ring;visible;(25.0, 0.0, 193.7);-158950
17;2.809;Ring;visible;(28.0, 0.0, 193.9);-158998
17;2.846;Ring;visible;(32.1, 0.0, 194.0);-159048
17;2.878;Ring;visible;(42.6, 0.0, 193.0);-159138
17;3.047;POV;timeout;;-156898
17;3.182;Ring;success;;-156568
17;3.214;POV;timeout;;-157040
17;3.337;Ring;success;;-156754
17;3.339;POV;timeout;;-157138
17;3.460;POV;timeout;;-157278
17;3.477;POV;visible;Right;-159326
17;3.657;POV;visible;Left;-159510
17;4.064;POV;timeout;;-157418
17;4.169;POV;visible;Left;-159694
17;4.198;POV;timeout;;-157558
17;4.248;POV;visible;Middle;-159794
17;4.315;POV;visible;Right;-159934
17;4.416;POV;visible;Middle;-160032
17;4.477;Ring;timeout;;-155672
17;4.533;Ring;timeout;;-155720
17;4.589;Ring;timeout;;-155770
17;4.678;Ring;timeout;;-155860
17;4.702;Ring;timeout;;-155908
17;4.712;Ring;timeout;;-155956
17;4.768;Ring;timeout;;-156006
17;4.823;Ring;timeout;;-156096
17;4.857;Ring;timeout;;-156144
17;4.891;Ring;timeout;;-156192
17;4.969;Ring;timeout;;-156284
17;4.992;Ring;timeout;;-156332
17;5.036;Ring;timeout;;-156380
17;5.080;Ring;timeout;;-156428
17;5.125;Ring;timeout;;-156518
17;5.214;Ring;timeout;;-156616
17;5.259;Ring;timeout;;-156664
17;5.337;Ring;timeout;;-156802
17;3.969;Ring;visible;(43.8, 0.0, 244.8);-160580
17;4.003;Ring;visible;(48.8, 0.0, 244.7);-160628
17;4.063;Ring;visible;(30.5, 0.0, 248.8);-160676
17;4.115;Ring;visible;(46.2, 0.0, 247.4);-160738
17;4.214;Ring;visible;(33.4, 0.0, 251.4);-160828
17;4.270;Ring;visible;(37.8, 0.0, 251.9);-160876
17;4.306;Ring;visible;(50.3, 0.0, 250.6);-160968
17;4.371;Ring;visible;(41.6, 0.0, 253.3);-161016
17;4.427;Ring;visible;(39.9, 0.0, 254.7);-161064
17;4.487;Ring;success;;-157820
17;4.499;Ring;visible;(48.2, 0.0, 254.8);-161154
17;4.509;Ring;success;;-157868
17;4.562;Ring;visible;(35.3, 0.0, 258.2);-161208
17;4.650;Ring;visible;(52.1, 0.0, 257.3);-161310
17;4.684;Ring;visible;(46.7, 0.0, 258.8);-161358
