SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #290;0,011;Heat;;;;;;;0,05069534;0,02065145;8,999991;0;9,729981;0
Subject #290;0,110;Audio;;;;;;;0,07368473;0,1658009;8,999991;0;9,729981;0
Subject #290;0,225;Audio;;Task Spawned;;;12,58843;79,18087;0,1141471;0,4212702;8,999991;0;9,729981;0
Subject #290;0,342;Audio;;;;;12,58843;79,18087;0,1683486;0,7634858;8,999991;0;9,729981;0
Subject #290;0,445;Audio;;;;;12,58843;79,18087;0,2265459;1,130929;8,999991;0;9,729981;0
Subject #290;0,564;Audio;;;;;12,58843;79,18087;0,3066346;1,63659;8,999991;0;9,729981;0
Subject #290;0,682;Audio;;;;;12,58843;79,18087;0,3987116;2,217941;8,999991;0;9,729981;0
Subject #290;0,809;Audio;;;;;12,58843;79,18087;0,5116563;2,931047;8,999991;359,0836;9,730074;359,0837
Subject #290;0,925;Audio;;;;;12,58843;79,18087;0,6307062;3,682699;8,999991;347,1631;9,748693;347,1641
Subject #290;1,056;Audio;;;;;12,58843;79,18087;0,7686568;4,553686;8,999992;331,5544;9,830201;331,5569
Subject #290;1,167;Audio;;;;;12,58843;79,18087;0,8869464;5,300538;8,999993;326,8779;9,871596;326,8809
Subject #290;1,286;Audio;;;;;12,58843;79,18087;1,0213;6,148811;8,999993;326,8779;9,871596;326,8809
Subject #290;1,403;Audio;;;;;12,58843;79,18087;1,164536;7,05317;8,999993;326,8779;9,871596;326,8809
Subject #290;1,518;Audio;;;;;12,58843;79,18087;1,315096;8,003771;8,999993;326,8779;9,871596;326,8809
Subject #290;1,635;Audio;;;;;12,58843;79,18087;1,480429;9,047641;8,999993;326,8779;9,871596;326,8809
Subject #290;1,741;Audio;;;;;12,58843;79,18087;1,637465;10,03913;8,999993;326,8779;9,871596;326,8809
Subject #290;1,856;Audio;;;;;12,58843;79,18087;1,818007;11,17903;8,999993;326,8779;9,871596;326,8809
Subject #290;1,963;Audio;;;;;12,58843;79,18087;1,986163;12,24072;8,999993;326,8779;9,871596;326,8809
Subject #290;2,067;Audio;;;;;12,58843;79,18087;2,150246;13,27671;8,999993;326,8779;9,871596;326,8809
Subject #290;2,176;Audio;;;;;12,58843;79,18087;2,321102;14,35545;8,999993;326,8779;9,871596;326,8809
Subject #290;2,284;Audio;;;;;12,58843;79,18087;2,496027;15,45989;8,999995;335,2014;9,804128;335,2035
Subject #290;2,398;Audio;;;;;12,58843;79,18087;2,697797;16,73381;8,999996;348,8822;9,743945;348,8831
Subject #290;2,521;Audio;;;;;12,58843;79,18087;2,925809;18,17342;8,999997;357,9562;9,730452;357,9564
Subject #290;2,628;Audio;;;;;12,58843;79,18087;3,127891;19,44931;8,999997;357,9562;9,730452;357,9564
Subject #290;2,745;Audio;;;;;12,58843;79,18087;3,347363;20,83501;8,999997;357,9562;9,730452;357,9564
Subject #290;2,865;Audio;;;;;12,58843;79,18087;3,57171;22,25147;8,999996;356,3321;9,731483;356,3324
Subject #290;2,982;Audio;;;;;12,58843;79,18087;3,78921;23,62472;8,999997;343,5646;9,761081;343,566
Subject #290;3,098;Audio;;;;;12,58843;79,18087;3,989504;24,88932;8,999996;329,7032;9,845441;329,706
Subject #290;3,209;Audio;;;;;12,58843;79,18087;4,158401;25,95569;8,999997;316,3526;10,00878;316,357
Subject #290;3,325;Audio;;;;;12,58843;79,18087;4,299608;26,84724;8,999997;302,4362;10,36082;302,4435
Subject #290;3,426;Audio;;;;;12,58843;79,18087;4,387308;27,40096;8,999999;290,3121;11,10208;290,3246
Subject #290;3,536;Audio;;;;;12,58843;79,18087;4,444275;27,76063;9,000004;282,6536;12,32886;282,6743
Subject #290;3,638;Audio;;;;;12,58843;79,18087;4,486598;28,02785;9,000005;283,2256;12,18758;283,2454
Subject #290;3,749;Audio;;;;;12,58843;79,18087;4,546731;28,40752;9,000003;293,7272;10,81366;293,7378
Subject #290;3,877;Audio;;;;;12,58843;79,18087;4,66577;29,15909;9,000005;308,9885;10,16016;308,9943
Subject #290;4,016;Audio;Middle;Task Started;Middle;Task Started;;;4,847081;30,30385;9,000006;325,246;9,888473;325,2493
Subject #290;4,117;Audio;Middle;;Middle;;;;5,016512;31,37359;9,000007;336,0807;9,798572;336,0827
Subject #290;4,218;Audio;Middle;;Middle;;;;5,191426;32,47795;9,000007;337,3596;9,790939;337,3615
Subject #290;4,331;Audio;Middle;;Middle;;;;5,387;33,71275;9,000007;337,3596;9,790939;337,3615
Subject #290;4,444;Audio;Middle;;Middle;;;;5,584446;34,95938;9,000007;337,3596;9,790939;337,3615
Subject #290;4,561;Audio;Middle;;Middle;;;;5,785994;36,2319;9,000007;337,3596;9,790939;337,3615
Subject #290;4,665;Audio;Middle;;Middle;;;;5,966481;37,37145;8,398977;337,3596;9,18991;337,3615
Subject #290;4,783;Audio;Middle;;Middle;;;;6,068545;38,67019;357,5746;337,3596;358,3655;337,3615
Subject #290;4,900;Audio;Middle;;Middle;;;;5,969396;39,96135;354,8291;337,3596;355,62;337,3615
Subject #290;5,010;Audio;Middle;;Middle;;;;5,859334;41,17756;354,8291;337,3596;355,62;337,3615
Subject #290;5,110;Audio;Middle;;Middle;;;;5,759244;42,28358;355,5068;337,3596;356,2977;337,3615
Subject #290;5,227;Audio;Middle;;Middle;;;;5,74011;43,57109;6,866952;337,3596;7,657885;337,3615
Subject #290;5,333;Audio;Middle;;Middle;;;;5,981369;44,74205;16,86493;345,4204;17,61921;345,4216
Subject #290;5,449;Audio;Middle;;Middle;;;;6,38796;46,04629;17,40686;359,2778;18,13691;359,2779
Subject #290;5,551;Audio;Middle;;Middle;;;;6,75457;47,21565;17,40686;4,06695;18,13869;4,06662
Subject #290;5,653;Audio;Middle;;Middle;;;;7,121011;48,38448;17,40686;4,06695;18,13869;4,06662
Subject #290;5,768;Audio;Middle;;Middle;;;;7,533526;49,70026;17,40686;4,06695;18,13869;4,06662
Subject #290;5,886;Audio;Middle;;Middle;;;;7,955468;51,04611;17,40686;2,530881;18,13757;2,530676
Subject #290;6,001;Audio;Middle;;Middle;;;;8,367013;52,3588;17,40686;350,1383;18,1478;350,1391
Subject #290;6,120;Audio;Middle;;Middle;;;;8,776113;53,66369;17,40686;335,8909;18,20661;335,8929
Subject #290;6,240;Audio;Middle;;Middle;;;;9,155005;54,87223;17,40686;329,2027;18,25668;329,2055
Subject #290;6,351;Audio;Middle;;Middle;;;;9,496908;55,96279;17,40686;329,2027;18,25668;329,2055
Subject #290;6,468;Audio;Middle;;Middle;;;;9,856846;57,11087;17,40686;329,2027;18,25668;329,2055
Subject #290;6,590;Audio;Middle;;Middle;;;;10,23308;58,31094;17,40686;329,2027;18,25668;329,2055
Subject #290;6,711;Audio;Middle;;Middle;;;;10,60473;59,49638;17,40686;329,2027;18,25668;329,2055
Subject #290;6,811;Audio;Middle;;Middle;;;;10,91449;60,48443;17,40686;329,2027;18,25668;329,2055
Subject #290;6,929;Audio;Middle;;Middle;;;;11,27983;61,64972;17,40686;329,2027;18,25668;329,2055
Subject #290;7,045;Audio;Middle;;Middle;;;;11,63573;62,78493;17,40686;329,2027;18,25668;329,2055
Subject #290;7,162;Audio;Middle;;Middle;;;;11,995;63,93087;17,40686;329,2027;18,25668;329,2055
Subject #290;7,275;Audio;Middle;;Middle;;;;12,34569;65,04948;17,40686;329,2027;18,25668;329,2055
Subject #290;7,392;Audio;Middle;;Middle;;;;12,70642;66,20007;17,40686;329,2027;18,25668;329,2055
Subject #290;7,508;Audio;Middle;;Middle;;;;13,06533;67,34489;17,40686;329,2027;18,25668;329,2055
Subject #290;7,625;Audio;Middle;;Middle;;;;13,42394;68,48871;17,40686;329,2027;18,25668;329,2055
Subject #290;7,743;Audio;Middle;;Middle;;;;13,78824;69,65072;17,40686;329,2027;18,25668;329,2055
Subject #290;7,863;Audio;Middle;;Middle;;;;14,16001;70,83654;17,40686;329,2027;18,25668;329,2055
Subject #290;7,980;Audio;Middle;;Middle;;;;14,52046;71,98624;17,40686;329,2027;18,25668;329,2055
Subject #290;8,081;Audio;Middle;;Middle;;;;14,8294;72,97169;17,40686;329,2027;18,25668;329,2055
Subject #290;8,198;Audio;Middle;;Middle;;;;15,19308;74,1317;17,40686;329,2027;18,25668;329,2055
Subject #290;8,314;Audio;Middle;;Middle;;;;15,54874;75,26613;17,40686;329,2027;18,25668;329,2055
Subject #290;8,432;Audio;Middle;;Middle;;;;15,91245;76,42625;17,40686;329,2027;18,25668;329,2055
Subject #290;8,533;Audio;Middle;;Middle;;;;16,22508;77,42343;17,40686;329,2027;18,25668;329,2055
Subject #290;8,651;Audio;Middle;;Middle;;;;16,58861;78,58298;17,40686;329,2027;18,25668;329,2055
Subject #290;8,771;Audio;Middle;;Middle;;;;16,95866;79,76333;17,40686;329,2027;18,25668;329,2055
Subject #290;8,875;Audio;Middle;;Middle;;;;17,27857;80,78373;17,40686;329,2027;18,25668;329,2055
Subject #290;8,981;Audio;;Timeout;;Timeout;;;17,6046;81,82363;17,40686;329,2027;18,25668;329,2055
Subject #290;9,083;Audio;;;;;;;17,92112;82,83321;17,40687;329,3463;18,25542;329,3491
Subject #290;9,184;Audio;;;;;;;18,23457;83,83302;17,40687;329,446;18,25454;329,4488
Subject #290;9,303;Audio;;;;;;;18,60267;85,00716;17,40687;329,5656;18,2535;329,5683
Subject #290;9,418;Audio;;;;;;;18,95876;86,14294;17,40687;329,6808;18,25251;329,6835
Subject #290;9,533;Audio;;;;;;;19,31471;87,2783;17,40687;329,7958;18,25152;329,7985
Subject #290;9,652;Audio;;;;;;;19,68447;88,45769;17,40687;329,9118;18,25053;329,9145
Subject #290;9,766;Audio;;;;;;;20,03719;89,58278;17,40687;330,0291;18,24953;330,0318
Subject #290;9,871;Audio;;;;;;;20,36259;90,62068;17,40687;330,1302;18,24868;330,1329
Subject #290;9,985;Audio;;;;;;;20,72102;91,76395;17,40687;330,2482;18,24768;330,2509
Subject #290;10,101;Audio;;;;;;;21,08075;92,91138;17,40687;330,3629;18,24673;330,3656
Subject #290;10,220;Audio;;;;;;;21,45348;94,10026;17,40687;330,4818;18,24574;330,4844
Subject #290;10,339;Audio;;;;;;;21,82665;95,29057;17,40687;330,6007;18,24475;330,6033
Subject #290;10,452;Audio;;;;;;;22,17967;96,41656;17,40688;330,7151;18,24382;330,7177
Subject #290;10,588;Audio;;;;;;;22,60215;97,76413;17,40688;330,8305;18,24287;330,8331
Subject #290;10,692;Audio;;;;;;;22,93006;98,81006;17,40688;330,9545;18,24187;330,9571
Subject #290;10,811;Audio;;;;;;;23,30447;100,0043;17,40688;331,0719;18,24092;331,0745
Subject #290;10,933;Audio;;;;;;;23,6883;101,2286;17,40688;331,1909;18,23997;331,1935
Subject #290;11,048;Audio;;;;;;;24,05216;102,3892;17,40688;331,3105;18,23902;331,313
Subject #290;11,164;Audio;;;;;;;24,41619;103,5503;17,40688;331,4267;18,2381;331,4292
Subject #290;11,282;Audio;;;;;;;24,7891;104,7398;17,40689;331,5423;18,23719;331,5449
Subject #290;11,397;Audio;;;;;;;25,15208;105,8975;17,40689;331,6603;18,23627;331,6628
Subject #290;11,514;Audio;;;;;;;25,52036;107,0722;17,40689;331,777;18,23536;331,7795
Subject #290;11,629;Audio;;;;;;;25,88778;108,2441;17,40689;331,8918;18,23447;331,8943
Subject #290;11,745;Audio;;;;;;;26,25188;109,4055;17,40689;332,0068;18,23359;332,0093
Subject #290;11,862;Audio;;;;;;;26,62511;110,596;17,40689;332,1256;18,23268;332,1281
Subject #290;11,986;Audio;;;;;;;27,01886;111,8519;17,40688;332,2434;18,23178;332,2458
Subject #290;12,106;Audio;;;;;;;27,4008;113,0702;17,40689;332,3651;18,23086;332,3676
Subject #290;12,224;Audio;;;;;;;27,77423;114,2613;17,40689;332,4862;18,22996;332,4886
Subject #290;12,325;Audio;;;;;;;28,09583;115,2871;17,40689;332,5859;18,22922;332,5884
Subject #290;12,443;Audio;;;;;;;28,47387;116,4929;17,40689;332,7029;18,22835;332,7053
Subject #290;12,545;Audio;;;;;;;28,79806;117,527;17,40689;332,805;18,22759;332,8074
Subject #290;12,647;Audio;;;;;;;29,12374;118,5658;17,40689;332,9093;18,22683;332,9117
Subject #290;12,747;Audio;;Task Spawned;;;48,80952;181,3567;29,4435;119,5857;17,40689;333,0092;18,2261;333,0116
Subject #290;12,848;Audio;;;;;48,80952;181,3567;29,76582;120,6138;17,40689;333,1093;18,22537;333,1117
Subject #290;12,951;Audio;;;;;48,80952;181,3567;30,09749;121,6717;17,40689;333,2135;18,22462;333,2159
Subject #290;13,068;Audio;;;;;48,80952;181,3567;30,47294;122,8692;17,40689;333,3293;18,22379;333,3316
Subject #290;13,186;Audio;;;;;48,80952;181,3567;30,85274;124,0807;17,4069;333,4477;18,22295;333,45
Subject #290;13,317;Audio;;;;;48,80952;181,3567;31,27028;125,4125;17,4069;333,5643;18,22212;333,5666
Subject #290;13,422;Audio;;;;;48,80952;181,3567;31,60991;126,4958;17,4069;333,6845;18,22128;333,6868
Subject #290;13,522;Audio;;;;;48,80952;181,3567;31,93277;127,5256;17,4069;333,7831;18,22059;333,7854
Subject #290;13,629;Audio;;;;;48,80952;181,3567;32,27596;128,6202;17,40691;333,8826;18,2199;333,8849
Subject #290;13,732;Audio;;;;;48,80952;181,3567;32,60948;129,6841;17,40691;333,9878;18,21917;333,9901
Subject #290;13,846;Audio;;;;;48,80952;181,3567;32,97588;130,8528;17,40691;334,1044;18,21837;334,1066
Subject #290;13,955;Audio;;;;;48,80952;181,3567;33,32901;131,9791;17,40692;334,2141;18,21762;334,2163
Subject #290;14,068;Audio;;;;;48,80952;181,3567;33,6947;133,1456;17,40692;334,3252;18,21687;334,3274
Subject #290;14,183;Audio;;;;;48,80952;181,3567;34,06865;134,3383;17,40692;334,4447;18,21606;334,4469
Subject #290;14,294;Audio;;;;;48,80952;181,3567;34,42857;135,4863;17,40692;334,5526;18,21533;334,5548
Subject #290;14,403;Audio;;;;;48,80952;181,3567;34,78017;136,6078;17,40692;334,6616;18,2146;334,6638
Subject #290;14,512;Audio;;;;;48,80952;181,3567;35,13477;137,7389;17,40692;334,7722;18,21387;334,7744
Subject #290;14,617;Audio;;;;;48,80952;181,3567;35,47712;138,8309;17,40691;334,8798;18,21315;334,882
Subject #290;14,731;Audio;;;;;48,80952;181,3567;35,84391;140,0008;17,40692;334,9778;18,21251;334,9799
Subject #290;14,835;Audio;;;;;48,80952;181,3567;36,1839;141,0853;17,40692;335,0966;18,21173;335,0987
Subject #290;14,936;Audio;;;;;48,80952;181,3567;36,51222;142,1325;17,40692;335,1948;18,21109;335,197
Subject #290;15,055;Audio;;;;;48,80952;181,3567;36,89936;143,3674;17,40692;335,3165;18,2103;335,3186
Subject #290;15,162;Audio;;;;;48,80952;181,3567;37,25091;144,4887;17,40692;335,4239;18,20961;335,4261
Subject #290;15,263;Audio;;;;;48,80952;181,3567;37,57903;145,5353;17,40692;335,524;18,20897;335,5261
