SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
20;0.031;Ring;visible;(13.6, 0.0, 109.6);-174938
20;0.060;Ring;visible;(16.3, 0.0, 109.9);-174988
20;0.119;Ring;visible;(25.8, 0.0, 109.5);-175036
20;0.151;Ring;visible;(23.9, 0.0, 110.5);-175126
20;0.218;Ring;visible;(23.8, 0.0, 111.9);-175174
20;0.250;Ring;visible;(18.7, 0.0, 113.3);-175224
20;0.286;Ring;visible;(6.4, 0.0, 116.0);-175272
20;0.317;Ring;visible;(9.1, 0.0, 116.2);-175362
20;0.384;Ring;visible;(15.2, 0.0, 116.6);-175410
20;0.418;Ring;visible;(20.7, 0.0, 116.4);-175458
20;0.453;Ring;visible;(27.6, 0.0, 116.0);-175550
20;0.485;Ring;visible;(8.4, 0.0, 119.7);-175598
20;0.552;Ring;visible;(10.3, 0.0, 120.8);-175646
20;0.586;Ring;visible;(18.9, 0.0, 120.1);-175694
20;0.622;Ring;visible;(30.6, 0.0, 119.0);-175784
20;0.653;Ring;visible;(13.5, 0.0, 122.3);-175834
20;0.720;Ring;visible;(23.4, 0.0, 122.1);-175882
20;0.754;Ring;visible;(14.7, 0.0, 124.2);-175930
20;0.788;Ring;visible;(29.6, 0.0, 122.5);-176020
20;0.821;Ring;visible;(29.3, 0.0, 123.2);-176068
20;0.887;Ring;visible;(23.1, 0.0, 125.5);-176118
20;0.924;Ring;visible;(22.8, 0.0, 126.3);-176208
20;0.955;Ring;visible;(21.3, 0.0, 127.2);-176256
20;1.590;POV;visible;Right;-176350
20;1.946;POV;visible;Left;-176492
20;2.091;POV;visible;Right;-176632
20;2.192;POV;visible;Middle;-176772
20;2.460;POV;visible;Left;-176912
20;2.695;POV;visible;Middle;-177052
20;2.091;Ring;visible;(30.7, 0.0, 178.8);-177310
20;2.116;Ring;visible;(20.9, 0.0, 180.9);-177358
20;2.150;Ring;visible;(37.1, 0.0, 179.0);-177406
20;2.186;Ring;visible;(21.5, 0.0, 182.2);-177454
20;2.250;Ring;visible;(31.8, 0.0, 181.9);-177546
20;2.283;Ring;visible;(33.2, 0.0, 182.3);-177594
20;2.317;Ring;visible;(22.9, 0.0, 184.6);-177642
20;2.361;Ring;visible;(33.9, 0.0, 183.8);-177690
20;2.429;Ring;visible;(39.2, 0.0, 184.3);-177782
20;2.462;Ring;visible;(20.4, 0.0, 188.0);-177830
20;2.496;Ring;visible;(25.9, 0.0, 187.8);-177878
20;2.530;Ring;visible;(29.1, 0.0, 188.0);-177926
20;2.577;Ring;success;;-174988
20;2.597;Ring;visible;(35.4, 0.0, 188.3);-178018
20;2.631;Ring;visible;(21.8, 0.0, 191.1);-178068
20;2.664;Ring;visible;(27.7, 0.0, 190.9);-178116
20;2.699;Ring;visible;(36.1, 0.0, 190.3);-178206
20;2.756;Ring;success;;-175224
20;2.769;Ring;visible;(28.8, 0.0, 192.8);-178254
20;2.821;Ring;visible;(31.0, 0.0, 193.5);-178306
20;2.878;Ring;visible;(32.8, 0.0, 194.4);-178396
20;2.909;Ring;visible;(36.0, 0.0, 194.6);-178444
20;2.946;Ring;success;;-175458
20;2.999;Ring;visible;(27.2, 0.0, 197.8);-178494
20;3.033;Ring;visible;(37.3, 0.0, 196.8);-178586
20;3.058;POV;timeout;;-176350
20;3.069;Ring;visible;(33.1, 0.0, 198.2);-178636
20;3.091;Ring;success;;-175694
20;3.101;Ring;visible;(25.7, 0.0, 200.1);-178684
20;3.417;POV;timeout;;-176492
20;3.427;Ring;success;;-176208
20;3.493;Ring;success;;-176256
20;3.582;POV;timeout;;-176632
20;3.645;POV;visible;Left;-178872
20;3.661;POV;timeout;;-176772
20;3.928;POV;timeout;;-176912
20;3.990;POV;visible;Left;-179056
20;4.135;POV;visible;Right;-179198
20;4.163;POV;timeout;;-177052
20;4.236;POV;visible;Middle;-179298
20;4.476;Ring;timeout;;-174938
20;4.572;POV;visible;Right;-179440
20;4.589;Ring;timeout;;-175036
20;4.621;Ring;timeout;;-175126
20;4.700;Ring;timeout;;-175174
20;4.746;Ring;timeout;;-175272
20;4.813;Ring;timeout;;-175362
20;4.834;POV;visible;Middle;-179624
20;4.857;Ring;timeout;;-175410
20;4.926;Ring;timeout;;-175550
20;4.969;Ring;timeout;;-175598
20;5.036;Ring;timeout;;-175646
20;5.103;Ring;timeout;;-175784
20;5.125;Ring;timeout;;-175834
20;5.192;Ring;timeout;;-175882
20;5.215;Ring;timeout;;-175930
20;5.259;Ring;timeout;;-176020
20;5.293;Ring;timeout;;-176068
20;5.359;Ring;timeout;;-176118
20;4.236;Ring;visible;(40.0, 0.0, 250.9);-181304
20;4.285;Ring;visible;(42.8, 0.0, 251.5);-181352
20;4.351;Ring;visible;(36.5, 0.0, 253.8);-181414
20;4.421;Ring;visible;(30.2, 0.0, 256.3);-181474
20;4.544;Ring;visible;(35.2, 0.0, 258.0);-181546
20;4.574;Ring;visible;(45.0, 0.0, 257.0);-181594
20;4.599;Ring;success;;-177310
20;4.620;Ring;visible;(38.4, 0.0, 259.0);-181642
20;4.685;Ring;visible;(35.3, 0.0, 260.8);-181692
20;4.718;Ring;visible;(43.6, 0.0, 260.2);-181750
20;4.752;Ring;visible;(47.8, 0.0, 260.2);-181800
20;4.756;Ring;success;;-177546
20;4.808;Ring;visible;(51.8, 0.0, 260.7);-181850
20;4.899;Ring;visible;(30.8, 0.0, 265.9);-181910
20;4.954;Ring;visible;(36.7, 0.0, 266.0);-181960
20;4.988;Ring;visible;(53.8, 0.0, 264.0);-182008
20;5.046;Ring;success;;-177926
20;5.059;Ring;visible;(48.4, 0.0, 266.3);-182066
20;5.135;POV;timeout;;-178872
20;5.179;Ring;success;;-178116
20;5.193;Ring;visible;(45.0, 0.0, 269.5);-182130
20;5.256;Ring;visible;(37.0, 0.0, 272.1);-182180
20;5.291;Ring;success;;-178254
20;5.323;Ring;visible;(44.2, 0.0, 272.3);-182230
20;5.335;Ring;success;;-178306
20;5.390;Ring;visible;(48.9, 0.0, 272.9);-182292
20;5.403;Ring;success;;-178396
20;5.470;POV;timeout;;-179056
20;5.526;Ring;visible;(55.3, 0.0, 274.7);-182354
20;5.591;Ring;visible;(42.2, 0.0, 278.0);-182406
20;5.604;Ring;success;;-178636
20;5.626;POV;timeout;;-179198
20;5.661;Ring;visible;(54.5, 0.0, 277.5);-182466
20;5.715;POV;timeout;;-179298
20;5.737;Ring;visible;(56.0, 0.0, 278.6);-182516
20;6.051;POV;timeout;;-179440
20;6.274;POV;timeout;;-179624
20;6.587;Ring;timeout;;-177358
20;6.620;Ring;timeout;;-177406
20;6.642;Ring;timeout;;-177454
20;6.778;Ring;timeout;;-177594
20;6.801;Ring;timeout;;-177642
20;6.844;Ring;timeout;;-177690
20;6.911;Ring;timeout;;-177782
20;6.934;Ring;timeout;;-177830
20;6.978;Ring;timeout;;-177878
20;7.090;Ring;timeout;;-178018
20;7.113;Ring;timeout;;-178068
20;7.179;Ring;timeout;;-178206
