SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #281;0,011;Heat;;;;;;;0,04189065;-0,03493929;8,999991;0;9,729981;0
Subject #281;0,166;Audio;;Task Spawned;;;32,32675;75,95464;0,07398358;0,1676877;8,99999;355,4506;9,732288;355,451
Subject #281;0,287;Audio;;;;;32,32675;75,95464;0,118025;0,4457546;8,999991;340,7817;9,773058;340,7833
Subject #281;0,390;Audio;;;;;32,32675;75,95464;0,1617091;0,7215652;8,999991;328,493;9,856191;328,4958
Subject #281;0,495;Audio;;;;;32,32675;75,95464;0,2096738;1,024403;8,999993;317,38;9,991969;317,3842
Subject #281;0,599;Audio;;;;;32,32675;75,95464;0,2593622;1,338123;8,999995;316,0326;10,01419;316,0371
Subject #281;0,719;Audio;;;;;32,32675;75,95464;0,3259404;1,758482;8,999995;316,0326;10,01419;316,0371
Subject #281;0,836;Audio;;;;;32,32675;75,95464;0,3999528;2,225778;8,999995;316,0326;10,01419;316,0371
Subject #281;0,938;Audio;;;;;32,32675;75,95464;0,4727135;2,685171;8,999994;316,566;10,00521;316,5704
Subject #281;1,044;Audio;;;;;32,32675;75,95464;0,5598385;3,235257;8,999994;326,4744;9,875641;326,4774
Subject #281;1,158;Audio;;;;;32,32675;75,95464;0,6786308;3,985282;8,999997;340,1644;9,776022;340,1661
Subject #281;1,272;Audio;;;;;32,32675;75,95464;0,8212662;4,885847;8,999996;353,8804;9,734169;353,8809
Subject #281;1,394;Audio;;;;;32,32675;75,95464;0,9916624;5,961687;8,999996;3,872463;9,731656;3,872148
Subject #281;1,502;Audio;;;;;32,32675;75,95464;1,154641;6,990695;8,999996;3,872463;9,731656;3,872148
Subject #281;1,620;Audio;;;;;32,32675;75,95464;1,34445;8,189102;8,999996;3,872463;9,731656;3,872148
Subject #281;1,739;Audio;;;;;32,32675;75,95464;1,549699;9,484996;8,999996;3,872463;9,731656;3,872148
Subject #281;1,861;Audio;;;;;32,32675;75,95464;1,773551;10,89834;8,999996;3,872463;9,731656;3,872148
Subject #281;1,979;Audio;;;;;32,32675;75,95464;1,994294;12,29206;8,999996;3,872463;9,731656;3,872148
Subject #281;2,089;Audio;;;;;32,32675;75,95464;2,200461;13,59375;8,999996;3,872463;9,731656;3,872148
Subject #281;2,208;Audio;;;;;32,32675;75,95464;2,424763;15,00993;8,999996;3,872463;9,731656;3,872148
Subject #281;2,310;Audio;;;;;32,32675;75,95464;2,61404;16,20498;8,999996;3,872463;9,731656;3,872148
Subject #281;2,413;Audio;;;;;32,32675;75,95464;2,806774;17,42186;8,999996;358,7872;9,73015;358,7873
Subject #281;2,515;Audio;;;;;32,32675;75,95464;2,997298;18,62478;8,999997;346,5148;9,750682;346,5159
Subject #281;2,634;Audio;;;;;32,32675;75,95464;3,208616;19,95899;8,999998;332,1852;9,825336;332,1876
Subject #281;2,735;Audio;;;;;32,32675;75,95464;3,368401;20,96783;8,999998;320,0283;9,952502;320,0322
Subject #281;2,852;Audio;;;;;32,32675;75,95464;3,520907;21,93072;8,999999;306,0082;10,24156;306,0146
Subject #281;2,971;Audio;;;;;32,32675;75,95464;3,635527;22,6544;9,000003;296,6091;10,62945;296,6184
Subject #281;3,075;Audio;;;;;32,32675;75,95464;3,72305;23,207;9,000004;296,6091;10,62945;296,6184
Subject #281;3,191;Audio;;;;;32,32675;75,95464;3,820293;23,82097;9,000004;296,6091;10,62945;296,6184
Subject #281;3,294;Audio;;;;;32,32675;75,95464;3,910828;24,36644;12,06705;296,6091;13,6965;296,6184
Subject #281;3,411;Audio;;;;;32,32675;75,95464;4,099833;24,96419;25,66047;296,6091;27,28992;296,6184
Subject #281;3,529;Audio;;;;;32,32675;75,95464;4,431139;25,50352;39,82696;296,6091;41,45641;296,6184
Subject #281;3,636;Audio;Right;Task Started;Left;Task Started;;;4,834372;25,91386;52,69882;296,6091;54,32827;296,6184
Subject #281;3,745;Audio;Right;;Left;;;;5,322621;26,22218;63,83522;296,6091;65,46468;296,6184
