SubjectId;Timestamp;FeedbackType;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
4;0.004;Heat;7.011494;4.179181;57.86192;355.4607;355.7708;6.523373;2.605199
4;0.111;Audio;6.843191;4.330188;59.89917;354.9767;355.7824;6.550305;2.891784
4;0.223;Audio;6.68011;4.461927;61.68029;354.4443;355.7954;6.817473;3.063058
4;0.334;Audio;6.526919;4.574454;63.20492;354.0117;355.8063;7.30452;2.866145
4;0.446;Audio;6.39056;4.668932;64.48683;353.8906;355.8094;6.716172;2.722726
4;0.549;Audio;6.288271;4.74032;65.45528;354.1889;355.8018;7.048309;2.636476
4;0.669;Audio;6.204911;4.803596;66.31194;354.9059;355.7841;8.502981;2.514268
4;0.781;Audio;6.159424;4.843724;66.85351;355.7208;355.7648;9.43819;2.359657
4;0.893;Audio;6.138853;4.865505;67.14648;356.4948;355.7472;9.719141;2.200228
4;0.998;Audio;6.13551;4.869673;67.20242;357.1022;355.7339;9.810899;1.968989
4;1.110;Audio;6.13551;4.869673;67.20242;357.6049;355.7234;9.790953;1.788117
4;1.222;Audio;6.13551;4.869673;67.20241;358.0421;355.7144;10.18277;1.645971
4;1.333;Audio;6.13551;4.869673;67.20241;358.4712;355.7058;10.67223;1.351135
4;1.451;Audio;6.13551;4.869673;67.20241;358.9576;355.6964;11.44217;1.502235
4;1.566;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;11.69736;1.384295
4;1.668;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;11.82874;1.418102
4;1.780;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;11.90701;1.463918
4;1.891;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;11.83556;1.441897
4;2.003;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;11.97182;1.439506
4;2.115;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;11.97443;1.38019
4;2.226;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;11.94565;1.324627
4;2.338;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;11.87665;1.7775
4;2.450;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;12.15996;1.952012
4;2.562;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;12.50301;1.127293
4;2.674;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;12.54814;1.286052
4;2.785;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;12.23689;1.477342
4;2.897;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;10.99701;0.5299496
4;3.008;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;9.959666;0.3234495
4;3.120;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;9.246265;0.5938708
4;3.232;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;9.303163;0.5023875
4;3.344;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;10.31334;1.13845
4;3.455;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;11.72141;1.247383
4;3.567;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;12.23821;0.5538101
4;3.679;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;12.43838;0.7660954
4;3.790;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;12.54426;0.6543887
4;3.903;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;12.29264;0.587537
4;4.014;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;12.32603;0.4835131
4;4.125;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;12.46637;359.5724
4;4.237;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;12.45154;359.1298
4;4.349;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;13.22285;359.6367
4;4.461;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;13.59939;359.5698
4;4.572;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;13.01791;359.0884
4;4.684;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;12.89518;359.1753
4;4.796;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;12.86254;359.1369
4;4.907;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;12.63528;359.4634
4;5.008;Audio;6.13551;4.869673;67.20241;359.3275;355.6895;12.51049;359.6561
4;5.109;Audio;6.135455;4.87004;67.20728;359.3674;355.6888;12.97056;359.2319
4;5.227;Audio;6.134425;4.878118;67.31438;359.5443;355.6855;13.22029;359.1482
4;5.339;Audio;6.132939;4.89551;67.54481;359.7313;355.6821;13.53893;359.1657
4;5.450;Audio;6.13167;4.922333;67.89996;359.8694;355.6797;13.91306;358.9142
4;5.562;Audio;6.131012;4.958542;68.37915;359.9926;355.6775;13.67966;358.7369
4;5.674;Audio;6.131492;5.004285;68.98421;0.1231836;355.6752;13.98132;358.467
4;5.786;Audio;6.134053;5.059328;69.71181;0.3504545;355.6713;14.86328;358.0982
4;5.897;Audio;6.141621;5.123832;70.56342;0.7706957;355.6642;15.2388;358.5903
4;6.009;Audio;6.158486;5.197728;71.53708;1.339883;355.6549;15.49998;359.0873
4;6.120;Audio;6.189032;5.281619;72.63975;1.921575;355.6459;16.23454;0.03195784
4;6.232;Audio;6.234378;5.375199;73.86713;2.368214;355.6393;15.71216;0.4220778
