SubjectName,Timestamp,FeedbackType,MainTask,MainTaskInfo,SecondaryTask,SecondaryTaskInfo,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #100,0.003,Heat,None,,None,,,0.3479254,0.04589761,46.78471,68.6051
Subject #100,0.112,Audio,Left,,Left,,,0.3705311,0.0488909,26.52815,71.75039
Subject #100,0.223,Audio,Left,,Left,,,0.3918492,0.0508113,34.7095,75.32637
Subject #100,0.324,Audio,Left,,Left,,,0.4149806,0.05339686,41.93779,65.80893
Subject #100,0.428,Audio,Left,,Left,,,0.4363523,0.05374011,32.82138,68.00157
Subject #100,0.547,Audio,Left,,Left,,,0.4616616,0.05389019,63.52664,75.02657
Subject #100,0.649,Audio,Left,,Left,,,0.493569,0.05420119,30.20033,78.36177
Subject #100,0.750,Audio,Left,,Left,,,0.5259486,0.05299939,49.87315,75.85958
Subject #100,0.851,Audio,Left,,Left,,,0.5594976,0.0525593,48.7291,70.97549
Subject #100,0.954,Audio,Left,,Left,,,0.5880039,0.05287027,47.55192,70.83208
Subject #100,1.072,Audio,Left,,Left,,,0.6181841,0.05064922,50.20082,61.24728
Subject #100,1.174,Audio,Left,,Left,,,0.6453066,0.04715142,84.42625,39.80393
Subject #100,1.277,Audio,Left,,Left,,,0.6702511,0.04645387,90.96535,36.45938
Subject #100,1.396,Audio,Left,,Left,,,0.6972341,0.04576702,91.20673,42.31744
Subject #100,1.500,Audio,Left,,Left,,,0.7217388,0.04724739,102.5812,33.00756
Subject #100,1.605,Audio,Left,,Left,,,0.7485931,0.04997228,100.2031,27.93479
Subject #100,1.710,Audio,Left,,Left,,,0.7739884,0.050884,116.8575,25.19526
Subject #100,1.812,Audio,Left,,Left,,,0.8023553,0.05283635,140.1835,37.36123
Subject #100,1.933,Audio,Left,,Left,,,0.8371704,0.05131251,128.372,68.0365
Subject #100,2.037,Audio,Left,,Left,,,0.860527,0.05105476,126.4786,67.9316
Subject #100,2.142,Audio,Left,,Left,,,0.8801286,0.05439123,117.583,63.56784
Subject #100,2.245,Audio,Left,,Left,,,0.9014469,0.05547461,113.1103,59.9819
Subject #100,2.349,Audio,Left,,Left,,,0.9249322,0.05628973,105.8038,56.15686
Subject #100,2.457,Audio,Left,,Left,,,0.9510677,0.05714771,85.0405,45.90705
Subject #100,2.569,Audio,Left,,Left,,,0.981012,0.06135307,71.51022,26.18808
Subject #100,2.671,Audio,Left,,Left,,,1.003188,0.06279045,65.3954,35.2174
Subject #100,2.778,Audio,Left,,Left,,,1.029302,0.06429215,59.39837,26.35169
Subject #100,2.882,Audio,Left,,Left,,,1.053292,0.06365883,57.43913,36.85292
Subject #100,2.986,Audio,Left,,Left,,,1.07534,0.06245688,59.73959,40.94388
Subject #100,3.094,Audio,Left,,Left,,,1.097967,0.06208104,58.26096,41.56916
Subject #100,3.196,Audio,Left,,Left,,,1.121409,0.06072886,56.79855,40.16148
Subject #100,3.300,Audio,Left,,Left,,,1.146922,0.06146874,48.23298,35.18211
Subject #100,3.410,Audio,Left,,Left,,,1.172092,0.06153271,38.86785,33.39606
Subject #100,3.512,Audio,Left,,Left,,,1.172092,0.06153271,34.28549,31.7325
Subject #100,3.618,Audio,Left,,Left,,,1.172092,0.06153271,31.55114,33.95597
Subject #100,3.724,Audio,Left,,Left,,,1.172092,0.06153271,26.05633,31.94515
Subject #100,3.825,Audio,Left,,Left,,,1.172092,0.06153271,23.56303,29.93915
Subject #100,3.931,Audio,Left,,Left,,,1.172092,0.06153271,25.23443,31.68149
Subject #100,4.044,Audio,Left,,Left,,,1.172092,0.06153271,27.57261,32.37098
Subject #100,4.153,Audio,Left,,Left,,,1.172092,0.06153271,30.94909,33.0024
Subject #100,4.266,Audio,Left,,Left,,,1.172092,0.06153271,34.18217,31.28386
Subject #100,4.372,Audio,Left,,Left,,,1.172092,0.06153271,29.41918,32.06645
Subject #100,4.473,Audio,Left,,Left,,,1.172092,0.06153271,26.09627,33.76051
Subject #100,4.575,Audio,Left,,Left,,,1.172092,0.06153271,21.46498,34.99034
Subject #100,4.685,Audio,Left,,Left,,,1.172092,0.06153271,17.28475,36.833
Subject #100,4.791,Audio,Left,,Left,,,1.172092,0.06153271,14.09396,45.50077
Subject #100,4.894,Audio,Left,,Left,,,0.293184,0.1839053,17.12308,45.15446
Subject #100,5.005,Audio,Left,,Left,,,359.2311,0.1810671,21.04162,46.01678
Subject #100,5.107,Audio,Left,,Left,,,358.4779,359.9177,22.93001,45.08545
Subject #100,5.213,Audio,Left,,Left,,,358.0205,359.4304,20.72474,40.29667
Subject #100,5.319,Audio,Left,,Left,,,357.9385,358.8539,14.8199,32.99899
Subject #100,5.425,Audio,Left,,Left,,,358.4318,358.1422,11.38132,26.50848
Subject #100,5.529,Audio,Left,,Left,,,0.06062349,357.1184,10.32836,23.05998
Subject #100,5.633,Audio,Left,,Left,,,2.237322,355.7452,10.62082,22.99012
Subject #100,5.753,Audio,Left,,Left,,,5.94586,353.5692,17.97748,26.81995
Subject #100,5.859,Audio,Left,,Left,,,9.925677,351.2949,26.27197,31.33154
Subject #100,5.964,Audio,Left,,Left,,,11.53326,348.5325,30.0895,30.7716
Subject #100,6.073,Audio,Left,,Left,,,12.49936,347.6365,36.08192,33.34729
Subject #100,6.177,Audio,Left,,Left,,,13.86804,349.8625,40.10012,37.47853
Subject #100,6.294,Audio,Left,,Left,,,13.32571,352.8752,40.35397,40.75925
Subject #100,6.400,Audio,Left,,Left,,,3.494425,356.6726,35.88255,39.45201
Subject #100,6.512,Audio,None,Timeout,None,Timeout,,350.2194,359.2538,16.7346,36.45752
Subject #100,6.619,Audio,None,,None,,,337.3132,358.3636,355.5422,37.33046
Subject #100,6.724,Audio,None,,None,,,325.2184,355.171,333.6006,37.93966
Subject #100,6.829,Audio,None,,None,,,316.6349,352.314,324.7504,37.99995
Subject #100,6.947,Audio,None,,None,,,311.5865,350.2256,316.1779,34.01712
Subject #100,7.052,Audio,None,,None,,,311.2292,348.6638,306.822,30.30276
Subject #100,7.160,Audio,None,,None,,,312.454,347.4589,297.2264,23.88206
Subject #100,7.267,Audio,None,,None,,,314.5067,345.9833,301.8975,19.58102
Subject #100,7.384,Audio,None,,None,,,315.878,344.1976,305.1753,12.59563
Subject #100,7.494,Audio,None,,None,,,317.1199,342.7816,308.8255,7.992253
Subject #100,7.596,Audio,None,,None,,,318.8672,341.8889,314.1044,7.300554
Subject #100,7.701,Audio,None,,None,,,321.1689,341.2376,316.9358,7.29697
Subject #100,7.807,Audio,None,,None,,,325.1982,341.1272,322.0631,9.693071
Subject #100,7.911,Audio,None,,None,,,327.1854,341.5467,326.5026,10.44429
Subject #100,8.019,Audio,None,,None,,,326.0628,341.9627,328.8984,11.75537
Subject #100,8.122,Audio,None,,None,,,323.4667,341.8766,326.4183,8.26112
Subject #100,8.226,Audio,None,,None,,,319.4348,341.7523,321.744,6.753153
Subject #100,8.332,Audio,None,,None,,,314.5934,341.8304,314.5214,5.994374
Subject #100,8.437,Audio,None,,None,,,310.9991,341.0285,308.8259,4.254437
Subject #100,8.556,Audio,None,,None,,,311.0342,340.1181,302.5633,3.008735
Subject #100,8.659,Audio,None,,None,,,314.5115,341.3184,302.9077,4.907731
Subject #100,8.763,Audio,None,,None,,,318.1914,344.4063,310.105,9.930539
Subject #100,8.869,Audio,None,,None,,,325.3926,346.486,321.5884,13.64548
Subject #100,8.975,Audio,None,,None,,,336.5346,347.4974,334.0735,13.16616
Subject #100,9.081,Audio,None,,None,,,349.3413,349.5582,352.548,17.40506
Subject #100,9.183,Audio,None,,None,,,1.308577,353.355,9.514812,23.04019
Subject #100,9.287,Audio,None,,None,,,12.80486,356.2735,24.85114,26.72521
Subject #100,9.406,Audio,None,,None,,,23.97612,356.2113,34.1899,22.23714
Subject #100,9.509,Audio,None,,None,,,30.7492,354.6341,41.07925,31.35306
Subject #100,9.614,Audio,None,,None,,,35.82955,352.0326,40.60667,32.18634
Subject #100,9.720,Audio,None,,None,,,39.97447,349.0984,37.80505,30.12461
Subject #100,9.823,Audio,None,,None,,,43.46669,346.381,37.44339,29.77541
Subject #100,9.932,Audio,None,,None,,,46.59491,343.4674,42.30217,28.93842
Subject #100,10.035,Audio,None,,None,,,49.63932,340.6724,50.12804,25.89026
Subject #100,10.139,Audio,None,,None,,,53.89369,338.7503,57.9735,23.25494
Subject #100,10.245,Audio,None,,None,,,61.75387,338.2435,68.07161,21.80157
Subject #100,10.348,Audio,None,,None,,,72.45623,338.9466,77.6034,21.70477
Subject #100,10.453,Audio,None,,None,,,85.34231,341.458,88.52811,21.87218
Subject #100,10.557,Audio,None,,None,,,97.98454,345.3979,100.6255,18.83494
Subject #100,10.662,Audio,None,,None,,,109.883,350.0933,111.3855,20.79453
Subject #100,10.768,Audio,None,,None,,,119.8095,354.5033,113.9955,27.11929
Subject #100,10.876,Audio,Left,,Left,,,127.9945,358.2732,118.5693,26.49357
Subject #100,10.979,Audio,Left,,Left,,,134.1955,0.8175775,124.9503,21.29852
Subject #100,11.102,Audio,Left,,Left,,,140.0735,2.791261,128.9672,14.15427
Subject #100,11.204,Audio,Left,,Left,,,143.4905,3.477106,130.1078,9.704121
Subject #100,11.309,Audio,Left,,Left,,,145.9916,3.426775,130.1244,6.776939
Subject #100,11.416,Audio,Left,,Left,,,147.4627,2.242375,125.9885,6.029036
Subject #100,11.521,Audio,Left,,Left,,,147.9401,0.3272507,120.3261,5.720538
Subject #100,11.650,Audio,Left,,Left,,,145.9451,356.7316,111.7292,2.403097
Subject #100,11.753,Audio,Left,,Left,,,142.2434,353.4214,104.4323,358.0939
Subject #100,11.873,Audio,Left,,Left,,,136.9419,350.0759,93.515,352.766
Subject #100,11.988,Audio,Left,,Left,,,132.3496,347.4046,83.83794,349.7227
Subject #100,12.108,Audio,Left,,Left,,,128.0165,344.7424,77.04136,347.2088
Subject #100,12.213,Audio,Left,,Left,,,124.0894,342.5795,78.6862,345.1054
Subject #100,12.331,Audio,Left,,Left,,,119.9147,340.6458,85.42193,343.569
Subject #100,12.439,Audio,Left,,Left,,,117.2865,339.6264,90.84343,343.1647
Subject #100,12.544,Audio,Left,,Left,,,116.2704,339.3639,102.4766,346.8152
Subject #100,12.649,Audio,Left,,Left,,,116.0031,339.3854,112.5028,354.29
Subject #100,12.756,Audio,Left,,Left,,,116.1585,339.6018,117.6537,2.274241
Subject #100,12.861,Audio,Left,,Left,,,116.6607,339.9592,118.1665,6.288681
Subject #100,12.968,Audio,Left,,Left,,,117.2901,340.2961,116.0777,6.931869
Subject #100,13.070,Audio,Left,,Left,,,117.7433,340.5773,114.5885,5.860259
Subject #100,13.175,Audio,Left,,Left,,,118.2316,340.9958,114.2988,4.415665
Subject #100,13.283,Audio,Left,,Left,,,118.9868,341.6078,114.8865,1.954542
Subject #100,13.393,Audio,Left,,Left,,,119.9591,342.365,114.78,2.193206
Subject #100,13.496,Audio,Left,,Left,,,120.95,343.2427,113.6635,4.007095
Subject #100,13.605,Audio,Left,,Left,,,121.8892,344.2431,112.8816,7.629331
Subject #100,13.709,Audio,Left,,Left,,,122.7624,345.2503,112.7951,11.26809
