SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;SecondaryTask;SecondaryTaskInfo;MainTaskXPos;MainTaskYPos;MainTaskZPos;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #312;0,012;Heat;;;;;;;;0,1729779;0,001899719;0,7927142;8,999991;0;9,729981;0
Subject #312;0,150;Audio;;Task Spawned;;;;;;0,2566425;0,001899719;1,320952;8,999991;0;9,729981;0
Subject #312;0,252;Audio;;;;;;;;0,3289206;0,001899719;1,777298;8,999991;0;9,729981;0
Subject #312;0,352;Audio;;;;;;;;0,4100384;0,001899719;2,289457;8,999991;0;9,729981;0
Subject #312;0,458;Audio;;;;;;;;0,5050711;0,001899719;2,889471;8,999991;0;9,729981;0
Subject #312;0,565;Audio;;;;;;;;0,6122404;0,001899719;3,566112;8,999991;0;9,729981;0
Subject #312;0,672;Audio;;;;;;;;0,7304122;0,001899719;4,31222;8,999991;0;9,729981;0
Subject #312;0,776;Audio;;;;;;;;0,8549008;0,001899719;5,098211;8,999991;0;9,729981;0
Subject #312;0,878;Audio;;;;;;;;0,9866304;0,001899719;5,929919;8,999991;0;9,729981;0
Subject #312;0,982;Audio;;;;;;;;1,132593;0,001899719;6,851491;8,999991;0;9,729981;0
Subject #312;1,087;Audio;;;;;;;;1,289288;0,001899719;7,840824;8,999991;0;9,729981;0
Subject #312;1,198;Audio;;;;;;;;1,465322;0,001899719;8,952261;8,999991;0;9,729981;0
Subject #312;1,299;Audio;;;;;;;;1,634771;0,001899719;10,02212;8,999991;0;9,729981;0
Subject #312;1,402;Audio;;;;;;;;1,82062;0,001899719;11,19552;8,999991;0;9,729981;0
Subject #312;1,509;Audio;;;;;;;;2,01957;0,001899719;12,45165;8,999991;0;9,729981;0
Subject #312;1,610;Audio;;;;;;;;2,210922;0,001899719;13,6598;8,999991;0;9,729981;0
Subject #312;1,715;Audio;;;;;;;;2,407109;0,001899719;14,89848;8,999991;0;9,729981;0
Subject #312;1,825;Audio;;;;;;;;2,613974;0,001899719;16,20457;8,999991;0;9,729981;0
Subject #312;1,927;Audio;;;;;;;;2,80514;0,001899719;17,41154;8,999991;0;9,729981;0
Subject #312;2,033;Audio;;;;;;;;3,003794;0,001899719;18,6658;8,999991;0;9,729981;0
Subject #312;2,138;Audio;;;;;;;;3,201053;0,001899719;19,91124;8,999991;0;9,729981;0
Subject #312;2,242;Audio;;;;;;;;3,395906;0,001899719;21,1415;8,999991;0;9,729981;0
Subject #312;2,345;Audio;;;;;;;;3,590445;0,001899719;22,36977;8,999991;0;9,729981;0
Subject #312;2,451;Audio;;;;;;;;3,789526;0,001899719;23,62672;8,999991;0;9,729981;0
Subject #312;2,553;Audio;;;;;;;;3,981199;0,001899719;24,8369;8,999991;0;9,729981;0
Subject #312;2,654;Audio;;;;;;;;4,169043;0,001899719;26,02289;8,999991;0;9,729981;0
Subject #312;2,761;Audio;;;;;;;;4,370307;0,001899719;27,29363;8,999991;0;9,729981;0
Subject #312;2,868;Audio;;;;;;;;4,571421;0,001899719;28,56341;8,999991;0;9,729981;0
Subject #312;2,976;Audio;;;;;;;;4,772722;0,001899719;29,83438;8,999991;0;9,729981;0
Subject #312;3,076;Audio;;;;;;;;4,961268;0,001899719;31,02481;8,999991;0;9,729981;0
Subject #312;3,176;Audio;;;;;;;;5,14995;0,001899719;32,21611;8,999991;0;9,729981;0
Subject #312;3,280;Audio;;;;;;;;5,343339;0,001899719;33,43711;8,999991;0;9,729981;0
Subject #312;3,381;Audio;;;;;;;;5,533688;0,001899719;34,63893;8,999991;0;9,729981;0
Subject #312;3,488;Audio;;;;;;;;5,735341;0,001899719;35,91212;8,999991;0;9,729981;0
Subject #312;3,590;Audio;;;;;;;;5,926818;0,001899719;37,12106;8,999991;0;9,729981;0
Subject #312;3,698;Audio;;;;;;;;6,128506;0,001899719;38,39447;8,999991;0;9,729981;0
Subject #312;4,475;Audio;;;;;;;;6,771403;0,001899719;42,45357;8,999991;0;9,729981;0
Subject #312;4,584;Audio;Middle;Task Started;Middle;Task Started;12,74175;13,33523;80,14889;6,986468;0,001899719;43,81143;8,999991;0;9,729981;0
Subject #312;4,690;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;7,184239;0,001899719;45,06011;8,999991;0;9,729981;0
Subject #312;4,793;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;7,377124;0,001899719;46,27795;8,999991;0;9,729981;0
Subject #312;4,898;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;7,574916;0,001899719;47,52675;8,999991;0;9,729981;0
Subject #312;4,999;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;7,766253;0,001899719;48,73481;8,999991;0;9,729981;0
Subject #312;5,102;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;7,958652;0,001899719;49,94957;8,999991;0;9,729981;0
Subject #312;5,209;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;8,159521;0,001899719;51,2178;8,999991;0;9,729981;0
Subject #312;5,310;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;8,34931;0,001899719;52,41607;8,999991;0;9,729981;0
Subject #312;5,415;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;8,54714;0,001899719;53,66511;8,999991;0;9,729981;0
Subject #312;5,522;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;8,747776;0,001899719;54,93189;8,999991;0;9,729981;0
Subject #312;5,630;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;8,949989;0,001899719;56,20862;8,999991;0;9,729981;0
Subject #312;5,733;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;9,142712;0,001899719;57,42542;8,999991;0;9,729981;0
Subject #312;5,841;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;9,346172;0,001899719;58,71002;8,999991;0;9,729981;0
Subject #312;5,942;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;9,535181;0,03592847;59,90337;8,999993;354,3;9,733609;354,3005
Subject #312;6,047;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;9,723448;0,2845052;61,11673;7,488044;341,7471;8,256706;341,7487
Subject #312;6,153;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;9,78234;0,784682;62,28894;356,1507;333,4544;356,9667;333,4567
Subject #312;6,253;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;9,608777;1,322526;63,34438;344,2892;333,3351;345,106;333,3374
Subject #312;6,361;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;9,236518;1,904492;64,44144;339,9111;333,3351;340,728;333,3374
Subject #312;6,469;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;8,841467;2,482074;65,52161;339,9111;333,3351;340,728;333,3374
Subject #312;6,570;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;8,467823;3,034699;66,54327;339,9111;331,4097;340,7424;331,4123
Subject #312;6,676;Audio;Middle;;Middle;;12,74175;13,33523;80,14889;8,089646;3,666068;67,57729;339,9111;329,9785;340,7542;329,9812
