SubjectId;Timestamp;Round;RepeatCount;RoundType;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
0;4.175;0;0;Heat;24.96469;13.52962;208.238;12.98428;356.865;12.46197;357.0172
0;4.309;0;0;Heat;25.7052;13.7123;211.4981;14.58523;356.8851;13.90325;357.2558
0;4.443;0;0;Heat;26.50653;13.89478;214.7342;15.0444;356.8913;14.07507;357.4434
0;4.578;0;0;Heat;27.31291;14.07971;217.9964;14.20597;356.8801;11.67425;357.6238
0;4.711;0;0;Heat;28.04934;14.26292;221.2263;12.41047;356.8583;8.50274;357.9602
0;4.846;0;0;Heat;28.69991;14.44893;224.5121;10.22553;356.836;6.05993;357.8833
0;4.979;0;0;Heat;29.24537;14.63449;227.7952;8.421526;356.821;4.610637;357.8106
0;5.114;0;0;Heat;29.72111;14.82176;231.1157;7.210717;356.8127;3.887091;357.5988
0;5.247;0;0;Heat;30.15038;15.00736;234.4185;6.606097;356.809;4.023811;357.3631
0;5.383;0;0;Heat;30.57116;15.19246;237.7666;6.454679;356.8082;4.761627;357.2884
0;5.516;0;0;Heat;30.98086;15.37188;241.049;6.710498;356.8096;5.97866;357.0875
0;5.650;0;0;Heat;31.40095;15.55399;244.3622;7.216857;356.8127;8.038272;356.6479
0;5.784;0;0;Heat;31.8405;15.73736;247.678;7.83446;356.8168;11.40497;355.7434
0;5.918;0;0;Heat;32.30111;15.92034;250.9749;8.403641;356.8208;12.61364;355.2291
0;6.052;0;0;Heat;32.78001;16.10322;254.2772;8.756748;356.8235;11.12346;355.1545
0;6.186;0;0;Heat;33.26457;16.28589;257.5809;8.785946;356.8238;10.22745;355.1272
0;6.320;0;0;Heat;33.74501;16.46812;260.8763;8.664374;356.8228;9.866725;355.4154
0;6.454;0;0;Heat;34.2266;16.64909;264.179;8.473843;356.8214;9.512549;355.6859
0;6.588;0;0;Heat;34.70918;16.82968;267.481;8.367925;356.8206;9.420776;355.5224
0;6.722;0;0;Heat;35.19345;17.0094;270.7825;8.488585;356.8215;9.690713;354.9786
0;6.856;0;0;Heat;35.67716;17.18435;274.0712;8.687222;356.823;9.778522;353.7509
0;6.990;0;0;Heat;36.1666;17.35617;277.3838;8.809747;356.8239;9.876387;352.9433
0;7.124;0;0;Heat;36.65215;17.52181;280.6622;8.779098;356.8237;9.804653;351.2182
0;7.258;0;0;Heat;37.14239;17.68351;283.9659;8.905024;356.8247;10.97164;343.7556
0;7.393;0;0;Heat;37.64598;17.84466;287.2733;9.49398;356.8295;13.17329;341.8473
0;7.526;0;0;Heat;38.17925;18.00226;290.5369;10.6716;356.8402;14.25139;343.8371
0;7.660;0;0;Heat;38.79786;18.16141;293.814;12.8981;356.864;16.40916;344.7494
0;7.794;0;0;Heat;39.55897;18.32022;297.0539;16.07156;356.906;20.12275;345.5363
0;7.928;0;0;Heat;40.505;18.47777;300.2394;19.52184;356.9625;23.84461;346.2253
0;8.062;0;0;Heat;41.61639;18.63342;303.3706;21.74039;357.0046;25.30027;346.9554
0;8.196;0;0;Heat;42.80638;18.78602;306.4697;22.21301;357.0142;24.26521;347.8527
0;8.331;0;0;Heat;44.00552;18.9408;309.5847;21.57465;357.0013;21.21487;348.6532
0;8.464;0;0;Heat;45.17136;19.09826;312.6877;20.93195;356.9888;19.25161;349.0227
0;8.599;0;0;Heat;46.31817;19.26051;315.8261;20.28333;356.9765;18.08147;348.6525
0;8.732;0;0;Heat;47.45073;19.42401;318.955;20.46263;356.9798;17.9894;346.2209
0;8.867;0;0;Heat;48.60464;19.58748;322.0877;20.61436;356.9827;18.92887;338.4753
0;9.001;0;0;Heat;49.75942;19.75214;325.2276;20.1713;356.9744;19.49205;332.8346
0;9.135;0;0;Heat;50.88118;19.91803;328.3629;19.38833;356.9601;19.0182;328.6954
0;9.269;0;0;Heat;51.96164;20.0852;331.5164;18.49362;356.9445;17.24592;328.9907
0;9.403;0;0;Heat;53.00434;20.25572;334.6932;17.71791;356.9316;16.01595;329.4492
0;9.537;0;0;Heat;54.01068;20.42759;337.8801;17.04391;356.9208;16.46959;330.6757
0;9.671;0;0;Heat;54.98218;20.60043;341.0745;16.34276;356.9101;28.61918;336.9426
0;9.805;0;0;Heat;55.91953;20.77408;344.2744;15.80363;356.9021;42.6133;342.9536
0;9.939;0;0;Heat;56.83873;20.94879;347.4875;15.561;356.8986;44.76863;342.7661
0;10.077;0;0;Heat;57.77365;21.12827;350.7884;15.25063;356.8943;42.74464;343.18
0;10.208;0;0;Heat;58.65202;21.29962;353.933;15.05919;356.8916;38.90002;343.8954
0;10.341;0;0;Heat;59.53533;21.47473;357.1236;15.08823;356.892;33.52151;345.3492
0;10.475;0;0;Heat;60.42377;21.65266;360.3435;14.86155;356.8889;27.15958;346.8441
0;10.609;0;0;Heat;61.28694;21.83258;363.5672;14.14232;356.8793;21.27258;348.8208
0;10.744;0;0;Heat;62.11377;22.01549;366.8242;13.41079;356.8701;18.79449;349.1152
0;10.877;0;0;Heat;62.90363;22.19754;370.0531;13.45602;356.8707;19.4752;349.3911
0;11.011;0;0;Heat;63.72535;22.38082;373.2874;14.66978;356.8863;18.82587;349.4746
0;11.145;0;0;Heat;64.62054;22.56466;376.5149;15.66944;356.9002;16.35244;350.1598
0;11.279;0;0;Heat;65.53493;22.74872;379.7341;15.0987;356.8922;13.44512;350.8596
0;11.391;0;0;Heat;66.24703;22.90224;382.4211;13.64294;356.873;11.03616;351.5078
0;11.525;0;0;Heat;66.99893;23.08787;385.6809;11.58642;356.8494;8.55609;351.6654
0;11.659;0;0;Heat;67.63605;23.27442;388.9619;9.712749;356.8314;7.293254;352.8425
0;11.793;0;0;Heat;68.16653;23.46159;392.2566;7.895788;356.8172;3.98596;353.5261
0;11.927;0;0;Heat;68.58981;23.65026;395.5796;5.981848;356.8057;1.637201;353.1682
0;12.061;0;0;Heat;68.90528;23.83884;398.9019;4.258876;356.7984;1.495183;353.5121
0;12.195;0;0;Heat;69.1249;24.02859;402.2454;2.680133;356.7943;1.107771;354.1833
0;12.329;0;0;Heat;69.25993;24.21823;405.5872;1.549819;356.7928;359.8208;354.3632
0;12.463;0;0;Heat;69.35359;24.40852;408.9359;1.418056;356.7927;0.5607945;354.3408
0;12.598;0;0;Heat;69.46022;24.59904;412.2873;2.334487;356.7937;2.62451;354.076
0;12.731;0;0;Heat;69.63641;24.78765;415.6106;4.012842;356.7976;5.473907;353.9432
0;12.865;0;0;Heat;69.90449;24.97668;418.9456;5.597693;356.8039;7.332065;354.1295
0;13.000;0;0;Heat;70.25297;25.16563;422.2829;6.87666;356.8107;8.494629;354.0983
0;13.134;0;0;Heat;70.66351;25.35356;425.6049;7.869001;356.817;9.156538;354.3576
0;13.267;0;0;Heat;71.12269;25.54037;428.9097;8.704883;356.8232;9.875088;354.2466
0;13.401;0;0;Heat;71.62236;25.72696;432.2129;9.265101;356.8276;10.27634;354.3241
0;13.536;0;0;Heat;72.14135;25.91422;435.5291;9.366103;356.8285;10.17488;354.4337
0;13.670;0;0;Heat;72.6609;26.10033;438.8315;9.226569;356.8273;9.694592;354.685
0;13.803;0;0;Heat;73.17842;26.28635;442.1335;9.150113;356.8267;9.263256;354.8033
0;13.938;0;0;Heat;73.69661;26.47352;445.4546;8.972176;356.8253;8.733551;354.6252
0;14.072;0;0;Heat;74.2008;26.66008;448.7662;8.553755;356.822;8.137939;354.4342
0;14.206;0;0;Heat;74.67593;26.8457;452.0658;7.972634;356.8178;7.041279;354.1828
0;14.340;0;0;Heat;75.11788;27.03208;455.3843;7.144041;356.8123;5.513165;354.4332
0;14.474;0;0;Heat;75.50233;27.21856;458.7109;5.883129;356.8052;3.859557;354.9984
0;14.608;0;0;Heat;75.81296;27.40525;462.0425;4.544711;356.7994;2.192423;355.2367
0;14.742;0;0;Heat;76.05209;27.59237;465.3801;3.361647;356.7958;1.178015;355.5417
0;14.876;0;0;Heat;76.22979;27.77985;468.7195;2.485211;356.7939;1.158784;355.6328
0;15.011;0;0;Heat;76.37084;27.96852;472.0765;2.1432;356.7934;2.384585;355.5317
0;15.144;0;0;Heat;76.50397;28.15397;475.4028;2.507088;356.7939;5.797362;355.3749
0;15.278;0;0;Heat;76.66856;28.33912;478.744;3.622705;356.7964;9.287941;355.0445
0;15.413;0;0;Heat;76.89433;28.52461;482.0967;4.999083;356.8012;11.32134;354.8618
0;15.546;0;0;Heat;77.1851;28.70803;485.4167;6.345165;356.8076;11.90893;354.8296
0;15.679;0;0;Heat;77.54347;28.89086;488.7156;7.400929;356.8139;11.71614;354.7066
0;15.813;0;0;Heat;77.93967;29.07522;492.041;7.962013;356.8177;11.671;354.8213
0;15.948;0;0;Heat;78.3637;29.26112;495.3758;8.355786;356.8206;11.92415;354.7459
0;16.082;0;0;Heat;78.80671;29.44655;498.688;8.788936;356.8239;12.23378;354.4887
0;16.215;0;0;Heat;79.27748;29.63255;501.9944;9.313686;356.8281;12.64705;354.2513
0;16.349;0;0;Heat;79.78259;29.81944;505.2995;9.866426;356.8328;12.80389;353.9872
0;16.484;0;0;Heat;80.32084;30.00754;508.6102;10.27473;356.8365;12.74656;353.8574
0;16.618;0;0;Heat;80.87961;30.19529;511.9074;10.44975;356.8381;12.53858;353.9382
0;16.753;0;0;Heat;81.45665;30.38429;515.228;10.57789;356.8394;12.3364;353.7897
0;16.885;0;0;Heat;82.0361;30.56991;518.4905;10.73215;356.8408;11.89556;353.9207
0;17.020;0;0;Heat;82.6328;30.75756;521.7872;10.73999;356.8409;11.48024;353.3362
0;17.153;0;0;Heat;83.22347;30.9454;525.0709;10.38852;356.8376;15.94351;352.0162
0;17.288;0;0;Heat;83.79839;31.13649;528.3693;9.90353;356.8331;36.59169;350.5567
0;17.422;0;0;Heat;84.35704;31.32979;531.6669;9.690531;356.8313;60.28138;351.2975
0;17.556;0;0;Heat;84.90785;31.52345;534.9602;9.38236;356.8286;74.34023;355.4731
0;17.691;0;0;Heat;85.44094;31.7216;538.2891;8.619645;356.8225;75.14601;357.2052
0;17.825;0;0;Heat;85.93573;31.91815;541.597;8.121332;356.8188;73.34023;357.8613
0;17.959;0;0;Heat;86.41482;32.1156;544.8898;7.948179;356.8176;70.73278;357.0003
0;18.092;0;0;Heat;86.88309;32.3144;548.1843;7.422174;356.8141;68.33175;356.7641
0;18.228;0;0;Heat;87.31821;32.51458;551.5271;6.421852;356.8081;65.24157;356.4614
0;18.360;0;0;Heat;87.69107;32.70937;554.8032;5.499246;356.8034;63.06866;356.2354
0;18.494;0;0;Heat;88.02646;32.90496;558.1209;4.896788;356.8008;61.21147;356.1623
0;18.628;0;0;Heat;88.33537;33.09931;561.4418;4.487607;356.7993;59.51589;355.7858
0;18.763;0;0;Heat;88.62177;33.29321;564.7755;4.158261;356.7981;52.32166;355.2719
0;18.897;0;0;Heat;88.88633;33.48542;568.0961;3.964107;356.7975;33.94985;354.9444
0;19.031;0;0;Heat;89.14039;33.67724;571.4249;3.897892;356.7973;17.8412;354.9823
0;19.165;0;0;Heat;89.38125;33.86848;574.7562;3.490301;356.7961;6.64746;355.179
0;19.301;0;0;Heat;89.58559;34.06199;578.1393;2.619037;356.7942;359.8725;356.3207
0;19.433;0;0;Heat;89.72953;34.24945;581.4247;1.779631;356.793;358.2583;356.7351
0;19.567;0;0;Heat;89.83624;34.43959;584.7664;1.43349;356.7927;358.0688;356.3258
0;19.701;0;0;Heat;89.92931;34.62944;588.1099;1.375613;356.7927;357.3841;356.5035
0;19.836;0;0;Heat;90.02131;34.81966;591.4632;1.446479;356.7927;356.7067;356.3622
0;19.970;0;0;Heat;90.12077;35.00911;594.8107;1.740759;356.793;356.7447;356.5847
0;20.104;0;0;Heat;90.23315;35.19739;598.1417;1.770202;356.793;357.728;356.4606
0;20.238;0;0;Heat;90.33186;35.38606;601.4838;1.251133;356.7926;359.7032;356.0681
0;20.372;0;0;Heat;90.39403;35.57468;604.8285;0.5661618;356.7925;1.1719;356.1709
0;20.506;0;0;Heat;90.4149;35.76339;608.1782;359.8838;356.7929;0.9761109;355.5785
0;20.640;0;0;Heat;90.39854;35.95146;611.5196;359.3508;356.7935;0.7888942;355.1982
0;20.774;0;0;Heat;90.35433;36.13943;614.8614;358.9791;356.7941;0.3443952;355.0746
0;20.908;0;0;Heat;90.28954;36.32742;618.2054;358.6454;356.7947;359.7934;354.9732
0;21.043;0;0;Heat;90.20433;36.51633;621.5683;358.3067;356.7954;359.4662;355.0064
0;21.176;0;0;Heat;90.10002;36.7029;624.891;357.9583;356.7963;359.0128;354.9191
0;21.310;0;0;Heat;89.97409;36.89071;628.237;357.6099;356.7973;358.7164;354.7325
0;21.447;0;0;Heat;89.82524;37.08133;631.634;357.2475;356.7985;358.3341;354.4382
0;21.578;0;0;Heat;89.6594;37.26609;634.9283;356.8777;356.7999;358.1395;354.3573
0;21.712;0;0;Heat;89.47052;37.45268;638.2558;356.5386;356.8012;357.8347;354.2251
0;21.847;0;0;Heat;89.26393;37.64035;641.6032;356.3611;356.8019;357.1203;353.6913
0;21.980;0;0;Heat;89.0518;37.82735;644.9396;356.4056;356.8018;356.9814;353.7128
0;22.116;0;0;Heat;88.85164;38.01662;648.3176;356.9189;356.7997;358.3022;354.4717
0;22.248;0;0;Heat;88.68538;38.20126;651.6125;357.3059;356.7983;358.7053;354.6245
0;22.382;0;0;Heat;88.53307;38.38846;654.9533;357.4443;356.7979;358.4863;354.9416
0;22.517;0;0;Heat;88.38463;38.57693;658.3172;357.447;356.7979;357.8761;354.9328
0;22.650;0;0;Heat;88.23158;38.76315;661.6406;357.209;356.7987;357.9361;355.0346
0;22.785;0;0;Heat;88.06392;38.9507;664.9886;357.0649;356.7992;357.8006;354.6718
0;22.918;0;0;Heat;87.89599;39.13759;668.3254;357.2409;356.7986;358.2585;354.0974
0;23.052;0;0;Heat;87.74409;39.32486;671.6685;357.5868;356.7974;359.1354;353.6112
0;23.187;0;0;Heat;87.60948;39.51244;675.0173;357.7943;356.7968;359.3201;353.6236
0;23.321;0;0;Heat;87.4813;39.69946;678.3557;357.7773;356.7969;359.0295;353.7299
0;23.455;0;0;Heat;87.3476;39.88696;681.7028;357.5984;356.7974;358.7512;353.8391
0;23.588;0;0;Heat;87.20229;40.07366;685.0359;357.3743;356.7981;358.0863;353.5291
0;23.723;0;0;Heat;87.04636;40.26123;688.3843;357.3044;356.7983;352.2922;351.4549
0;23.857;0;0;Heat;86.88959;40.44841;691.7267;357.3546;356.7982;337.9862;349.2615
0;23.991;0;0;Heat;86.74016;40.6355;695.0675;357.5934;356.7974;316.0814;347.8257
0;24.125;0;0;Heat;86.60783;40.82362;698.4266;357.977;356.7963;294.1105;349.2299
0;24.259;0;0;Heat;86.49622;41.01024;701.7585;358.1159;356.7959;285.4503;349.7144
0;24.394;0;0;Heat;86.38318;41.19852;705.1201;357.9986;356.7963;287.1755;349.7624
0;24.527;0;0;Heat;86.26613;41.38448;708.4402;357.9842;356.7963;290.0692;349.8979
0;24.661;0;0;Heat;86.14902;41.57208;711.7899;357.9742;356.7963;291.6548;349.6483
0;24.795;0;0;Heat;86.02417;41.75904;715.1281;357.6339;356.7973;293.1429;349.3086
0;24.929;0;0;Heat;85.87609;41.94584;718.4638;357.2534;356.7985;293.9153;349.0381
0;25.063;0;0;Heat;85.71323;42.13339;721.813;357.2421;356.7986;295.8557;348.7403
0;25.198;0;0;Heat;85.55416;42.32243;725.1888;357.3169;356.7983;303.1086;348.2208
0;25.331;0;0;Heat;85.39358;42.50752;728.494;357.0661;356.7992;319.6837;349.1361
0;25.465;0;0;Heat;85.21656;42.69503;731.8427;356.8722;356.7999;334.8581;352.5309
0;25.600;0;0;Heat;85.0329;42.88235;735.1881;356.8455;356.8;344.8503;354.8998
0;25.734;0;0;Heat;84.84646;43.06976;738.5352;356.7136;356.8005;349.3287;354.7445
0;25.867;0;0;Heat;84.65213;43.2555;741.8524;356.6299;356.8009;351.6206;355.0699
0;26.001;0;0;Heat;84.46214;43.44268;745.1953;357.1624;356.7989;354.0526;355.4994
0;26.136;0;0;Heat;84.33707;43.63057;748.5501;359.1599;356.7938;357.0405;355.0504
0;26.269;0;0;Heat;84.36843;43.81738;751.8836;2.811029;356.7946;1.362589;354.8985
0;26.403;0;0;Heat;84.64974;44.00414;755.213;7.940104;356.8177;7.047695;354.5459
0;26.538;0;0;Heat;85.24347;44.18951;758.5132;13.14284;356.867;11.58185;353.9568
0;26.672;0;0;Heat;86.09815;44.37134;761.7467;16.78035;356.9169;14.14419;353.6593
0;26.806;0;0;Heat;87.11762;44.5507;764.9343;18.76724;356.9494;13.94854;353.2085
0;26.939;0;0;Heat;88.20691;44.72848;768.0924;19.09509;356.9551;13.11891;353.2824
0;27.075;0;0;Heat;89.29993;44.9089;771.2978;18.28936;356.9413;12.0124;352.9619
0;27.208;0;0;Heat;90.30863;45.0865;774.454;16.85878;356.9181;12.11385;353.5001
0;27.342;0;0;Heat;91.24383;45.26701;777.6631;15.5026;356.898;13.22961;354.7363
0;27.476;0;0;Heat;92.12053;45.44867;780.8936;14.87263;356.8892;13.51591;355.0598
0;27.610;0;0;Heat;92.97624;45.63087;784.1339;14.72136;356.8872;13.04952;355.195
0;27.745;0;0;Heat;93.82561;45.81363;787.3843;14.46321;356.8837;12.20629;355.6232
0;27.880;0;0;Heat;94.65624;45.99739;790.6526;13.94483;356.877;11.00783;355.5478
0;28.012;0;0;Heat;95.43743;46.17753;793.8571;13.29979;356.869;9.999478;355.7108
0;28.147;0;0;Heat;96.1916;46.36247;797.1478;12.3546;356.8579;8.385362;355.9284
0;28.281;0;0;Heat;96.88202;46.54545;800.4042;11.47477;356.8484;7.154558;355.619
0;28.414;0;0;Heat;97.5269;46.72921;803.6752;10.7332;356.8409;6.965664;355.1821
0;28.548;0;0;Heat;98.13401;46.91397;806.9644;10.10497;356.8351;7.034384;354.8389
0;28.682;0;0;Heat;98.70981;47.09921;810.2625;9.682193;356.8313;6.75811;354.739
0;28.816;0;0;Heat;99.26852;47.28482;813.5676;9.522696;356.83;6.608355;354.7861
0;28.951;0;0;Heat;99.8215;47.47024;816.8693;9.507621;356.8298;6.641772;354.758
0;29.084;0;0;Heat;100.3763;47.65541;820.1666;9.651015;356.8311;6.95544;354.6271
0;29.219;0;0;Heat;100.9422;47.84075;823.4665;9.839865;356.8327;7.143392;354.2962
0;29.352;0;0;Heat;101.516;48.02549;826.756;9.932668;356.8335;7.351507;354.1342
0;29.487;0;0;Heat;102.0934;48.21074;830.0544;9.906201;356.8333;7.330611;353.9887
0;29.620;0;0;Heat;102.6686;48.39571;833.3478;9.957403;356.8337;7.416318;354.0332
0;29.755;0;0;Heat;103.2537;48.58086;836.6445;10.27057;356.8366;7.723508;354.1435
0;29.889;0;0;Heat;103.8612;48.76565;839.9343;10.73104;356.8409;8.428408;354.0636
0;30.022;0;0;Heat;104.4929;48.95031;843.2214;11.05037;356.8441;8.638615;353.9742
0;30.157;0;0;Heat;105.1382;49.13483;846.5058;11.18304;356.8454;8.483203;353.9382
0;30.291;0;0;Heat;105.7889;49.31911;849.786;11.27646;356.8464;8.514444;354.1574
0;30.425;0;0;Heat;106.445;49.50323;853.063;11.39852;356.8476;8.518394;354.2163
0;30.559;0;0;Heat;107.1118;49.68805;856.3526;11.53809;356.8491;8.638557;354.1693
0;30.694;0;0;Heat;107.7879;49.8732;859.6479;11.66395;356.8504;8.725359;353.9816
0;30.830;0;0;Heat;108.4775;50.06055;862.9823;11.70042;356.8508;8.763095;353.7875
0;30.961;0;0;Heat;109.1381;50.24031;866.1818;11.57456;356.8495;8.709378;353.9032
0;31.095;0;0;Heat;109.8017;50.42363;869.4446;11.41868;356.8478;9.127239;354.103
0;31.229;0;0;Heat;110.4656;50.60778;872.7222;11.69052;356.8507;11.55313;354.6483
0;31.363;0;0;Heat;111.1808;50.79182;875.9974;13.66073;356.8734;16.86316;354.5301
0;31.497;0;0;Heat;112.0527;50.97382;879.2338;17.18817;356.9233;23.26203;354.3771
0;31.631;0;0;Heat;113.1251;51.15139;882.3886;20.968;356.9897;27.97806;354.9377
0;31.765;0;0;Heat;114.4081;51.3265;885.4969;24.26192;357.0582;30.47146;355.0311
0;31.899;0;0;Heat;115.8251;51.49674;888.5162;26.10963;357.1009;30.81548;355.7973
0;32.033;0;0;Heat;117.3193;51.66575;891.5128;26.88543;357.1198;30.21833;356.1463
0;32.167;0;0;Heat;118.8354;51.83373;894.4907;27.08344;357.1247;28.84153;356.4517
0;32.301;0;0;Heat;120.3571;52.002;897.4736;26.82707;357.1183;27.24029;356.37
0;32.435;0;0;Heat;121.8546;52.17055;900.4619;26.28075;357.105;24.40256;355.644
0;32.569;0;0;Heat;123.3228;52.34032;903.4723;25.49576;357.0864;21.85618;355.7177
0;32.703;0;0;Heat;124.7361;52.51136;906.506;24.14817;357.0557;19.32937;355.588
0;32.838;0;0;Heat;126.0738;52.68515;909.5897;22.46235;357.0196;16.08242;355.5556
0;32.972;0;0;Heat;127.313;52.86001;912.694;20.78201;356.9861;13.34345;355.3741
0;33.105;0;0;Heat;128.4601;53.03658;915.8299;19.13155;356.9558;11.88119;355.2891
0;33.239;0;0;Heat;129.5197;53.21533;919.006;17.52469;356.9286;10.19634;355.3203
0;33.373;0;0;Heat;130.4935;53.3953;922.2051;16.12864;356.9071;8.735183;355.2762
0;33.507;0;0;Heat;131.3928;53.57652;925.4272;14.89;356.8895;8.542302;355.3299
0;33.642;0;0;Heat;132.2287;53.75888;928.6706;13.91618;356.8766;10.02983;355.4189
0;33.776;0;0;Heat;133.0227;53.94173;931.9232;13.60146;356.8727;12.25646;355.4842
0;33.910;0;0;Heat;133.8255;54.12472;935.1785;14.57309;356.8852;15.23025;355.9826
0;34.044;0;0;Heat;134.7215;54.306;938.4019;17.05335;356.9212;23.56367;357.269
0;34.178;0;0;Heat;135.7727;54.48467;941.5765;20.17602;356.9747;31.0369;357.9572
0;34.312;0;0;Heat;137.0038;54.6597;944.684;23.6284;357.0443;33.37871;357.4115
0;34.446;0;0;Heat;138.411;54.83052;947.7139;26.46794;357.1096;33.72437;357.2657
0;34.579;0;0;Heat;139.9327;54.99773;950.6779;27.94034;357.1462;33.51762;357.0133
0;34.713;0;0;Heat;141.5131;55.1643;953.6296;28.35273;357.1568;32.0589;356.7676
0;34.847;0;0;Heat;143.1004;55.33042;956.5734;28.23786;357.1539;29.84086;357.0546
0;34.982;0;0;Heat;144.6767;55.49712;959.5275;27.87063;357.1444;27.90491;356.7707
0;35.115;0;0;Heat;146.234;55.66394;962.484;27.70689;357.1403;26.93604;356.3379
0;35.251;0;0;Heat;147.813;55.83354;965.4899;27.7162;357.1405;25.71457;355.8074
0;35.383;0;0;Heat;149.3461;55.99865;968.4163;27.43614;357.1335;24.05251;355.3918
0;35.517;0;0;Heat;150.8668;56.16656;971.393;26.40449;357.108;21.59539;355.1599
0;35.652;0;0;Heat;152.3255;56.33713;974.4175;24.73433;357.0688;18.90063;355.0165
0;35.786;0;0;Heat;153.6819;56.50914;977.4695;22.86574;357.028;15.90757;354.9475
0;35.920;0;0;Heat;154.9384;56.68365;980.5672;20.96433;356.9896;13.4398;354.7002
0;36.054;0;0;Heat;156.0914;56.8606;983.7098;19.02238;356.9539;11.16022;354.3624
0;36.188;0;0;Heat;157.1456;57.04036;986.9041;17.22041;356.9238;8.255327;353.9361
0;36.322;0;0;Heat;158.0887;57.22004;990.0982;15.32284;356.8954;3.668281;353.1656
0;36.457;0;0;Heat;158.9317;57.40397;993.3696;13.17943;356.8675;348.1722;349.5626
0;36.591;0;0;Heat;159.6398;57.58744;996.6343;10.97823;356.8434;325.9563;347.0144
0;36.725;0;0;Heat;160.2292;57.77189;999.9184;9.148452;356.8268;308.8979;346.0268
0;36.859;0;0;Heat;160.7249;57.95786;1003.231;7.678696;356.8159;302.7145;346.5197
0;36.993;0;0;Heat;161.1405;58.14412;1006.549;6.421411;356.8082;307.0744;348.0667
0;37.127;0;0;Heat;161.4866;58.33066;1009.874;5.278829;356.8025;313.5544;349.2944
0;37.261;0;0;Heat;161.7635;58.5177;1013.208;3.908976;356.7974;315.696;349.1847
0;37.396;0;0;Heat;161.9504;58.7067;1016.578;2.113641;356.7935;316.309;349.8374
0;37.529;0;0;Heat;162.0322;58.89248;1019.893;0.516771;356.7926;316.6558;350.4791
0;37.663;0;0;Heat;162.0356;59.07973;1023.234;359.4934;356.7933;317.2764;350.438
0;37.796;0;0;Heat;161.9857;59.2668;1026.573;358.6207;356.7948;321.9872;351.4157
