SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #28,0.015,Heat,No Action,no event,0,0,0,0
Subject #28,0.126,Vibration,No Action,no event,0,0,0,0
Subject #28,0.238,Vibration,No Action,no event,0,0,0,0
Subject #28,0.356,Vibration,No Action,no event,0,0,0,0
Subject #28,0.471,Vibration,No Action,no event,0,0,0,0
Subject #28,0.573,Vibration,No Action,no event,0,0,0,0
Subject #28,0.696,Vibration,No Action,no event,0,0,0,0
Subject #28,0.828,Vibration,No Action,no event,0,0,0,0
Subject #28,0.961,Vibration,No Action,no event,0,355.3721,0,355.3721
Subject #28,1.087,Vibration,No Action,no event,0,339.9857,0,339.9857
Subject #28,1.209,Vibration,No Action,no event,352.257,330.6902,352.257,330.6902
Subject #28,1.320,Vibration,No Action,no event,346.6396,317.8055,346.6396,317.8055
Subject #28,1.430,Vibration,No Action,no event,345.8659,313.38,345.8659,313.38
Subject #28,1.548,Vibration,No Action,no event,345.8659,313.38,345.8659,313.38
Subject #28,1.655,Vibration,No Action,no event,345.8659,313.38,345.8659,313.38
Subject #28,1.767,Vibration,No Action,no event,345.8659,313.38,345.8659,313.38
Subject #28,1.896,Vibration,No Action,no event,345.2918,310.5054,345.2918,310.5054
Subject #28,1.997,Vibration,No Action,no event,357.6826,298.6444,357.6826,298.6444
Subject #28,2.108,Vibration,No Action,no event,28.38209,289.967,28.38209,289.967
Subject #28,2.209,Vibration,No Action,no event,31.04001,288.8032,31.04001,288.8032
Subject #28,2.310,Vibration,No Action,no event,31.04001,288.8032,31.04001,288.8032
Subject #28,2.430,Vibration,No Action,no event,31.04001,288.8032,31.04001,288.8032
Subject #28,2.548,Vibration,No Action,no event,31.04001,288.8032,31.04001,288.8032
Subject #28,2.648,Vibration,No Action,no event,31.04001,288.8032,31.04001,288.8032
Subject #28,2.758,Vibration,No Action,no event,31.04001,288.8032,31.04001,288.8032
Subject #28,2.863,Vibration,No Action,no event,31.04001,288.8032,31.04001,288.8032
Subject #28,2.990,Vibration,No Action,no event,24.00982,287.5226,24.00982,287.5226
Subject #28,3.095,Vibration,No Action,no event,340.5787,286.1206,340.5787,286.1206
Subject #28,3.227,Vibration,POV,Action Started,323.0637,288.3611,323.0637,288.3611
Subject #28,3.336,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,3.440,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,3.549,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,3.662,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,3.774,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,3.880,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,3.988,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,4.091,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,4.196,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,4.305,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,4.424,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,4.565,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,4.677,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,4.788,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,4.908,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,5.021,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,17.687,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,17.790,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,17.905,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,18.013,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,18.133,Vibration,POV,no event,323.0637,288.3611,323.0637,288.3611
Subject #28,18.277,Vibration,POV,no event,307.9424,292.6191,307.9424,292.6191
Subject #28,18.391,Vibration,POV,no event,289.8745,304.5126,289.8745,304.5126
Subject #28,18.505,Vibration,POV,no event,286.5613,308.3865,286.5613,308.3865
Subject #28,18.616,Vibration,POV,no event,284.0243,311.9552,284.0243,311.9552
Subject #28,18.743,Vibration,POV,no event,276.878,325.8126,276.878,325.8126
Subject #28,18.880,Vibration,POV,no event,271.3457,341.4065,271.3457,341.4065
Subject #28,18.997,Vibration,POV,no event,267.314,355.1766,267.314,355.1766
Subject #28,19.098,Vibration,POV,no event,264.0634,6.796367,264.0634,6.796367
Subject #28,19.208,Vibration,POV,no event,262.9655,10.64079,262.9655,10.64079
Subject #28,19.317,Vibration,POV,no event,262.9655,10.64079,262.9655,10.64079
Subject #28,19.421,Vibration,POV,no event,262.9655,10.64079,262.9655,10.64079
Subject #28,19.551,Vibration,POV,no event,262.9655,10.64079,262.9655,10.64079
Subject #28,19.675,Vibration,POV,no event,262.9655,10.64079,262.9655,10.64079
Subject #28,19.788,Vibration,POV,no event,262.9655,10.64079,262.9655,10.64079
Subject #28,19.891,Vibration,POV,no event,262.9655,10.64079,262.9655,10.64079
Subject #28,19.993,Vibration,POV,no event,260.6578,18.36745,260.6578,18.36745
Subject #28,20.094,Vibration,POV,no event,258.1191,26.10339,258.1191,26.10339
Subject #28,20.206,Vibration,POV,no event,258.0874,26.19433,258.0874,26.19433
Subject #28,20.344,Vibration,POV,no event,258.0874,26.19433,258.0874,26.19433
Subject #28,20.455,Vibration,POV,no event,258.0874,26.19433,258.0874,26.19433
Subject #28,20.583,Vibration,POV,no event,256.5153,25.74183,256.5153,25.74183
Subject #28,20.711,Vibration,POV,no event,252.771,24.58163,252.771,24.58163
Subject #28,20.817,Vibration,POV,no event,252.771,24.58163,252.771,24.58163
Subject #28,20.938,Vibration,POV,no event,252.771,24.58163,252.771,24.58163
Subject #28,21.059,Vibration,POV,no event,253.1634,23.57595,253.1634,23.57595
Subject #28,21.172,Vibration,POV,no event,257.261,12.15875,257.261,12.15875
Subject #28,21.306,Vibration,POV,no event,262.1299,357.2284,262.1299,357.2284
Subject #28,21.409,Vibration,POV,no event,266.1954,344.9682,266.1954,344.9682
Subject #28,21.525,Vibration,POV,no event,269.4374,336.0981,269.4374,336.0981
Subject #28,21.646,Vibration,POV,no event,269.4987,335.9411,269.4987,335.9411
Subject #28,21.783,Vibration,POV,no event,268.6338,338.1986,268.6338,338.1986
Subject #28,21.889,Vibration,POV,no event,264.4947,349.9872,264.4947,349.9872
Subject #28,22.013,Vibration,POV,no event,260.8298,1.26551,260.8298,1.26551
Subject #28,22.152,Vibration,POV,no event,267.086,3.857517,267.086,3.857517
Subject #28,22.289,Vibration,POV,no event,283.2189,8.684853,283.2189,8.684853
Subject #28,22.398,Vibration,POV,no event,296.2054,12.02339,296.2054,12.02339
Subject #28,22.514,Vibration,POV,no event,310.1733,14.87063,310.1733,14.87063
Subject #28,22.625,Vibration,POV,no event,321.2963,16.50272,321.2963,16.50272
Subject #28,22.725,Vibration,POV,no event,320.9211,16.45737,320.9211,16.45737
Subject #28,22.858,Vibration,POV,no event,305.9932,14.10777,305.9932,14.10777
Subject #28,22.989,Vibration,POV,no event,290.4736,10.62356,290.4736,10.62356
Subject #28,23.121,Vibration,POV,no event,275.1765,6.351882,275.1765,6.351882
Subject #28,23.234,Vibration,POV,no event,261.9324,2.217097,261.9324,2.217097
Subject #28,23.350,Vibration,POV,no event,255.8784,0.2637316,255.8784,0.2637316
Subject #28,23.463,Vibration,POV,no event,255.3022,2.042885,255.3022,2.042885
Subject #28,23.582,Vibration,POV,no event,251.1231,14.61199,251.1231,14.61199
Subject #28,23.691,Vibration,POV,no event,246.344,27.30646,246.344,27.30646
Subject #28,23.836,Vibration,POV,no event,241.6572,37.35954,241.6572,37.35954
Subject #28,23.970,Vibration,POV,no event,241.6572,37.35955,241.6572,37.35955
Subject #28,24.084,Vibration,POV,no event,241.6572,37.35955,241.6572,37.35955
Subject #28,24.189,Vibration,POV,no event,241.6572,37.35955,241.6572,37.35955
Subject #28,24.321,Vibration,POV,no event,241.6572,37.35955,241.6572,37.35955
Subject #28,24.459,Vibration,POV,no event,241.6572,37.35955,241.6572,37.35955
Subject #28,24.562,Vibration,POV,no event,241.6572,37.35955,241.6572,37.35955
Subject #28,24.669,Vibration,POV,no event,241.6572,37.35955,241.6572,37.35955
Subject #28,24.794,Vibration,POV,no event,241.6572,37.35955,241.6572,37.35955
Subject #28,24.923,Vibration,POV,no event,241.6572,37.35955,241.6572,37.35955
Subject #28,25.032,Vibration,POV,no event,241.6572,37.35955,241.6572,37.35955
Subject #28,25.147,Vibration,No Action,Action Success,241.6572,37.35955,241.6572,37.35955
Subject #28,25.265,Vibration,No Action,no event,241.6572,37.35955,241.6572,37.35955
Subject #28,25.366,Vibration,No Action,no event,241.6572,37.35955,241.6572,37.35955
Subject #28,25.476,Vibration,No Action,no event,245.5815,29.10778,245.5815,29.10778
Subject #28,25.597,Vibration,No Action,no event,250.8268,15.46251,250.8268,15.46251
