SubjectId;Timestamp;FeedbackType;EventType;EventStatus;EventInfo;EventId
23;0.058;Practice;Ring;visible;(32.2, 0.0, 90.2);-139528
23;3.186;Practice;Ring;visible;(82.8, 0.0, 136.3);-139704
23;3.715;Practice;Ring;success;;-139528
23;6.693;Practice;Ring;success;;-139704
23;7.177;Practice;Ring;visible;(148.8, 0.0, 198.6);-140068
23;10.779;Practice;Ring;success;;-140068
23;11.075;Practice;Ring;visible;(205.7, 0.0, 264.1);-140472
23;13.781;Practice;Ring;visible;(256.9, 0.0, 295.8);-140716
23;17.097;Practice;POV;visible;Right;-141090
23;17.830;Practice;Ring;visible;(321.0, 0.0, 352.2);-141234
23;19.067;Practice;Ring;timeout;;-140472
23;21.071;Practice;Ring;visible;(356.8, 0.0, 408.9);-141378
23;21.773;Practice;Ring;timeout;;-140716
23;22.084;Practice;POV;timeout;;-141090
23;24.814;Practice;Ring;visible;(411.5, 0.0, 456.7);-141884
23;25.817;Practice;Ring;timeout;;-141234
23;28.137;Practice;POV;visible;Right;-142218
23;28.883;Practice;Ring;visible;(464.7, 0.0, 511.7);-142358
23;29.058;Practice;Ring;timeout;;-141378
23;29.079;Practice;Ring;success;;-141884
23;32.812;Practice;Ring;visible;(512.4, 0.0, 567.5);-142692
23;33.117;Practice;POV;timeout;;-142218
23;33.176;Practice;Ring;success;;-142358
23;39.274;Practice;Ring;visible;(563.9, 0.0, 597.6);-143020
23;42.601;Practice;POV;visible;Left;-143536
23;43.343;Practice;Ring;visible;(605.8, 0.0, 652.8);-143678
23;43.899;Practice;Ring;timeout;;-142692
23;45.562;Practice;Ring;visible;(628.7, 0.0, 685.6);-143818
23;47.252;Practice;Ring;timeout;;-143020
23;47.588;Practice;POV;timeout;;-143536
23;47.797;Practice;Ring;success;;-143678
23;49.234;Practice;Ring;visible;(688.5, 0.0, 719.7);-144052
23;52.737;Practice;Ring;visible;(720.3, 0.0, 778.2);-144146
23;53.549;Practice;Ring;timeout;;-143818
23;56.051;Practice;POV;visible;Left;-144332
23;56.805;Practice;Ring;visible;(772.5, 0.0, 830.4);-144472
23;57.221;Practice;Ring;timeout;;-144052
23;59.077;Practice;Ring;visible;(816.3, 0.0, 844.6);-144608
23;60.729;Practice;Ring;timeout;;-144146
23;61.046;Practice;POV;timeout;;-144332
23;62.316;Practice;Ring;visible;(859.2, 0.0, 884.4);-144788
23;64.519;Practice;Ring;visible;(880.5, 0.0, 919.5);-144880
23;64.797;Practice;Ring;timeout;;-144472
23;67.067;Practice;Ring;timeout;;-144608
23;67.836;Practice;POV;visible;Middle;-145104
23;68.583;Practice;Ring;visible;(933.1, 0.0, 971.2);-145246
23;68.921;Practice;Ring;success;;-144880
23;70.311;Practice;Ring;timeout;;-144788
23;71.757;Practice;Ring;visible;(980.5, 0.0, 1004.1);-145434
23;72.826;Practice;POV;timeout;;-145104
23;73.043;Practice;Ring;success;;-145246
23;75.670;Practice;Ring;visible;(1027.5, 0.0, 1057.7);-145622
23;79.267;Practice;Ring;visible;(1070.8, 0.0, 1106.9);-145716
23;79.740;Practice;Ring;timeout;;-145434
23;82.579;Practice;POV;visible;Middle;-145902
23;83.321;Practice;Ring;visible;(1129.2, 0.0, 1152.5);-146044
23;83.669;Practice;Ring;timeout;;-145622
23;83.691;Practice;Ring;success;;-145716
23;86.065;Practice;Ring;visible;(1151.4, 0.0, 1200.1);-146186
23;87.572;Practice;POV;timeout;;-145902
23;88.192;Practice;Ring;visible;(1190.6, 0.0, 1215.4);-146326
23;91.150;Practice;Ring;visible;(1226.4, 0.0, 1255.3);-146520
23;91.303;Practice;Ring;timeout;;-146044
23;93.176;Practice;Ring;visible;(1248.9, 0.0, 1283.6);-146778
23;94.060;Practice;Ring;timeout;;-146186
23;94.470;Practice;POV;visible;Right;-146970
23;94.481;Practice;Ring;visible;(1248.9, 0.0, 1283.6);-146778
23;95.202;Practice;Ring;visible;(1271.6, 0.0, 1311.7);-147072
23;96.182;Practice;Ring;timeout;;-146326
23;97.471;Practice;Ring;visible;(1297.3, 0.0, 1343.3);-147196
23;97.682;Practice;Ring;success;;-146778
23;99.145;Practice;Ring;timeout;;-146520
23;99.462;Practice;POV;timeout;;-146970
23;101.479;Practice;Ring;visible;(1312.0, 0.0, 1410.4);-147492
23;103.186;Practice;Ring;timeout;;-147072
23;103.813;Practice;Ring;visible;(1299.3, 0.0, 1451.4);-147672
23;105.454;Practice;Ring;timeout;;-147196
23;105.842;Practice;Ring;visible;(1332.6, 0.0, 1483.2);-147816
23;106.100;Practice;Ring;success;;-147492
23;107.137;Practice;POV;visible;Right;-147986
23;107.146;Practice;Ring;visible;(1332.6, 0.0, 1483.2);-147816
23;107.873;Practice;Ring;visible;(1248.1, 0.0, 1495.0);-148142
23;108.748;Practice;Ring;success;;-147672
23;111.191;Practice;Ring;visible;(1386.3, 0.0, 1527.9);-148544
23;112.128;Practice;POV;timeout;;-147986
23;113.827;Practice;Ring;timeout;;-147816
23;122.659;Practice;Ring;visible;(1429.3, 0.0, 1572.8);-149798
23;123.651;Practice;Ring;timeout;;-148142
23;126.565;Practice;Ring;visible;(1468.4, 0.0, 1602.7);-150478
23;126.955;Practice;Ring;timeout;;-148544
23;131.363;Practice;Ring;visible;(1515.8, 0.0, 1612.6);-151226
23;132.180;Practice;Ring;timeout;;-149798
