SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
1;8.294;Ring;visible;(-17.7, 107.7, 129.2);-287478
1;11.441;Ring;visible;(-22.9, 145.5, 178.4);-287558
1;12.349;Ring;success;;-287478
1;14.055;Ring;visible;(-38.3, 179.3, 216.7);-287668
1;15.476;Ring;success;;-287558
1;17.963;POV;visible;Middle;-287818
1;18.169;Ring;visible;(-39.9, 226.9, 281.3);-287946
1;18.203;Ring;success;;-287668
1;22.938;POV;timeout;;-287818
1;22.970;Ring;visible;(-33.5, 280.6, 358.3);-288032
1;25.940;Ring;visible;(-30.0, 314.7, 406.9);-288138
1;26.156;Ring;timeout;;-287946
1;27.004;Ring;success;;-288032
1;29.422;POV;visible;Left;-288280
1;30.020;Ring;success;;-288138
1;30.050;Ring;visible;(-4.8, 353.8, 473.6);-288412
1;33.370;POV;success;;-288280
1;33.447;Ring;visible;(-61.7, 405.0, 514.2);-288492
1;37.043;Ring;visible;(-93.9, 450.4, 559.6);-288598
1;38.040;Ring;timeout;;-288412
1;40.058;Ring;visible;(-113.2, 487.6, 600.6);-288706
1;41.190;Ring;success;;-288598
1;41.435;Ring;timeout;;-288492
1;43.967;POV;visible;Middle;-288848
1;44.171;Ring;visible;(-160.8, 536.8, 643.3);-288976
1;44.185;Ring;success;;-288706
1;46.359;Ring;visible;(-191.3, 558.2, 656.7);-289056
1;47.535;POV;success;;-288848
1;50.246;Ring;visible;(-242.3, 603.4, 692.1);-289174
1;50.440;Ring;success;;-289056
1;52.160;Ring;timeout;;-288976
1;53.728;POV;visible;Left;-289314
1;54.282;Ring;success;;-289174
1;54.356;Ring;visible;(-308.4, 646.6, 716.8);-289446
1;56.849;POV;success;;-289314
1;57.236;Ring;visible;(-369.0, 646.4, 684.9);-289584
1;59.851;Ring;visible;(-419.4, 657.6, 674.1);-289666
1;61.273;Ring;success;;-289584
1;62.347;Ring;timeout;;-289446
1;63.538;Ring;visible;(-489.0, 673.8, 659.8);-289806
1;63.911;Ring;success;;-289666
1;66.998;POV;visible;Right;-289918
1;67.552;Ring;success;;-289806
1;67.649;Ring;visible;(-567.9, 693.7, 646.0);-290050
1;71.394;POV;success;;-289918
1;71.424;Ring;visible;(-628.4, 737.5, 674.5);-290130
1;73.681;Ring;visible;(-654.3, 764.6, 698.2);-290210
1;75.594;Ring;success;;-290130
1;75.617;Ring;timeout;;-290050
1;77.164;POV;visible;Right;-290322
1;80.039;POV;success;;-290322
1;81.670;Ring;timeout;;-290210
1;96.982;Ring;visible;(-737.0, 871.5, 801.7);-290662
1;99.506;Ring;visible;(-746.2, 902.7, 839.6);-290740
1;101.040;Ring;success;;-290662
1;102.834;Ring;visible;(-763.7, 944.8, 888.3);-291042
1;103.541;Ring;success;;-290740
1;105.940;Ring;visible;(-773.2, 983.3, 936.1);-291152
1;106.870;Ring;success;;-291042
1;109.422;POV;visible;Left;-291264
1;109.998;Ring;success;;-291152
1;110.050;Ring;visible;(-788.5, 1034.3, 998.2);-291394
1;112.410;POV;success;;-291264
1;112.820;Ring;visible;(-821.5, 1070.2, 1030.2);-291532
1;116.218;Ring;visible;(-845.3, 1112.9, 1076.3);-291610
1;116.901;Ring;success;;-291532
1;118.040;Ring;timeout;;-291394
1;118.897;Ring;visible;(-871.5, 1147.1, 1109.6);-291750
1;120.252;Ring;success;;-291610
1;122.804;POV;visible;Middle;-291862
1;122.979;Ring;success;;-291750
1;123.008;Ring;visible;(-900.7, 1198.9, 1165.5);-291992
1;126.015;POV;success;;-291862
1;126.046;Ring;visible;(-916.9, 1237.3, 1209.7);-292076
1;127.065;Ring;success;;-291992
1;129.956;Ring;visible;(-935.0, 1286.0, 1267.0);-292190
1;130.127;Ring;success;;-292076
1;133.437;POV;visible;Left;-292302
1;134.036;Ring;success;;-292190
1;134.066;Ring;visible;(-971.8, 1337.1, 1317.9);-292432
1;136.425;POV;success;;-292302
1;137.840;Ring;visible;(-1010.9, 1384.1, 1362.1);-292542
1;138.102;Ring;success;;-292432
1;140.366;Ring;visible;(-1046.0, 1413.6, 1384.2);-292652
1;141.877;Ring;success;;-292542
1;144.272;POV;visible;Middle;-292764
1;144.445;Ring;success;;-292652
1;144.477;Ring;visible;(-1089.0, 1463.9, 1430.7);-292892
1;146.554;Ring;visible;(-1113.8, 1488.9, 1452.2);-292972
1;147.484;POV;success;;-292764
1;148.512;Ring;success;;-292892
1;149.012;Ring;visible;(-1148.5, 1517.5, 1473.3);-293118
1;150.565;Ring;success;;-292972
1;151.713;Ring;visible;(-1187.0, 1548.0, 1495.0);-293228
1;153.046;Ring;success;;-293118
1;155.173;POV;visible;Right;-293340
1;155.749;Ring;success;;-293228
1;155.825;Ring;visible;(-1243.3, 1595.6, 1530.9);-293500
1;158.094;POV;success;;-293340
1;158.172;Ring;visible;(-1264.2, 1626.2, 1562.0);-293608
1;160.538;Ring;visible;(-1289.5, 1655.5, 1588.9);-293686
1;163.814;Ring;timeout;;-293500
1;163.998;POV;visible;Right;-293796
1;164.573;Ring;success;;-293686
1;166.159;Ring;timeout;;-293608
1;166.941;POV;success;;-293796
1;478.638;Ring;visible;(-1446.7, 1722.4, 1598.6);-300500
1;481.900;Ring;visible;(-1507.3, 1740.1, 1591.3);-300578
1;482.741;Ring;success;;-300500
1;485.765;Ring;visible;(-1581.4, 1751.8, 1568.7);-300692
1;487.825;POV;visible;Right;-300770
1;489.845;Ring;success;;-300692
1;489.876;Ring;visible;(-1658.7, 1775.1, 1560.2);-300900
1;489.890;Ring;timeout;;-300578
1;491.766;POV;success;;-300770
1;492.042;Ring;visible;(-1672.8, 1818.5, 1612.4);-301038
1;495.996;Ring;visible;(-1721.1, 1866.6, 1653.2);-301116
1;496.079;Ring;success;;-301038
1;497.865;Ring;timeout;;-300900
1;498.057;POV;visible;Middle;-301228
1;500.099;Ring;success;;-301116
1;500.109;Ring;visible;(-1785.1, 1909.5, 1678.6);-301356
1;501.394;POV;success;;-301228
1;503.055;Ring;visible;(-1829.9, 1941.1, 1698.6);-301472
1;504.188;Ring;success;;-301356
1;505.513;Ring;visible;(-1865.3, 1968.8, 1718.1);-301582
1;507.103;Ring;success;;-301472
1;509.122;Ring;visible;(-1912.8, 2011.3, 1751.7);-301692
1;509.537;Ring;success;;-301582
1;511.190;POV;visible;Left;-301802
1;513.157;Ring;success;;-301692
1;513.232;Ring;visible;(-1957.7, 2062.1, 1797.8);-301932
1;515.801;Ring;visible;(-1993.5, 2092.5, 1820.9);-302038
1;516.151;POV;timeout;;-301802
1;517.269;Ring;success;;-301932
1;518.014;Ring;visible;(-2021.3, 2117.8, 1841.1);-302180
1;519.928;Ring;success;;-302038
1;520.075;POV;visible;Middle;-302290
1;522.124;Ring;visible;(-2084.5, 2162.9, 1870.0);-302422
1;523.948;POV;success;;-302290
1;524.425;Ring;visible;(-2087.8, 2196.8, 1914.8);-302536
1;526.003;Ring;timeout;;-302180
1;528.045;Ring;visible;(-2116.6, 2242.6, 1962.5);-302644
1;528.463;Ring;success;;-302536
1;530.102;POV;visible;Right;-302754
1;530.112;Ring;timeout;;-302422
1;532.079;Ring;success;;-302644
1;532.156;Ring;visible;(-2154.6, 2294.5, 2013.9);-302912
1;533.308;POV;success;;-302754
1;536.019;Ring;visible;(-2217.8, 2331.5, 2031.7);-303054
1;536.346;Ring;success;;-302912
1;538.119;Ring;visible;(-2255.1, 2346.0, 2032.1);-303164
1;540.189;POV;visible;Left;-303242
1;540.193;Ring;success;;-303054
1;542.221;Ring;success;;-303164
1;543.538;POV;success;;-303242
1;724.358;Ring;visible;(-2376.8, 2332.9, 1950.6);-309406
1;728.043;Ring;visible;(-2411.7, 2305.4, 1894.7);-309484
1;728.504;Ring;success;;-309406
1;795.968;Ring;visible;(-2416.5, 2276.0, 1851.7);-315910
1;797.591;Ring;success;;-309484
1;798.895;Ring;visible;(-2405.0, 2242.5, 1811.8);-316252
1;800.250;Ring;success;;-315910
1;800.953;POV;visible;Middle;-316362
1;802.953;Ring;success;;-316252
1;803.354;POV;success;;-316362
1;803.384;Ring;visible;(-2375.0, 2185.5, 1749.3);-316524
1;806.535;Ring;visible;(-2359.0, 2146.1, 1703.6);-316606
1;807.443;Ring;success;;-316524
1;810.243;Ring;visible;(-2333.1, 2098.8, 1652.2);-316716
1;810.571;Ring;success;;-316606
1;813.573;Ring;visible;(-2306.2, 2057.1, 1609.0);-316826
1;814.323;Ring;success;;-316716
1;815.631;POV;visible;Left;-316936
1;817.764;POV;success;;-316936
1;817.795;Ring;visible;(-2256.1, 2005.4, 1564.3);-317066
1;821.302;Ring;visible;(-2221.5, 1961.4, 1522.0);-317148
1;821.562;Ring;timeout;;-316826
1;821.830;Ring;success;;-317066
1;825.168;Ring;visible;(-2181.6, 1913.2, 1476.7);-317288
1;825.337;Ring;success;;-317148
1;827.225;POV;visible;Left;-317398
1;829.202;Ring;success;;-317288
1;829.559;POV;success;;-317398
1;829.591;Ring;visible;(-2133.4, 1858.2, 1426.4);-317564
1;831.846;Ring;visible;(-2116.8, 1829.6, 1395.8);-317674
1;833.648;Ring;success;;-317564
1;835.599;Ring;visible;(-2091.8, 1782.3, 1343.9);-317784
1;837.658;POV;visible;Right;-317862
1;839.211;POV;success;;-317862
1;839.710;Ring;visible;(-2053.2, 1731.0, 1293.7);-318022
1;839.836;Ring;timeout;;-317674
1;843.396;Ring;visible;(-2018.8, 1684.9, 1248.4);-318130
1;843.589;Ring;timeout;;-317784
1;843.745;Ring;success;;-318022
1;847.419;Ring;visible;(-1970.1, 1635.9, 1206.6);-318270
1;847.434;Ring;success;;-318130
1;849.876;Ring;visible;(-1932.5, 1608.9, 1189.1);-318350
1;851.477;Ring;success;;-318270
1;851.935;POV;visible;Middle;-318460
1;853.488;POV;success;;-318460
1;853.957;Ring;success;;-318350
1;853.989;Ring;visible;(-1865.8, 1567.5, 1167.2);-318656
1;856.779;Ring;visible;(-1826.6, 1534.5, 1142.5);-318734
1;858.023;Ring;success;;-318656
1;860.644;Ring;visible;(-1775.6, 1489.1, 1106.7);-318844
1;860.860;Ring;success;;-318734
1;864.062;Ring;visible;(-1742.5, 1446.0, 1064.9);-318954
1;864.724;Ring;success;;-318844
1;866.122;POV;visible;Right;-319064
1;868.031;POV;success;;-319064
1;868.187;Ring;success;;-318954
1;1034.271;Ring;visible;(-1655.3, 1339.7, 964.5);-326844
1;1037.667;Ring;visible;(-1619.3, 1297.6, 925.6);-326930
1;1038.285;Ring;success;;-326844
1;1040.974;Ring;visible;(-1580.1, 1256.8, 890.2);-327056
1;1041.681;Ring;success;;-326930
1;1043.034;POV;visible;Left;-327184
1;1045.030;Ring;success;;-327056
1;1045.086;Ring;visible;(-1522.5, 1210.2, 856.2);-327422
1;1047.532;POV;success;;-327184
1;1047.675;Ring;visible;(-1489.9, 1179.2, 830.8);-327568
1;1050.000;Ring;visible;(-1464.2, 1149.9, 803.9);-327664
1;1051.711;Ring;success;;-327568
1;1052.059;POV;visible;Right;-327832
1;1053.052;Ring;timeout;;-327422
1;1054.079;Ring;success;;-327664
1;1054.109;Ring;visible;(-1415.1, 1100.2, 761.4);-328050
1;1057.029;POV;timeout;;-327832
1;1057.216;Ring;visible;(-1369.2, 1065.4, 737.6);-328196
1;1058.168;Ring;success;;-328050
1;1060.857;Ring;visible;(-1315.1, 1025.6, 711.2);-328342
1;1061.273;Ring;success;;-328196
1;1062.915;POV;visible;Middle;-328488
1;1064.890;Ring;success;;-328342
1;1065.270;POV;success;;-328488
1;1065.301;Ring;visible;(-1254.5, 973.9, 672.1);-328686
1;1068.810;Ring;visible;(-1205.4, 933.8, 642.7);-328786
1;1069.337;Ring;success;;-328686
1;1072.674;Ring;visible;(-1156.2, 887.2, 604.4);-328932
1;1072.823;Ring;success;;-328786
1;1075.601;Ring;visible;(-1127.1, 850.1, 568.7);-329030
1;1076.710;Ring;success;;-328932
1;1077.660;POV;visible;Middle;-329172
1;1079.703;Ring;success;;-329030
1;1079.859;POV;success;;-329172
1;1079.890;Ring;visible;(-1088.0, 796.9, 516.1);-329416
1;1082.123;Ring;visible;(-1079.1, 768.0, 481.1);-329516
1;1083.903;Ring;success;;-329416
1;1084.515;Ring;visible;(-1052.1, 738.2, 454.4);-329662
1;1086.271;Ring;success;;-329516
1;1088.268;Ring;visible;(-1005.4, 695.8, 420.6);-329808
1;1088.773;Ring;success;;-329662
1;1090.327;POV;visible;Right;-329950
1;1092.325;Ring;success;;-329808
1;1092.549;POV;success;;-329950
1;1092.579;Ring;visible;(-949.7, 645.2, 380.2);-330152
1;1096.592;Ring;success;;-330152
1;1096.603;Ring;visible;(-892.1, 599.5, 347.6);-330248
1;1098.991;Ring;visible;(-857.1, 572.8, 329.2);-330346
1;1100.636;Ring;success;;-330248
1;1101.984;Ring;visible;(-811.9, 540.0, 307.8);-330492
1;1103.026;Ring;success;;-330346
1;1104.043;POV;visible;Left;-330634
1;1106.020;Ring;success;;-330492
1;1107.025;POV;success;;-330634
