SubjectId;Timestamp;RoundType;EventType;EventStatus;EventInfo;EventId
10;252.288;Heat;Custom;CameraContainerPos;(-0.277, -1.041, -0.462);-1118
10;0.031;Training_Ring_Only;Ring;visible;(-10.432, 3.150, 184.015);-2776714
10;2.325;Training_Ring_Only;Ring;visible;(-14.396, 3.150, 241.314);-2777198
10;3.259;Training_Ring_Only;Ring;success;;-2776714
10;4.672;Training_Ring_Only;Ring;visible;(3.495, 3.150, 299.636);-2777804
10;7.643;Training_Ring_Only;Ring;visible;(10.203, 3.150, 372.793);-2778526
10;10.318;Training_Ring_Only;Ring;timeout;;-2777198
10;10.614;Training_Ring_Only;Ring;visible;(27.261, 3.150, 444.654);-2779330
10;12.686;Training_Ring_Only;Ring;timeout;;-2777804
10;13.960;Training_Ring_Only;Ring;success;;-2779330
10;14.009;Training_Ring_Only;Ring;visible;(50.160, 3.150, 524.547);-2780316
10;15.634;Training_Ring_Only;Ring;timeout;;-2778526
10;16.400;Training_Ring_Only;Ring;visible;(67.604, 3.150, 580.507);-2781022
10;17.332;Training_Ring_Only;Ring;success;;-2780316
10;19.572;Training_Ring_Only;Ring;visible;(86.146, 3.150, 656.638);-2781868
10;19.679;Training_Ring_Only;Ring;success;;-2781022
10;22.476;Training_Ring_Only;Ring;visible;(89.416, 3.150, 728.354);-2782608
10;22.829;Training_Ring_Only;Ring;success;;-2781868
10;25.755;Training_Ring_Only;Ring;success;;-2782608
10;25.873;Training_Ring_Only;Ring;visible;(83.595, 3.150, 811.736);-2783418
10;28.865;Training_Ring_Only;Ring;visible;(65.314, 3.150, 882.252);-2784052
10;29.196;Training_Ring_Only;Ring;success;;-2783418
10;31.480;Training_Ring_Only;Ring;visible;(42.529, 3.150, 941.435);-2784736
10;32.167;Training_Ring_Only;Ring;success;;-2784052
10;34.161;Training_Ring_Only;Ring;visible;(5.777, 3.150, 996.895);-2785454
10;34.736;Training_Ring_Only;Ring;success;;-2784736
10;36.618;Training_Ring_Only;Ring;visible;(-36.256, 3.150, 1042.128);-2786036
10;37.394;Training_Ring_Only;Ring;success;;-2785454
10;39.297;Training_Ring_Only;Ring;visible;(-91.347, 3.150, 1080.947);-2786776
10;39.874;Training_Ring_Only;Ring;success;;-2786036
10;41.421;Training_Ring_Only;Ring;visible;(-131.019, 3.150, 1115.229);-2787328
10;42.600;Training_Ring_Only;Ring;success;;-2786776
10;43.923;Training_Ring_Only;Ring;visible;(-161.973, 3.150, 1171.106);-2787950
10;44.722;Training_Ring_Only;Ring;success;;-2787328
10;46.179;Training_Ring_Only;Ring;visible;(-174.411, 3.150, 1221.490);-2788598
10;47.336;Training_Ring_Only;Ring;success;;-2787950
10;49.329;Training_Ring_Only;Ring;visible;(-182.738, 3.150, 1300.119);-2789358
10;49.413;Training_Ring_Only;Ring;success;;-2788598
10;52.586;Training_Ring_Only;Ring;success;;-2789358
10;53.149;Training_Ring_Only;Ring;visible;(-196.027, 3.150, 1393.955);-2790236
10;56.540;Training_Ring_Only;Ring;success;;-2790236
10;58.242;Training_Complete;Ring;visible;(-311.372, 3.150, 1494.502);-2810338
10;61.475;Training_Complete;Ring;success;;-2810338
10;62.195;Training_Complete;Ring;visible;(-399.842, 3.150, 1539.492);-2811140
10;65.452;Training_Complete;Ring;success;;-2811140
10;65.904;Training_Complete;Ring;visible;(-486.183, 3.150, 1572.449);-2811928
10;68.921;Training_Complete;Ring;visible;(-558.989, 3.150, 1588.370);-2812614
10;69.183;Training_Complete;Ring;success;;-2811928
10;72.199;Training_Complete;Ring;success;;-2812614
10;72.269;Training_Complete;POV;visible;Left;-2813404
10;73.030;Training_Complete;Ring;visible;(-659.274, 3.150, 1603.607);-2813714
10;74.053;Training_Complete;POV;success;;-2813404
10;76.399;Training_Complete;Ring;success;;-2813714
10;76.805;Training_Complete;Ring;visible;(-750.121, 3.150, 1602.757);-2814754
10;80.062;Training_Complete;Ring;success;;-2814754
10;80.737;Training_Complete;Ring;visible;(-847.622, 3.150, 1605.369);-2815580
10;83.441;Training_Complete;Ring;visible;(-914.763, 3.150, 1602.902);-2816190
10;83.994;Training_Complete;Ring;success;;-2815580
10;86.697;Training_Complete;Ring;success;;-2816190
10;86.790;Training_Complete;POV;visible;Right;-2817010
10;87.552;Training_Complete;Ring;visible;(-1017.134, 3.150, 1600.803);-2817298
10;88.507;Training_Complete;POV;success;;-2817010
10;91.350;Training_Complete;Ring;visible;(-1094.441, 3.150, 1647.842);-2818258
10;94.583;Training_Complete;Ring;success;;-2818258
10;95.147;Training_Complete;Ring;visible;(-1188.243, 3.150, 1663.368);-2819048
10;95.544;Training_Complete;Ring;timeout;;-2817298
10;98.381;Training_Complete;Ring;success;;-2819048
10;98.495;Training_Complete;POV;visible;Right;-2819804
10;99.258;Training_Complete;Ring;visible;(-1289.130, 3.150, 1683.563);-2820080
10;100.279;Training_Complete;POV;success;;-2819804
10;101.804;Training_Complete;Ring;visible;(-1342.985, 3.150, 1717.686);-2820768
10;104.352;Training_Complete;Ring;visible;(-1381.389, 3.150, 1758.739);-2821414
10;105.374;Training_Complete;Ring;success;;-2820768
10;107.250;Training_Complete;Ring;timeout;;-2820080
10;107.608;Training_Complete;Ring;success;;-2821414
10;108.283;Training_Complete;Ring;visible;(-1456.116, 3.150, 1820.400);-2822350
10;111.277;Training_Complete;Ring;visible;(-1508.399, 3.150, 1873.860);-2822922
10;111.517;Training_Complete;Ring;success;;-2822350
10;114.533;Training_Complete;Ring;success;;-2822922
10;114.625;Training_Complete;POV;visible;Right;-2823550
10;115.388;Training_Complete;Ring;visible;(-1577.788, 3.150, 1948.984);-2823810
10;116.298;Training_Complete;POV;success;;-2823550
10;117.623;Training_Complete;Ring;visible;(-1628.246, 3.150, 1977.186);-2824404
10;118.644;Training_Complete;Ring;success;;-2823810
10;120.280;Training_Complete;Ring;visible;(-1684.110, 3.150, 2005.477);-2825106
10;121.057;Training_Complete;Ring;success;;-2824404
10;123.559;Training_Complete;Ring;success;;-2825106
10;123.628;Training_Complete;POV;visible;Middle;-2825866
10;124.391;Training_Complete;Ring;visible;(-1772.282, 3.150, 2055.955);-2826156
10;125.949;Training_Complete;POV;success;;-2825866
10;126.670;Training_Complete;Ring;visible;(-1814.136, 3.150, 2095.147);-2826750
10;127.625;Training_Complete;Ring;success;;-2826156
10;129.949;Training_Complete;Ring;success;;-2826750
10;130.109;Training_Complete;Ring;visible;(-1886.754, 3.150, 2140.449);-2827636
10;132.411;Training_Complete;Ring;visible;(-1934.965, 3.150, 2170.243);-2828100
10;133.366;Training_Complete;Ring;success;;-2827636
10;135.645;Training_Complete;Ring;success;;-2828100
