SubjectId;Timestamp;FeedbackType;EventType;EventStatus;EventInfo;EventId
30;0.038;Practice;Ring;visible;(-13.3, 16.6, 167.2);-23880
30;4.002;Practice;Ring;visible;(-25.5, 24.1, 243.9);-23958
30;4.131;Practice;Ring;success;;-23880
30;6.527;Practice;Ring;visible;(57.1, 25.1, 260.9);-24064
30;8.738;Practice;Ring;visible;(11.3, 32.1, 330.0);-24142
30;10.798;Practice;POV;visible;Middle;-24220
30;11.992;Practice;Ring;timeout;;-23958
30;12.849;Practice;Ring;visible;(125.7, 20.1, 213.6);-24378
30;14.517;Practice;Ring;timeout;;-24064
30;15.768;Practice;POV;timeout;;-24220
30;16.728;Practice;Ring;timeout;;-24142
30;16.753;Practice;Ring;visible;(57.3, 17.3, 179.7);-24520
30;20.377;Practice;Ring;visible;(-18.4, 34.7, 353.9);-24602
30;20.839;Practice;Ring;timeout;;-24378
30;24.354;Practice;Ring;visible;(-20.3, 42.8, 438.4);-24710
30;24.704;Practice;Ring;timeout;;-24520
30;26.412;Practice;POV;visible;Middle;-24818
30;28.368;Practice;Ring;timeout;;-24602
30;28.465;Practice;Ring;visible;(-11.2, 50.2, 516.7);-24948
30;28.570;Practice;Ring;success;;-24710
30;31.384;Practice;POV;timeout;;-24818
30;31.414;Practice;Ring;visible;(-20.1, 55.9, 574.8);-25058
30;32.590;Practice;Ring;success;;-24948
30;35.333;Practice;Ring;visible;(-41.3, 62.7, 643.5);-25172
30;35.740;Practice;Ring;success;;-25058
30;37.383;Practice;POV;visible;Left;-25280
30;39.382;Practice;Ring;success;;-25172
30;39.434;Practice;Ring;visible;(-77.3, 70.1, 717.1);-25410
30;40.789;Practice;POV;success;;-25280
30;42.360;Practice;Ring;visible;(-89.7, 75.7, 774.4);-25520
30;45.331;Practice;Ring;visible;(-113.5, 81.1, 828.3);-25598
30;46.374;Practice;Ring;success;;-25520
30;47.402;Practice;Ring;timeout;;-25410
30;48.034;Practice;Ring;visible;(-127.2, 86.1, 881.1);-25736
30;49.345;Practice;Ring;success;;-25598
30;50.093;Practice;POV;visible;Right;-25844
30;52.071;Practice;Ring;success;;-25736
30;52.272;Practice;POV;success;;-25844
30;52.302;Practice;Ring;visible;(-150.8, 94.0, 962.4);-26004
30;55.406;Practice;Ring;visible;(-174.1, 99.7, 1019.4);-26110
30;56.338;Practice;Ring;success;;-26004
30;57.842;Practice;Ring;visible;(-192.3, 104.3, 1064.3);-26218
30;59.444;Practice;Ring;success;;-26110
30;59.902;Practice;POV;visible;Right;-26328
30;61.856;Practice;Ring;success;;-26218
30;62.125;Practice;POV;success;;-26328
30;62.154;Practice;Ring;visible;(-222.4, 112.4, 1144.7);-26488
30;65.125;Practice;Ring;visible;(-240.8, 117.9, 1201.0);-26596
30;66.190;Practice;Ring;success;;-26488
30;68.544;Practice;Ring;visible;(-269.1, 124.1, 1262.9);-26704
30;69.161;Practice;Ring;success;;-26596
30;72.363;Practice;Ring;visible;(-308.1, 130.7, 1327.8);-26812
30;72.601;Practice;Ring;success;;-26704
30;74.422;Practice;POV;visible;Left;-26920
30;76.466;Practice;Ring;success;;-26812
30;77.114;Practice;POV;success;;-26920
30;77.144;Practice;Ring;visible;(-337.5, 139.5, 1416.7);-27084
30;79.556;Practice;Ring;visible;(-347.1, 144.2, 1463.8);-27162
30;81.180;Practice;Ring;success;;-27084
30;83.377;Practice;Ring;visible;(-365.4, 151.4, 1537.6);-27272
30;83.570;Practice;Ring;success;;-27162
30;86.370;Practice;Ring;visible;(-427.2, 154.5, 1564.3);-27378
30;88.425;Practice;Ring;visible;(-407.0, 140.2, 1417.8);-27456
30;88.432;Practice;POV;visible;Middle;-27504
30;91.367;Practice;Ring;timeout;;-27272
30;91.523;Practice;POV;success;;-27504
30;91.553;Practice;Ring;visible;(-506.3, 142.0, 1428.7);-27668
30;93.965;Practice;Ring;visible;(-554.9, 143.3, 1438.0);-27782
30;94.360;Practice;Ring;timeout;;-27378
30;96.416;Practice;Ring;timeout;;-27456
