SubjectId;Timestamp;RoundType;EventType;EventStatus;EventInfo;EventId
0;0.020;Training_Ring_Only;Ring;visible;(5.3, 0.0, 119.0);-803318
0;2.728;Training_Ring_Only;Ring;visible;(14.3, 0.0, 182.5);-803410
0;5.961;Training_Ring_Only;Ring;success;;-803410
0;6.202;Training_Ring_Only;Ring;visible;(32.5, 0.0, 266.8);-803588
0;8.006;Training_Ring_Only;Ring;timeout;;-803318
0;9.408;Training_Ring_Only;Ring;visible;(47.7, 0.0, 345.3);-803724
0;9.413;Training_Ring_Only;Ring;success;;-803588
0;12.000;Training_Ring_Only;Ring;visible;(62.1, 0.0, 408.3);-803816
0;12.608;Training_Ring_Only;Ring;success;;-803724
0;14.547;Training_Ring_Only;Ring;visible;(93.1, 0.0, 465.0);-803952
0;15.222;Training_Ring_Only;Ring;success;;-803816
0;17.306;Training_Ring_Only;Ring;visible;(116.5, 0.0, 529.4);-804088
0;20.557;Training_Ring_Only;Ring;visible;(172.0, 0.0, 591.1);-804184
0;22.550;Training_Ring_Only;Ring;timeout;;-803952
0;23.115;Training_Ring_Only;Ring;visible;(216.5, 0.0, 636.7);-804320
0;25.298;Training_Ring_Only;Ring;timeout;;-804088
0;26.600;Training_Ring_Only;Ring;visible;(267.2, 0.0, 708.2);-804460
0;28.559;Training_Ring_Only;Ring;timeout;;-804184
0;30.397;Training_Ring_Only;Ring;visible;(360.5, 0.0, 744.1);-804596
0;31.105;Training_Ring_Only;Ring;timeout;;-804320
0;33.279;Training_Ring_Only;Ring;visible;(418.3, 0.0, 788.4);-804736
0;33.631;Training_Ring_Only;Ring;success;;-804596
0;34.591;Training_Ring_Only;Ring;timeout;;-804460
0;36.139;Training_Ring_Only;Ring;visible;(491.7, 0.0, 800.9);-804922
0;39.155;Training_Ring_Only;Ring;visible;(569.4, 0.0, 803.3);-805018
0;41.271;Training_Ring_Only;Ring;timeout;;-804736
0;42.387;Training_Ring_Only;Ring;success;;-805018
0;43.108;Training_Ring_Only;Ring;visible;(667.2, 0.0, 817.0);-805198
0;44.130;Training_Ring_Only;Ring;timeout;;-804922
0;46.550;Training_Ring_Only;Ring;visible;(754.2, 0.0, 806.6);-805334
0;49.208;Training_Ring_Only;Ring;visible;(816.0, 0.0, 770.0);-805426
0;51.100;Training_Ring_Only;Ring;timeout;;-805198
0;52.381;Training_Ring_Only;Ring;visible;(893.5, 0.0, 758.6);-805562
0;54.480;Training_Ring_Only;Ring;visible;(941.7, 0.0, 739.4);-805654
0;54.544;Training_Ring_Only;Ring;timeout;;-805334
0;57.199;Training_Ring_Only;Ring;timeout;;-805426
0;57.474;Training_Ring_Only;Ring;visible;(1011.1, 0.0, 710.7);-805832
0;57.713;Training_Ring_Only;Ring;success;;-805654
0;60.372;Training_Ring_Only;Ring;timeout;;-805562
