SubjectId;Timestamp;RoundType;EventType;EventStatus;EventInfo;EventId
27;321.564;Heat;Custom;CameraContainerPos;(0.073, -1.019, -0.020);-1118
27;0.031;Training_Ring_Only;Ring;visible;(10.607, 3.150, 185.817);-459794
27;3.281;Training_Ring_Only;Ring;success;;-459794
27;3.844;Training_Ring_Only;Ring;visible;(15.692, 3.150, 280.309);-459974
27;6.347;Training_Ring_Only;Ring;visible;(17.702, 3.150, 342.925);-460088
27;7.078;Training_Ring_Only;Ring;success;;-459974
27;9.580;Training_Ring_Only;Ring;success;;-460088
27;9.899;Training_Ring_Only;Ring;visible;(15.236, 3.150, 431.447);-460340
27;12.870;Training_Ring_Only;Ring;visible;(16.231, 3.150, 505.706);-460460
27;13.132;Training_Ring_Only;Ring;success;;-460340
27;16.104;Training_Ring_Only;Ring;success;;-460460
27;16.221;Training_Ring_Only;Ring;visible;(18.064, 3.150, 589.394);-460726
27;19.455;Training_Ring_Only;Ring;success;;-460726
27;19.795;Training_Ring_Only;Ring;visible;(31.147, 3.150, 678.337);-460918
27;23.035;Training_Ring_Only;Ring;visible;(36.067, 3.150, 758.477);-461038
27;23.074;Training_Ring_Only;Ring;success;;-460918
27;25.939;Training_Ring_Only;Ring;visible;(44.067, 3.150, 830.294);-461188
27;26.268;Training_Ring_Only;Ring;success;;-461038
27;28.821;Training_Ring_Only;Ring;visible;(48.311, 3.150, 902.162);-461380
27;29.173;Training_Ring_Only;Ring;success;;-461188
27;31.836;Training_Ring_Only;Ring;visible;(55.836, 3.150, 977.059);-461572
27;32.054;Training_Ring_Only;Ring;success;;-461380
27;35.070;Training_Ring_Only;Ring;success;;-461572
27;35.523;Training_Ring_Only;Ring;visible;(42.616, 3.150, 1068.849);-461838
27;38.784;Training_Ring_Only;Ring;visible;(33.070, 3.150, 1148.682);-461958
27;38.801;Training_Ring_Only;Ring;success;;-461838
27;42.018;Training_Ring_Only;Ring;success;;-461958
27;42.537;Training_Ring_Only;Ring;visible;(9.208, 3.150, 1240.017);-462150
27;44.817;Training_Ring_Only;Ring;visible;(-9.238, 3.150, 1292.698);-462270
27;45.816;Training_Ring_Only;Ring;success;;-462150
27;48.073;Training_Ring_Only;Ring;success;;-462270
27;48.234;Training_Ring_Only;Ring;visible;(-33.873, 3.150, 1373.975);-462464
27;51.490;Training_Ring_Only;Ring;success;;-462464
27;51.542;Training_Ring_Only;Ring;visible;(-72.020, 3.150, 1447.471);-462686
27;54.757;Training_Ring_Only;Ring;visible;(-108.957, 3.150, 1517.831);-462806
27;54.819;Training_Ring_Only;Ring;success;;-462686
27;58.014;Training_Ring_Only;Ring;success;;-462806
27;58.330;Training_Ring_Only;Ring;visible;(-153.942, 3.150, 1594.683);-463028
27;60.409;Training_Ring_Only;Ring;visible;(-195.332, 3.150, 1628.468);-463148
27;61.588;Training_Ring_Only;Ring;success;;-463028
27;63.777;Training_Ring_Only;Ring;success;;-463148
27;65.502;Training_Complete;Ring;visible;(-263.688, 3.150, 1773.292);-466040
27;68.293;Training_Complete;Ring;visible;(-301.286, 3.150, 1832.288);-466130
27;68.735;Training_Complete;Ring;success;;-466040
27;71.528;Training_Complete;Ring;success;;-466130
27;71.891;Training_Complete;Ring;visible;(-344.248, 3.150, 1910.933);-466304
27;75.124;Training_Complete;Ring;success;;-466304
27;75.486;Training_Complete;Ring;visible;(-398.821, 3.150, 1983.227);-466436
27;78.682;Training_Complete;Ring;visible;(-452.942, 3.150, 2041.174);-466526
27;78.766;Training_Complete;Ring;success;;-466436
27;81.385;Training_Complete;Ring;visible;(-499.220, 3.150, 2089.149);-466616
27;81.982;Training_Complete;Ring;success;;-466526
27;84.642;Training_Complete;Ring;success;;-466616
27;84.733;Training_Complete;POV;visible;Middle;-466938
27;85.494;Training_Complete;Ring;visible;(-564.004, 3.150, 2167.662);-467078
27;88.372;Training_Complete;POV;success;;-466938
27;88.729;Training_Complete;Ring;success;;-467078
27;89.472;Training_Complete;Ring;visible;(-630.796, 3.150, 2242.177);-467254
27;92.729;Training_Complete;Ring;success;;-467254
27;93.091;Training_Complete;Ring;visible;(-691.700, 3.150, 2307.748);-467386
27;96.325;Training_Complete;Ring;success;;-467386
27;96.439;Training_Complete;POV;visible;Middle;-467518
27;97.202;Training_Complete;Ring;visible;(-768.233, 3.150, 2376.193);-467658
27;98.581;Training_Complete;POV;success;;-467518
27;100.285;Training_Complete;Ring;visible;(-827.818, 3.150, 2426.064);-467792
27;100.436;Training_Complete;Ring;success;;-467658
27;103.189;Training_Complete;Ring;visible;(-890.159, 3.150, 2462.918);-467924
27;103.564;Training_Complete;Ring;success;;-467792
27;106.490;Training_Complete;Ring;success;;-467924
27;106.674;Training_Complete;Ring;visible;(-963.173, 3.150, 2508.688);-468058
27;109.976;Training_Complete;Ring;success;;-468058
27;110.249;Training_Complete;Ring;visible;(-1031.780, 3.150, 2563.370);-468232
27;113.483;Training_Complete;Ring;success;;-468232
27;113.599;Training_Complete;Ring;visible;(-1095.390, 3.150, 2618.063);-468364
27;116.834;Training_Complete;Ring;success;;-468364
27;116.949;Training_Complete;POV;visible;Left;-468496
27;117.710;Training_Complete;Ring;visible;(-1171.751, 3.150, 2686.645);-468636
27;119.023;Training_Complete;POV;success;;-468496
27;120.389;Training_Complete;Ring;visible;(-1214.550, 3.150, 2739.251);-468770
27;120.966;Training_Complete;Ring;success;;-468636
27;123.737;Training_Complete;Ring;success;;-468770
27;124.299;Training_Complete;Ring;visible;(-1285.077, 3.150, 2802.825);-468946
27;127.534;Training_Complete;Ring;success;;-468946
27;128.211;Training_Complete;Ring;visible;(-1351.582, 3.150, 2874.760);-469078
27;131.466;Training_Complete;Ring;success;;-469078
27;131.558;Training_Complete;POV;visible;Right;-469168
27;132.320;Training_Complete;Ring;visible;(-1429.060, 3.150, 2941.534);-469308
27;134.325;Training_Complete;POV;success;;-469168
27;134.867;Training_Complete;Ring;visible;(-1472.951, 3.150, 2986.368);-469442
27;135.577;Training_Complete;Ring;success;;-469308
27;138.146;Training_Complete;Ring;success;;-469442
27;138.642;Training_Complete;Ring;visible;(-1534.182, 3.150, 3056.488);-469618
27;141.614;Training_Complete;Ring;visible;(-1586.921, 3.150, 3108.316);-469708
27;141.899;Training_Complete;Ring;success;;-469618
27;144.832;Training_Complete;Ring;visible;(-1652.310, 3.150, 3155.425);-469840
27;144.848;Training_Complete;Ring;success;;-469708
27;148.087;Training_Complete;Ring;success;;-469840
27;148.179;Training_Complete;POV;visible;Left;-469930
27;148.941;Training_Complete;Ring;visible;(-1739.018, 3.150, 3208.975);-470112
27;150.098;Training_Complete;POV;success;;-469930
27;151.644;Training_Complete;Ring;visible;(-1798.174, 3.150, 3241.455);-470246
27;152.197;Training_Complete;Ring;success;;-470112
27;154.685;Training_Complete;Ring;visible;(-1861.679, 3.150, 3283.467);-470756
27;154.879;Training_Complete;Ring;success;;-470246
27;157.410;Training_Complete;Ring;visible;(-1914.033, 3.150, 3326.058);-471612
27;157.962;Training_Complete;Ring;success;;-470756
27;160.642;Training_Complete;Ring;success;;-471612
27;161.160;Training_Complete;Ring;visible;(-1995.592, 3.150, 3372.738);-471876
27;164.423;Training_Complete;Ring;visible;(-2058.462, 3.150, 3422.692);-471996
27;164.440;Training_Complete;Ring;success;;-471876
27;167.657;Training_Complete;Ring;success;;-471996
27;167.772;Training_Complete;POV;visible;Middle;-472158
27;168.533;Training_Complete;Ring;visible;(-2140.362, 3.150, 3484.728);-472358
27;169.667;Training_Complete;POV;success;;-472158
27;171.767;Training_Complete;Ring;success;;-472358
27;172.219;Training_Complete;Ring;visible;(-2201.734, 3.150, 3554.360);-472626
27;175.499;Training_Complete;Ring;success;;-472626
27;175.861;Training_Complete;Ring;visible;(-2277.860, 3.150, 3601.196);-472818
27;179.096;Training_Complete;Ring;success;;-472818
27;179.211;Training_Complete;POV;visible;Left;-472980
27;179.972;Training_Complete;Ring;visible;(-2368.704, 3.150, 3650.462);-473180
27;181.061;Training_Complete;POV;success;;-472980
27;183.009;Training_Complete;Ring;visible;(-2439.305, 3.150, 3674.642);-473404
27;183.251;Training_Complete;Ring;success;;-473180
27;186.160;Training_Complete;Ring;visible;(-2516.515, 3.150, 3690.804);-473626
27;186.250;Training_Complete;Ring;success;;-473404
27;188.818;Training_Complete;Ring;visible;(-2579.164, 3.150, 3715.099);-473776
27;189.393;Training_Complete;Ring;success;;-473626
27;192.098;Training_Complete;Ring;success;;-473776
27;192.168;Training_Complete;POV;visible;Right;-473970
27;192.938;Training_Complete;Ring;visible;(-2673.728, 3.150, 3753.548);-474140
27;196.230;Training_Complete;Ring;success;;-474140
27;196.259;Training_Complete;Ring;visible;(-2744.171, 3.150, 3795.670);-474260
27;197.145;Training_Complete;POV;timeout;;-473970
27;198.693;Training_Complete;Ring;visible;(-2795.973, 3.150, 3826.025);-474452
27;199.536;Training_Complete;Ring;success;;-474260
27;201.926;Training_Complete;Ring;success;;-474452
27;202.311;Training_Complete;Ring;visible;(-2875.211, 3.150, 3868.806);-474718
