SubjectId;Timestamp;RoundType;EventType;EventStatus;EventInfo;EventId
15;218.823;Heat;Custom;CameraContainerPos;(-0.308, -1.033, -0.269);-1118
15;0.031;Training_Ring_Only;Ring;visible;(-102.103, 3.150, 123.824);-2506354
15;3.259;Training_Ring_Only;Ring;success;;-2506354
15;3.309;Training_Ring_Only;Ring;visible;(-172.180, 3.150, 166.064);-2507008
15;6.280;Training_Ring_Only;Ring;visible;(-243.574, 3.150, 188.476);-2507692
15;9.898;Training_Ring_Only;Ring;visible;(-312.832, 3.150, 119.815);-2508494
15;11.299;Training_Ring_Only;Ring;timeout;;-2507008
15;13.272;Training_Ring_Only;Ring;visible;(-378.666, 3.150, 70.353);-2509266
15;14.271;Training_Ring_Only;Ring;timeout;;-2507692
15;15.954;Training_Ring_Only;Ring;visible;(-426.105, 3.150, 23.006);-2509904
15;17.890;Training_Ring_Only;Ring;timeout;;-2508494
15;19.231;Training_Ring_Only;Ring;success;;-2509904
15;19.393;Training_Ring_Only;Ring;visible;(-482.538, 3.150, -41.551);-2510778
15;21.263;Training_Ring_Only;Ring;timeout;;-2509266
15;22.409;Training_Ring_Only;Ring;visible;(-513.711, 3.150, -111.239);-2511560
15;22.648;Training_Ring_Only;Ring;success;;-2510778
15;25.380;Training_Ring_Only;Ring;visible;(-547.081, 3.150, -176.866);-2512298
15;25.665;Training_Ring_Only;Ring;success;;-2511560
15;27.636;Training_Ring_Only;Ring;visible;(-570.737, 3.150, -227.856);-2512930
15;28.614;Training_Ring_Only;Ring;success;;-2512298
15;30.742;Training_Ring_Only;Ring;visible;(-596.209, 3.150, -300.826);-2513740
15;30.870;Training_Ring_Only;Ring;success;;-2512930
15;33.976;Training_Ring_Only;Ring;success;;-2513740
15;34.451;Training_Ring_Only;Ring;visible;(-627.554, 3.150, -388.644);-2514776
15;37.729;Training_Ring_Only;Ring;success;;-2514776
15;38.248;Training_Ring_Only;Ring;visible;(-629.314, 3.150, -482.441);-2515722
15;40.571;Training_Ring_Only;Ring;visible;(-637.561, 3.150, -540.030);-2516202
15;41.504;Training_Ring_Only;Ring;success;;-2515722
15;43.828;Training_Ring_Only;Ring;success;;-2516202
15;44.055;Training_Ring_Only;Ring;visible;(-659.872, 3.150, -624.384);-2517052
15;47.206;Training_Ring_Only;Ring;visible;(-679.465, 3.150, -699.451);-2517760
15;47.335;Training_Ring_Only;Ring;success;;-2517052
15;49.798;Training_Ring_Only;Ring;visible;(-707.374, 3.150, -757.825);-2518442
15;50.462;Training_Ring_Only;Ring;success;;-2517760
15;52.657;Training_Ring_Only;Ring;visible;(-758.660, 3.150, -804.029);-2519170
15;53.121;Training_Ring_Only;Ring;success;;-2518442
15;55.362;Training_Ring_Only;Ring;visible;(-807.044, 3.150, -849.616);-2519798
15;55.957;Training_Ring_Only;Ring;success;;-2519170
15;58.639;Training_Ring_Only;Ring;success;;-2519798
15;59.248;Training_Ring_Only;Ring;visible;(-877.074, 3.150, -915.318);-2520710
15;62.481;Training_Ring_Only;Ring;success;;-2520710
15;64.339;Training_Complete;Ring;visible;(-874.100, 3.150, -875.068);-2541852
15;68.049;Training_Complete;Ring;visible;(-840.115, 3.150, -901.878);-2542744
15;70.150;Training_Complete;Ring;visible;(-986.074, 3.150, -880.666);-2543306
15;72.334;Training_Complete;Ring;timeout;;-2541852
15;72.675;Training_Complete;Ring;visible;(-944.162, 3.151, -785.775);-2543950
15;75.952;Training_Complete;Ring;success;;-2543950
15;76.023;Training_Complete;POV;visible;Left;-2544702
15;76.042;Training_Complete;Ring;timeout;;-2542744
15;76.784;Training_Complete;Ring;visible;(-946.006, 3.151, -684.036);-2544988
15;78.119;Training_Complete;POV;success;;-2544702
15;78.141;Training_Complete;Ring;timeout;;-2543306
15;80.403;Training_Complete;Ring;visible;(-1018.430, 3.151, -612.006);-2545848
15;83.575;Training_Complete;Ring;visible;(-1064.783, 3.151, -547.442);-2546644
15;83.637;Training_Complete;Ring;success;;-2545848
15;84.776;Training_Complete;Ring;timeout;;-2544988
15;86.809;Training_Complete;Ring;success;;-2546644
15;86.924;Training_Complete;POV;visible;Middle;-2547614
15;87.686;Training_Complete;Ring;visible;(-1150.232, 3.151, -491.389);-2547866
15;91.903;Training_Complete;POV;timeout;;-2547614
15;91.930;Training_Complete;Ring;visible;(-1219.503, 3.151, -415.331);-2548766
15;94.968;Training_Complete;Ring;visible;(-1269.841, 3.151, -359.302);-2549532
15;95.678;Training_Complete;Ring;timeout;;-2547866
15;97.649;Training_Complete;Ring;visible;(-1317.891, 3.151, -312.290);-2550392
15;98.225;Training_Complete;Ring;success;;-2549532
