SubjectId;Timestamp;FeedbackType;EventType;EventStatus;EventInfo;EventId
36;0.024;Practice;Ring;visible;(-5.1, 0.0, 111.5);-160874
36;3.545;Practice;Ring;visible;(11.5, 0.0, 181.3);-161014
36;5.925;Practice;Ring;visible;(19.8, 0.0, 228.4);-161116
36;7.997;Practice;Ring;timeout;;-160874
36;9.355;Practice;Ring;visible;(58.1, 0.0, 289.5);-161272
36;11.538;Practice;Ring;timeout;;-161014
36;12.125;Practice;Ring;visible;(107.7, 0.0, 325.1);-161424
36;13.940;Practice;Ring;timeout;;-161116
36;15.452;Practice;POV;visible;Middle;-161628
36;16.163;Practice;Ring;success;;-161424
36;16.214;Practice;Ring;visible;(160.8, 0.0, 387.6);-161774
36;17.146;Practice;POV;success;;-161628
36;17.347;Practice;Ring;timeout;;-161272
36;18.324;Practice;Ring;visible;(187.7, 0.0, 419.2);-161970
36;20.273;Practice;Ring;success;;-161774
36;22.247;Practice;Ring;visible;(233.1, 0.0, 483.2);-162114
36;22.351;Practice;Ring;success;;-161970
36;24.884;Practice;Ring;visible;(251.6, 0.0, 533.9);-162258
36;26.284;Practice;Ring;success;;-162114
36;28.814;Practice;Ring;visible;(283.0, 0.0, 604.7);-162402
36;28.964;Practice;Ring;success;;-162258
36;32.162;Practice;POV;visible;Right;-162548
36;32.829;Practice;Ring;success;;-162402
36;32.926;Practice;Ring;visible;(305.4, 0.0, 684.3);-162744
36;33.946;Practice;POV;success;;-162548
36;35.247;Practice;Ring;visible;(315.4, 0.0, 729.3);-162894
36;36.984;Practice;Ring;success;;-162744
36;38.465;Practice;Ring;visible;(342.0, 0.0, 788.5);-163042
36;39.285;Practice;Ring;success;;-162894
36;41.325;Practice;Ring;visible;(365.4, 0.0, 839.7);-163190
36;42.525;Practice;Ring;success;;-163042
36;44.945;Practice;Ring;visible;(390.0, 0.0, 908.1);-163338
36;45.340;Practice;Ring;success;;-163190
36;47.245;Practice;Ring;visible;(400.5, 0.0, 952.8);-163488
36;48.981;Practice;Ring;success;;-163338
36;50.594;Practice;POV;visible;Right;-163686
36;51.283;Practice;Ring;success;;-163488
36;51.358;Practice;Ring;visible;(424.1, 0.0, 1031.8);-163882
36;52.198;Practice;POV;success;;-163686
36;54.527;Practice;Ring;visible;(442.6, 0.0, 1091.9);-164032
36;55.416;Practice;Ring;success;;-163882
36;56.652;Practice;Ring;visible;(449.8, 0.0, 1133.8);-164180
36;58.566;Practice;Ring;success;;-164032
36;60.023;Practice;Ring;visible;(452.2, 0.0, 1201.2);-164328
36;60.687;Practice;Ring;success;;-164180
36;62.369;Practice;Ring;visible;(450.6, 0.0, 1247.9);-164476
36;64.084;Practice;Ring;success;;-164328
36;65.230;Practice;Ring;visible;(446.1, 0.0, 1304.6);-164626
36;66.406;Practice;Ring;success;;-164476
36;68.577;Practice;POV;visible;Left;-164824
36;69.266;Practice;Ring;success;;-164626
36;69.340;Practice;Ring;visible;(432.9, 0.0, 1385.9);-165020
36;70.182;Practice;POV;success;;-164824
36;73.182;Practice;Ring;visible;(413.2, 0.0, 1460.3);-165172
36;73.376;Practice;Ring;success;;-165020
36;76.399;Practice;Ring;visible;(390.3, 0.0, 1520.7);-165320
36;77.219;Practice;Ring;success;;-165172
36;79.747;Practice;POV;visible;Left;-165518
36;80.460;Practice;Ring;success;;-165320
36;80.511;Practice;Ring;visible;(368.4, 0.0, 1599.3);-165716
36;81.419;Practice;POV;success;;-165518
36;84.084;Practice;Ring;visible;(344.9, 0.0, 1666.9);-165866
36;84.524;Practice;Ring;success;;-165716
36;86.252;Practice;Ring;visible;(341.1, 0.0, 1711.0);-166014
36;88.122;Practice;Ring;success;;-165866
36;89.599;Practice;POV;visible;Left;-166212
36;90.355;Practice;Ring;success;;-166014
36;90.364;Practice;Ring;visible;(350.8, 0.0, 1791.4);-166358
36;91.248;Practice;POV;success;;-166212
36;94.137;Practice;Ring;visible;(359.8, 0.0, 1865.0);-166508
36;94.465;Practice;Ring;success;;-166358
36;96.706;Practice;Ring;visible;(352.8, 0.0, 1917.1);-166656
36;98.174;Practice;Ring;success;;-166508
36;99.834;Practice;Ring;visible;(348.9, 0.0, 1978.8);-166806
36;100.810;Practice;Ring;success;;-166656
36;103.184;Practice;POV;visible;Middle;-167004
36;103.893;Practice;Ring;success;;-166806
36;103.944;Practice;Ring;visible;(349.3, 0.0, 2060.8);-167150
36;104.833;Practice;POV;success;;-167004
36;106.245;Practice;Ring;visible;(343.8, 0.0, 2106.2);-167300
36;108.004;Practice;Ring;success;;-167150
36;108.680;Practice;Ring;visible;(332.6, 0.0, 2153.2);-167448
36;111.562;Practice;Ring;visible;(323.2, 0.0, 2210.4);-167546
36;112.695;Practice;Ring;success;;-167448
36;114.237;Practice;Ring;timeout;;-167300
36;115.204;Practice;Ring;visible;(310.8, 0.0, 2281.6);-167744
36;115.599;Practice;Ring;success;;-167546
36;117.840;Practice;Ring;visible;(293.3, 0.0, 2331.9);-167894
36;119.241;Practice;Ring;success;;-167744
36;121.189;Practice;POV;visible;Middle;-168092
36;121.899;Practice;Ring;success;;-167894
36;123.061;Practice;POV;success;;-168092
36;123.090;Practice;Ring;visible;(272.5, 0.0, 2434.2);-168290
36;126.955;Practice;Ring;visible;(256.9, 0.0, 2509.9);-168388
36;127.129;Practice;Ring;success;;-168290
36;130.798;Practice;Ring;visible;(250.3, 0.0, 2586.4);-168536
36;130.991;Practice;Ring;success;;-168388
36;134.145;Practice;POV;visible;Right;-168734
36;134.857;Practice;Ring;success;;-168536
36;135.594;Practice;POV;success;;-168734
36;137.948;Smell;Ring;visible;(258.3, 0.0, 2758.6);-169038
36;140.203;Smell;Ring;visible;(249.3, 0.0, 2804.4);-169136
36;141.961;Smell;Ring;success;;-169038
