SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #6,0.012,Heat,No Action,no event,0,0,0,0
Subject #6,0.133,Heat,No Action,no event,0,0,0,0
Subject #6,0.246,Heat,No Action,no event,0,0,0,0
Subject #6,0.358,Heat,No Action,no event,0,0,0,0
Subject #6,0.502,Heat,No Action,no event,0,0,0,0
Subject #6,0.621,Heat,No Action,no event,0,0,0,0
Subject #6,0.737,Heat,No Action,no event,0,0,0,0
Subject #6,0.849,Heat,No Action,no event,0,0,0,0
Subject #6,1.078,Heat,No Action,no event,0,0,0,0
Subject #6,1.181,Heat,No Action,no event,0,0,0,0
Subject #6,1.302,Heat,No Action,no event,0,0,0,0
Subject #6,1.430,Heat,No Action,no event,0,0,0,0
Subject #6,1.534,Heat,No Action,no event,0,0,0,0
Subject #6,1.638,Heat,No Action,no event,0,0,0,0
Subject #6,1.759,Heat,No Action,no event,0,0,0,0
Subject #6,1.886,Heat,No Action,no event,0,0,0,0
Subject #6,2.005,Heat,No Action,no event,0,0,0,0
Subject #6,2.116,Heat,No Action,no event,0,0,0,0
Subject #6,2.258,Heat,No Action,no event,0,0,0,0
Subject #6,2.384,Heat,POV,Action Started,0,0,0,0
Subject #6,2.518,Heat,POV,no event,0,0,0,0
Subject #6,2.662,Heat,POV,no event,0,0,0,0
Subject #6,2.790,Heat,POV,no event,0,0,0,0
Subject #6,2.906,Heat,POV,no event,0,0,0,0
Subject #6,3.014,Heat,POV,no event,0,0,0,0
Subject #6,3.138,Heat,POV,no event,0,0,0,0
Subject #6,3.254,Heat,POV,no event,0,0,0,0
Subject #6,3.360,Heat,POV,no event,0,0,0,0
Subject #6,3.479,Heat,POV,no event,0,0,0,0
Subject #6,3.595,Heat,POV,no event,0,0,0,0
Subject #6,3.704,Heat,POV,no event,0,0,0,0
Subject #6,3.840,Heat,POV,no event,0,0,0,0
Subject #6,3.956,Heat,POV,no event,0,0,0,0
Subject #6,4.073,Heat,POV,no event,0,0,0,0
Subject #6,4.181,Heat,POV,no event,0,0,0,0
Subject #6,4.303,Heat,POV,no event,0,0,0,0
Subject #6,4.421,Heat,POV,no event,0,0,0,0
Subject #6,4.527,Heat,POV,no event,0,0,0,0
Subject #6,4.653,Heat,POV,no event,0,0,0,0
Subject #6,4.775,Heat,POV,no event,0,0,0,0
Subject #6,4.902,Heat,POV,no event,0,0,0,0
Subject #6,5.026,Heat,POV,no event,0,0,0,0
Subject #6,5.142,Heat,POV,no event,0,0,0,0
Subject #6,5.258,Heat,POV,no event,357.6415,4.476147,357.6415,4.476147
Subject #6,5.385,Heat,POV,no event,356.7018,20.99849,356.7018,20.99849
Subject #6,5.492,Heat,POV,no event,5.490771,22.76608,5.490771,22.76608
Subject #6,5.605,Heat,POV,no event,20.00844,26.48078,20.00844,26.48078
Subject #6,5.732,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,5.846,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,5.947,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,6.066,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,6.181,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,6.311,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,6.450,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,6.554,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,6.673,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,6.780,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,6.909,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,7.026,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,7.148,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,7.256,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,7.393,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,7.505,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,7.613,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,7.731,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
Subject #6,7.839,Heat,POV,no event,21.27033,26.04944,21.27033,26.04944
