SubjectId;Timestamp;FeedbackType;EventType;EventStatus;EventInfo;EventId
86;0.032;Practice;Ring;visible;(-7.6, 0.0, 109.1);-1729014
86;3.490;Practice;Ring;visible;(-0.8, 0.0, 178.3);-1729290
86;6.104;Practice;Ring;visible;(-4.8, 0.0, 230.7);-1729462
86;7.506;Practice;Ring;success;;-1729290
86;7.998;Practice;Ring;timeout;;-1729014
86;9.342;Practice;Ring;visible;(7.2, 0.0, 295.3);-1729770
86;12.917;Practice;Ring;visible;(-1.5, 0.0, 366.9);-1729866
86;14.097;Practice;Ring;timeout;;-1729462
86;16.269;Practice;POV;visible;Right;-1730004
86;16.934;Practice;Ring;success;;-1729866
86;17.029;Practice;Ring;visible;(-2.2, 0.0, 449.0);-1730150
86;17.338;Practice;Ring;timeout;;-1729770
86;20.758;Practice;Ring;visible;(-125.3, 0.0, 412.5);-1730290
86;21.268;Practice;POV;timeout;;-1730004
86;22.815;Practice;Ring;visible;(-152.8, 0.0, 462.4);-1730428
86;25.022;Practice;Ring;timeout;;-1730150
86;25.252;Practice;Ring;visible;(-194.5, 0.0, 428.1);-1730564
86;28.600;Practice;POV;visible;Right;-1730658
86;28.734;Practice;Ring;timeout;;-1730290
86;29.383;Practice;Ring;visible;(-227.3, 0.0, 563.1);-1730846
86;30.808;Practice;Ring;timeout;;-1730428
86;32.064;Practice;Ring;visible;(-269.2, 0.0, 594.9);-1730986
86;33.243;Practice;Ring;timeout;;-1730564
86;33.576;Practice;POV;timeout;;-1730658
86;35.371;Practice;Ring;visible;(-274.1, 0.0, 670.6);-1731170
86;37.352;Practice;Ring;timeout;;-1730846
