SubjectId;Timestamp;FeedbackType;EventType;EventStatus;EventInfo;EventId
51;0.046;Practice;Ring;visible;(9.7, 4.3, 184.8);-403936
51;2.885;Practice;Ring;visible;(15.7, 5.1, 255.7);-404022
51;3.280;Practice;Ring;success;;-403936
51;5.744;Practice;Ring;visible;(-34.6, 5.2, 318.6);-404146
51;8.671;Practice;Ring;visible;(-92.4, 5.1, 367.2);-404232
51;10.875;Practice;Ring;timeout;;-404022
51;12.379;Practice;Ring;visible;(-200.3, 3.8, 362.4);-404370
51;13.735;Practice;Ring;timeout;;-404146
51;15.729;Practice;POV;visible;Middle;-404498
51;16.490;Practice;Ring;visible;(-288.3, 2.0, 281.8);-404630
51;16.662;Practice;Ring;timeout;;-404232
51;20.370;Practice;Ring;timeout;;-404370
51;20.489;Practice;Ring;visible;(-311.2, 0.5, 172.4);-404788
51;20.705;Practice;POV;timeout;;-404498
51;23.796;Practice;Ring;visible;(-266.9, 0.1, 87.6);-404912
51;24.481;Practice;Ring;timeout;;-404630
51;27.325;Practice;Ring;visible;(-183.8, 0.5, 36.9);-405036
51;28.478;Practice;Ring;timeout;;-404788
51;29.835;Practice;Ring;visible;(-120.8, 1.1, 18.9);-405482
51;31.787;Practice;Ring;timeout;;-404912
51;33.175;Practice;POV;visible;Right;-405686
51;33.942;Practice;Ring;visible;(-16.1, 2.9, 76.6);-406162
51;35.299;Practice;Ring;timeout;;-405036
51;37.563;Practice;Ring;visible;(30.1, 4.3, 165.1);-406584
51;37.801;Practice;Ring;timeout;;-405482
51;38.158;Practice;POV;timeout;;-405686
51;40.377;Practice;Ring;visible;(35.8, 5.2, 240.7);-407010
51;41.934;Practice;Ring;timeout;;-406162
51;42.651;Practice;Ring;visible;(13.4, 5.6, 300.6);-407304
51;45.553;Practice;Ring;timeout;;-406584
51;45.982;Practice;POV;visible;Right;-407598
51;46.744;Practice;Ring;visible;(-81.2, 5.3, 373.2);-407818
51;48.370;Practice;Ring;timeout;;-407010
51;50.408;Practice;Ring;visible;(-189.3, 4.0, 371.1);-408340
51;50.602;Practice;Ring;timeout;;-407304
51;50.959;Practice;POV;timeout;;-407598
51;53.648;Practice;Ring;visible;(-264.1, 2.5, 309.8);-408772
51;54.735;Practice;Ring;timeout;;-407818
51;57.017;Practice;POV;visible;Middle;-409108
51;57.780;Practice;Ring;visible;(-309.1, 1.0, 210.0);-409328
51;58.398;Practice;Ring;timeout;;-408340
51;60.707;Practice;Ring;visible;(-304.9, 0.2, 131.9);-409634
51;61.638;Practice;Ring;timeout;;-408772
51;61.996;Practice;POV;timeout;;-409108
51;63.119;Practice;Ring;visible;(-267.6, 0.0, 73.8);-410060
51;65.770;Practice;Ring;timeout;;-409328
51;66.605;Practice;Ring;visible;(-176.9, 0.6, 30.2);-410354
51;68.697;Practice;Ring;timeout;;-409634
51;69.081;Practice;Ring;visible;(-111.9, 1.2, 19.9);-410636
51;71.110;Practice;Ring;timeout;;-410060
51;72.011;Practice;Ring;visible;(-35.6, 2.5, 57.9);-410916
51;74.595;Practice;Ring;timeout;;-410354
51;75.359;Practice;POV;visible;Middle;-411218
51;76.122;Practice;Ring;visible;(34.8, 4.2, 142.8);-411426
51;77.032;Practice;Ring;timeout;;-410636
51;79.361;Practice;Ring;visible;(36.7, 5.2, 235.6);-411718
51;79.990;Practice;Ring;timeout;;-410916
51;80.348;Practice;POV;timeout;;-411218
51;82.544;Practice;Ring;visible;(-1.0, 5.6, 315.9);-412284
51;84.101;Practice;Ring;timeout;;-411426
51;84.822;Practice;Ring;visible;(-55.0, 5.4, 354.2);-412556
51;87.340;Practice;Ring;timeout;;-411718
51;88.509;Practice;Ring;visible;(-158.3, 4.3, 365.6);-412858
51;90.535;Practice;Ring;timeout;;-412284
51;91.857;Practice;POV;visible;Middle;-413138
51;92.623;Practice;Ring;visible;(-261.0, 2.8, 335.8);-413370
51;92.815;Practice;Ring;timeout;;-412556
51;95.011;Practice;Ring;visible;(-304.9, 1.8, 282.4);-413660
51;96.500;Practice;Ring;timeout;;-412858
51;96.834;Practice;POV;timeout;;-413138
51;98.496;Practice;Ring;visible;(-314.1, 0.6, 178.2);-414080
