SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #8,0.013,Heat,No Action,no event,0,0,0,0
Subject #8,0.116,Smell,No Action,no event,0,0,0,0
Subject #8,0.226,Smell,No Action,no event,0,0,0,0
Subject #8,0.332,Smell,No Action,no event,0,0,0,0
Subject #8,0.434,Smell,No Action,no event,0,0,0,0
Subject #8,0.539,Smell,No Action,no event,0,0,0,0
Subject #8,0.642,Smell,No Action,no event,0,0,0,0
Subject #8,0.766,Smell,No Action,no event,0,0,0,0
Subject #8,0.869,Smell,No Action,no event,0,0,0,0
Subject #8,0.979,Smell,No Action,no event,0,0,0,0
Subject #8,1.089,Smell,No Action,no event,0,0,0,0
Subject #8,1.215,Smell,No Action,no event,0,0,0,0
Subject #8,1.318,Smell,No Action,no event,0,0,0,0
Subject #8,1.421,Smell,No Action,no event,0,0,0,0
Subject #8,1.637,Smell,No Action,no event,0,0,0,0
Subject #8,1.753,Smell,No Action,no event,0,0,0,0
Subject #8,1.881,Smell,No Action,no event,0,0,0,0
Subject #8,2.012,Smell,No Action,no event,0,0,0,0
Subject #8,2.134,Smell,No Action,no event,0,0,0,0
Subject #8,2.245,Smell,No Action,no event,0,0,0,0
Subject #8,2.347,Smell,No Action,no event,0,0,0,0
Subject #8,2.479,Smell,No Action,no event,0,0,0,0
Subject #8,2.590,Smell,No Action,no event,0,0,0,0
Subject #8,2.691,Smell,No Action,no event,0,0,0,0
Subject #8,2.794,Smell,No Action,no event,0,0,0,0
Subject #8,2.906,Smell,No Action,no event,0,0,0,0
Subject #8,3.025,Smell,No Action,no event,0,0,0,0
Subject #8,3.148,Smell,No Action,no event,0,0,0,0
Subject #8,3.274,Smell,No Action,no event,0,0,0,0
Subject #8,3.396,Smell,No Action,no event,0,0,0,0
Subject #8,3.519,Smell,No Action,no event,0,0,0,0
Subject #8,3.629,Smell,No Action,no event,0,0,0,0
Subject #8,3.753,Smell,No Action,no event,353.0821,0,353.0821,0
Subject #8,3.855,Smell,No Action,no event,340.2237,0,340.2237,0
Subject #8,3.981,Smell,No Action,no event,327.25,0,327.25,0
Subject #8,4.082,Smell,No Action,no event,326.3452,0,326.3452,0
Subject #8,4.187,Smell,No Action,no event,322.311,0,322.311,0
Subject #8,4.289,Smell,No Action,no event,309.3555,0,309.3555,0
Subject #8,4.409,Smell,No Action,no event,295.019,0,295.019,0
Subject #8,4.510,Smell,No Action,no event,283.0551,0,283.0551,0
Subject #8,4.615,Smell,POV,Action Started,280.9957,0,280.9957,0
Subject #8,4.721,Smell,POV,no event,280.9957,0,280.9957,0
Subject #8,4.822,Smell,POV,no event,280.9957,0,280.9957,0
