SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #2,0.009,Heat,No Action,no event,0,0,0,0
Subject #2,0.117,Smell,No Action,no event,0,0,0,0
Subject #2,0.251,Smell,No Action,no event,0,0,0,0
Subject #2,0.391,Smell,No Action,no event,0,0,0,0
Subject #2,0.492,Smell,No Action,no event,0,0,0,0
Subject #2,0.617,Smell,No Action,no event,0,0,0,0
Subject #2,0.731,Smell,No Action,no event,0,0,0,0
Subject #2,0.836,Smell,No Action,no event,0,0,0,0
Subject #2,0.977,Smell,No Action,no event,0,0,0,0
Subject #2,1.077,Smell,No Action,no event,0,0,0,0
Subject #2,1.187,Smell,No Action,no event,0,0,0,0
Subject #2,1.312,Smell,No Action,no event,0,0,0,0
Subject #2,1.425,Smell,No Action,no event,0,0,0,0
Subject #2,1.558,Smell,No Action,no event,0,0,0,0
Subject #2,1.671,Smell,No Action,no event,0,0,0,0
Subject #2,1.771,Smell,No Action,no event,0,0,0,0
Subject #2,1.888,Smell,No Action,no event,0,0,0,0
Subject #2,2.004,Smell,No Action,no event,0,0,0,0
Subject #2,2.131,Smell,No Action,no event,0,0,0,0
Subject #2,2.236,Smell,No Action,no event,0,0,0,0
Subject #2,2.364,Smell,No Action,no event,0,0,0,0
Subject #2,2.511,Smell,No Action,no event,0,0,0,0
Subject #2,2.618,Smell,No Action,no event,0,0,0,0
Subject #2,2.730,Smell,No Action,no event,0,0,0,0
Subject #2,2.845,Smell,No Action,no event,0,0,0,0
Subject #2,2.954,Smell,No Action,no event,0,0,0,0
Subject #2,3.076,Smell,No Action,no event,0,0,0,0
Subject #2,3.192,Smell,No Action,no event,0,0,0,0
Subject #2,3.306,Smell,No Action,no event,0,0,0,0
Subject #2,3.410,Smell,No Action,no event,0,0,0,0
Subject #2,3.521,Smell,No Action,no event,0,0,0,0
Subject #2,3.630,Smell,No Action,no event,0,0,0,0
Subject #2,3.759,Smell,POV,Action Started,0,0,0,0
Subject #2,3.880,Smell,POV,no event,0,0,0,0
Subject #2,3.993,Smell,POV,no event,0,0,0,0
Subject #2,4.106,Smell,POV,no event,0,0,0,0
Subject #2,4.231,Smell,POV,no event,0,0,0,0
Subject #2,4.348,Smell,POV,no event,0,0,0,0
Subject #2,4.456,Smell,POV,no event,0,0,0,0
Subject #2,4.585,Smell,POV,no event,0,0,0,0
Subject #2,4.693,Smell,POV,no event,0,0,0,0
Subject #2,4.825,Smell,POV,no event,0,0,0,0
Subject #2,4.941,Smell,POV,no event,0,0,0,0
Subject #2,5.057,Smell,POV,no event,0,0,0,0
Subject #2,5.187,Smell,POV,no event,0,0,0,0
Subject #2,5.311,Smell,POV,no event,0,0,0,0
Subject #2,5.453,Smell,POV,no event,0,0,0,0
Subject #2,5.577,Smell,POV,no event,0,0,0,0
Subject #2,5.734,Smell,POV,no event,0,0,0,0
Subject #2,5.861,Smell,POV,no event,0,0,0,0
Subject #2,6.004,Smell,POV,no event,0,0,0,0
Subject #2,6.108,Smell,POV,no event,0,0,0,0
Subject #2,6.232,Smell,POV,no event,0,0,0,0
Subject #2,6.353,Smell,POV,no event,0,0,0,0
Subject #2,6.477,Smell,POV,no event,0,0,0,0
Subject #2,6.578,Smell,POV,no event,0,0,0,0
Subject #2,6.713,Smell,POV,no event,0,0,0,0
Subject #2,6.814,Smell,POV,no event,0,0,0,0
Subject #2,6.918,Smell,POV,no event,0,0,0,0
Subject #2,7.053,Smell,POV,no event,0,0,0,0
Subject #2,7.178,Smell,POV,no event,0,0,0,0
Subject #2,7.293,Smell,POV,no event,0,0,0,0
Subject #2,7.402,Smell,POV,no event,0,0,0,0
Subject #2,7.532,Smell,POV,no event,0,0,0,0
Subject #2,7.640,Smell,POV,no event,0,0,0,0
Subject #2,7.755,Smell,POV,no event,0,0,0,0
Subject #2,7.868,Smell,POV,no event,0,0,0,0
Subject #2,7.980,Smell,POV,no event,0,0,0,0
Subject #2,8.096,Smell,POV,no event,0,0,0,0
Subject #2,8.210,Smell,POV,no event,0,0,0,0
Subject #2,8.328,Smell,POV,no event,0,0,0,0
Subject #2,8.440,Smell,POV,no event,0,0,0,0
Subject #2,8.555,Smell,POV,no event,0,0,0,0
Subject #2,8.674,Smell,POV,no event,0,0,0,0
Subject #2,8.794,Smell,POV,no event,0,0,0,0
Subject #2,8.920,Smell,POV,no event,0,0,0,0
Subject #2,9.044,Smell,POV,no event,0,0,0,0
Subject #2,9.156,Smell,POV,no event,0,0,0,0
Subject #2,9.260,Smell,POV,no event,0,0,0,0
Subject #2,10.069,Smell,POV,no event,0,0,0,0
Subject #2,10.185,Smell,POV,no event,0,0,0,0
Subject #2,10.295,Smell,POV,no event,0,0,0,0
Subject #2,10.407,Smell,POV,no event,0,0,0,0
Subject #2,10.523,Smell,POV,no event,0,0,0,0
Subject #2,10.638,Smell,POV,no event,0,0,0,0
Subject #2,10.751,Smell,POV,no event,0,0,0,0
Subject #2,10.874,Smell,POV,no event,0,0,0,0
Subject #2,10.983,Smell,POV,no event,0,0,0,0
Subject #2,11.086,Smell,POV,no event,0,0,0,0
Subject #2,11.251,Smell,POV,no event,0,0,0,0
Subject #2,11.351,Smell,POV,no event,0,0,0,0
Subject #2,11.459,Smell,POV,no event,0,0,0,0
Subject #2,11.570,Smell,POV,no event,0,0,0,0
Subject #2,11.699,Smell,POV,no event,0,0,0,0
Subject #2,11.824,Smell,POV,no event,0,0,0,0
