SubjectId;Timestamp;FeedbackType;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
0;0.005;Heat;-0.7489485;7.8269;57.5794;348.8803;354.7145;341.4755;13.7957
0;0.110;Audio;-1.140659;8.014297;59.56676;348.7732;354.7139;341.4026;13.69093
0;0.222;Audio;-1.487529;8.178171;61.30352;348.5966;354.7129;342.1084;14.40112
0;0.333;Audio;-1.790926;8.319485;62.80003;348.4647;354.7122;342.448;14.95867
0;0.445;Audio;-2.048064;8.438148;64.05605;348.373;354.7117;343.0351;15.54557
0;0.557;Audio;-2.257154;8.533805;65.06806;348.2471;354.7111;343.5331;15.91628
0;0.669;Audio;-2.417934;8.6066;65.83778;348.1324;354.7105;343.701;17.20872
0;0.780;Audio;-2.528565;8.656211;66.36208;347.9776;354.7097;343.2101;17.51034
0;0.892;Audio;-2.589008;8.682907;66.64396;347.7294;354.7087;345.1459;17.78737
0;1.003;Audio;-2.599809;8.687607;66.69353;347.6028;354.7082;348.5911;17.83774
0;1.115;Audio;-2.599809;8.687607;66.69353;347.6464;354.7083;350.4466;16.54939
0;1.227;Audio;-2.599809;8.687607;66.69353;347.7248;354.7086;352.2946;15.42154
0;1.339;Audio;-2.599809;8.687607;66.69353;347.9238;354.7095;354.6292;15.15197
0;1.450;Audio;-2.599809;8.687607;66.69353;348.3572;354.7116;352.8903;13.59004
0;1.562;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;351.8937;11.57822
0;1.673;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;352.1205;11.43624
0;1.785;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;353.7156;11.46547
0;1.897;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;353.3828;12.76935
0;2.009;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;353.3806;12.77154
0;2.120;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;352.9129;13.51428
0;2.232;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;352.1513;13.82037
0;2.344;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;351.2802;14.5897
0;2.456;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;352.4348;15.20898
0;2.567;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;352.5219;15.9021
0;2.679;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;351.9152;15.93475
0;2.791;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;351.6999;16.11516
0;2.902;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;351.7209;16.7304
0;3.015;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;351.577;16.39596
0;3.126;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;351.2131;16.41296
0;3.238;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;351.9019;16.77276
0;3.349;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;352.8188;17.15844
0;3.461;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;352.2485;16.50009
0;3.573;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;352.6035;15.81051
0;3.685;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;352.7097;15.57083
0;3.796;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;352.3633;15.46698
0;3.908;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;352.5777;16.53266
0;4.020;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;353.4008;17.07695
0;4.131;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;353.7404;17.54233
0;4.243;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;354.0121;17.89109
0;4.354;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;353.7632;17.48357
0;4.466;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;353.8193;17.63892
0;4.578;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;353.9911;18.09938
0;4.691;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;353.8743;18.21913
0;4.804;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;353.6769;18.64796
0;4.913;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;353.28;18.50665
0;5.025;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;353.4463;17.93686
0;5.137;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;353.6651;18.03758
0;5.248;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;354.1028;18.45702
0;5.361;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;354.7393;18.86598
0;5.471;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;355.5178;18.90761
0;5.583;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;355.5722;19.12738
0;5.696;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;355.0196;18.9589
0;5.808;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;354.6116;19.2648
0;5.919;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;353.9582;19.98957
0;6.030;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;353.7857;19.77392
0;6.144;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;353.8685;19.61555
0;6.254;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;353.8637;19.87104
0;6.365;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;354.0452;19.62371
0;6.477;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;354.2685;19.48405
0;6.589;Audio;-2.599809;8.687607;66.69353;348.6159;354.713;354.4695;19.90606
