SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #62,0.003,Heat,No Action,no event,0,0,177.6121,72.65009
Subject #62,0.105,Audio,No Action,no event,0,0,188.9261,66.71386
Subject #62,0.205,Audio,No Action,no event,0,0,140.7455,67.39842
Subject #62,0.318,Audio,No Action,no event,0,0,32.92955,71.10824
Subject #62,0.429,Audio,No Action,no event,0,0,339.2634,64.13675
Subject #62,0.530,Audio,No Action,no event,0,0,312.1591,61.27206
Subject #62,0.640,Audio,No Action,no event,0,0,289.5072,73.43944
Subject #62,0.741,Audio,No Action,no event,0,0,265.7606,67.14018
Subject #62,0.841,Audio,No Action,no event,0,0,236.5648,64.16889
Subject #62,0.943,Audio,No Action,no event,0,0,220.8746,49.18571
Subject #62,1.054,Audio,No Action,no event,0,0,211.4522,37.35109
Subject #62,1.155,Audio,No Action,no event,0,0,210.108,33.43699
Subject #62,1.255,Audio,No Action,no event,0,0,207.1407,28.78535
Subject #62,1.357,Audio,No Action,no event,0,0,199.577,24.68438
Subject #62,1.468,Audio,No Action,no event,0,0,188.602,23.45561
Subject #62,1.577,Audio,No Action,no event,0,0,195.667,21.04864
Subject #62,1.679,Audio,No Action,no event,0,0,185.7668,33.28608
Subject #62,1.790,Audio,No Action,no event,0,0,187.1246,30.02171
Subject #62,1.890,Audio,No Action,no event,0,0,183.675,30.74295
Subject #62,1.990,Audio,No Action,no event,0,0,179.1254,28.99076
Subject #62,2.091,Audio,No Action,no event,0,0,175.1295,24.72527
Subject #62,2.192,Audio,No Action,no event,0,0,170.3483,18.78276
Subject #62,2.292,Audio,No Action,no event,0,0,166.1644,13.85978
Subject #62,2.392,Audio,No Action,no event,0,0,163.2885,9.491963
Subject #62,2.493,Audio,No Action,no event,0,0,160.457,7.000533
Subject #62,2.594,Audio,No Action,no event,0,0,155.7291,1.694474
Subject #62,2.694,Audio,No Action,no event,0,0,146.8676,356.537
Subject #62,2.795,Audio,No Action,no event,0,0,138.0324,354.8525
Subject #62,2.895,Audio,No Action,no event,0,0,130.4562,353.5484
Subject #62,2.996,Audio,No Action,no event,0,0,124.3228,349.932
Subject #62,3.097,Audio,No Action,no event,0,0,118.5937,347.5372
Subject #62,3.197,Audio,No Action,no event,0,0,116.1289,346.2252
Subject #62,3.298,Audio,No Action,no event,0,0,113.9396,345.0168
Subject #62,3.398,Audio,No Action,no event,0,0,111.6439,344.746
Subject #62,3.499,Audio,No Action,no event,0,0,104.6413,342.1986
Subject #62,3.599,Audio,No Action,no event,0,0,98.92238,339.9977
Subject #62,3.700,Audio,No Action,no event,0,0,97.72915,340.5045
Subject #62,3.800,Audio,No Action,no event,0,0,100.8694,339.9501
Subject #62,3.901,Audio,No Action,no event,0,0,109.0261,337.4648
Subject #62,4.001,Audio,No Action,no event,0,0,116.1755,337.4764
Subject #62,4.102,Audio,No Action,no event,0,0,123.3455,336.3983
Subject #62,4.202,Audio,No Action,no event,0,0,129.253,337.9504
Subject #62,4.303,Audio,No Action,no event,0,0,137.0653,339.0477
Subject #62,4.403,Audio,No Action,no event,0,0,149.4933,340.7458
Subject #62,4.504,Audio,No Action,no event,0,0,160.181,341.6995
Subject #62,4.604,Audio,No Action,no event,0,0,163.5443,342.8076
Subject #62,4.705,Audio,No Action,no event,0,0,169.4508,344.2314
Subject #62,4.805,Audio,No Action,no event,0,0,174.3744,345.1772
Subject #62,4.906,Audio,No Action,no event,0,0,181.9152,346.6216
Subject #62,5.007,Audio,No Action,no event,0,0,186.153,348.5064
Subject #62,5.118,Audio,No Action,no event,0,0,186.5721,349.6418
Subject #62,5.219,Audio,No Action,no event,0,0,181.599,351.2561
Subject #62,5.319,Audio,No Action,no event,0,0,170.4602,353.8445
Subject #62,5.420,Audio,No Action,no event,0,0,160.4039,355.1279
Subject #62,5.520,Audio,No Action,no event,0,0,157.5019,358.794
Subject #62,5.622,Audio,No Action,no event,0,0,158.8565,5.261426
Subject #62,5.732,Audio,No Action,no event,0,0,162.6924,13.88746
Subject #62,5.833,Audio,No Action,no event,0,0,166.1267,30.79779
Subject #62,5.933,Audio,No Action,no event,0,0,170.8088,37.38028
Subject #62,6.034,Audio,No Action,no event,0,0,174.8371,42.86065
Subject #62,6.135,Audio,No Action,no event,0,0,178.0311,47.38593
Subject #62,6.236,Audio,No Action,no event,0,0,171.9721,48.84403
Subject #62,6.336,Audio,No Action,no event,0,0,166.6914,43.40778
Subject #62,6.447,Audio,No Action,no event,0,0,171.0539,42.21949
Subject #62,6.548,Audio,No Action,no event,0,0,167.605,38.44232
Subject #62,6.648,Audio,No Action,no event,0,0,162.5349,36.29871
Subject #62,6.749,Audio,No Action,no event,0,0,159.7242,37.3543
Subject #62,6.850,Audio,No Action,no event,0,0,161.0133,37.12949
Subject #62,6.950,Audio,No Action,no event,0,0,159.9129,38.38338
Subject #62,7.051,Audio,No Action,no event,0,0,158.8753,39.84385
Subject #62,7.163,Audio,No Action,no event,0,0,156.6556,40.33945
Subject #62,7.263,Audio,No Action,no event,0,0,156.326,41.27575
Subject #62,7.363,Audio,No Action,no event,0,0,156.9514,40.91817
Subject #62,7.464,Audio,No Action,no event,0,0,157.5655,40.81508
Subject #62,7.565,Audio,No Action,no event,0,0,159.331,41.56852
Subject #62,7.665,Audio,No Action,no event,0,0,159.8773,41.15194
Subject #62,7.766,Audio,No Action,no event,0,0,159.0311,39.69175
Subject #62,7.866,Audio,No Action,no event,0,0,159.3257,39.46899
Subject #62,7.977,Audio,No Action,no event,0,0,159.1617,38.6555
Subject #62,8.077,Audio,No Action,no event,0,0,159.4363,38.74154
Subject #62,8.178,Audio,No Action,no event,0,0,158.9382,39.12341
Subject #62,8.279,Audio,No Action,no event,0,0,158.9505,39.51658
Subject #62,8.380,Audio,No Action,no event,0,0,159.4026,40.02316
Subject #62,8.480,Audio,No Action,no event,0,0,159.4653,40.04346
Subject #62,8.580,Audio,No Action,no event,0,0,159.1955,40.11528
Subject #62,8.681,Audio,No Action,no event,0,0,159.2911,40.10398
Subject #62,8.781,Audio,No Action,no event,0,0,159.0633,40.09401
Subject #62,8.881,Audio,No Action,no event,0,0,158.7466,40.0568
Subject #62,8.982,Audio,No Action,no event,0,0,158.6549,40.2904
Subject #62,9.083,Audio,No Action,no event,0,0,158.7834,40.27178
Subject #62,9.183,Audio,No Action,no event,0,0,158.9785,40.05351
Subject #62,9.284,Audio,No Action,no event,0,0,158.996,40.15356
Subject #62,9.384,Audio,No Action,no event,0,0,158.6901,40.17013
Subject #62,9.485,Audio,No Action,no event,0,0,158.6093,40.0964
Subject #62,9.586,Audio,No Action,no event,0,0,159.0909,40.18782
Subject #62,9.699,Audio,No Action,no event,0,0,158.8196,40.19628
Subject #62,9.904,Audio,No Action,no event,0,0,158.8542,40.26411
Subject #62,10.012,Audio,No Action,no event,0,0,159.3047,39.54695
Subject #62,10.112,Audio,No Action,no event,0,0,159.397,40.43235
Subject #62,10.213,Audio,No Action,no event,0,0,158.9913,39.86853
Subject #62,10.314,Audio,No Action,no event,0,0,159.6217,40.16635
Subject #62,10.415,Audio,No Action,no event,0,0,159.077,40.03351
Subject #62,10.526,Audio,No Action,no event,0,0,159.2882,40.17726
