SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
5;0.032;Ring;visible;(30.5, 0.0, 105.3);-391522
5;3.525;Ring;visible;(46.3, 0.0, 173.2);-393026
5;7.229;Ring;visible;(68.9, 0.0, 243.6);-394552
5;7.989;Ring;timeout;;-391522
5;10.672;POV;visible;Right;-396008
5;11.287;Ring;visible;(90.5, 0.0, 321.5);-396386
5;11.517;Ring;timeout;;-393026
5;36.003;Ring;timeout;;-394552
5;36.449;POV;timeout;;-396008
5;36.467;Ring;visible;(101.7, 0.0, 410.1);-398858
5;40.046;Ring;timeout;;-396386
5;40.313;Ring;visible;(146.4, 0.0, 475.8);-399122
5;44.331;Ring;visible;(166.1, 0.0, 554.5);-399222
5;44.481;Ring;timeout;;-398858
5;48.238;POV;visible;Middle;-399376
5;48.301;Ring;timeout;;-399122
5;48.442;Ring;visible;(215.9, 0.0, 622.4);-399526
5;51.189;Ring;visible;(242.5, 0.0, 670.3);-399628
5;52.322;Ring;timeout;;-399222
5;68.295;POV;timeout;;-399376
5;69.910;Ring;visible;(280.5, 0.0, 731.7);-401222
5;71.512;Ring;timeout;;-399526
5;73.393;POV;visible;Left;-401376
5;74.021;Ring;visible;(310.2, 0.0, 809.3);-401526
5;74.260;Ring;timeout;;-399628
