SubjectId;Timestamp;FeedbackType;EventType;EventStatus;EventInfo;EventId
78;0.023;Practice;Ring;visible;(-13.8, 0.0, 110.7);-1663646
78;2.315;Practice;Ring;visible;(8.5, 0.0, 157.0);-1663746
78;6.236;Practice;Ring;visible;(-5.9, 0.0, 226.9);-1663852
78;6.612;Practice;Ring;success;;-1663746
78;7.996;Practice;Ring;timeout;;-1663646
78;9.552;Practice;POV;visible;Left;-1664102
78;10.302;Practice;Ring;visible;(-3.1, 0.0, 309.9);-1664248
78;11.336;Practice;POV;success;;-1664102
78;13.363;Practice;Ring;visible;(5.6, 0.0, 371.7);-1664398
78;14.229;Practice;Ring;timeout;;-1663852
78;15.887;Practice;Ring;visible;(12.1, 0.0, 422.4);-1664546
78;18.295;Practice;Ring;timeout;;-1664248
78;18.814;Practice;Ring;visible;(-26.2, 0.0, 470.3);-1664694
78;20.071;Practice;Ring;success;;-1664546
78;21.356;Practice;Ring;timeout;;-1664398
78;22.255;Practice;Ring;visible;(18.9, 0.0, 545.4);-1664894
78;25.602;Practice;POV;visible;Right;-1665042
78;26.293;Practice;Ring;success;;-1664894
78;26.364;Practice;Ring;visible;(27.6, 0.0, 627.1);-1665240
78;26.829;Practice;Ring;timeout;;-1664694
78;27.208;Practice;POV;success;;-1665042
78;29.246;Practice;Ring;visible;(38.9, 0.0, 684.1);-1665440
78;30.403;Practice;Ring;success;;-1665240
78;32.352;Practice;Ring;visible;(65.9, 0.0, 739.2);-1665590
78;33.352;Practice;Ring;success;;-1665440
78;35.700;Practice;POV;visible;Right;-1665790
78;36.390;Practice;Ring;success;;-1665590
78;37.194;Practice;POV;success;;-1665790
78;37.222;Practice;Ring;visible;(104.1, -0.2, 828.4);-1665990
78;40.908;Practice;Ring;visible;(139.0, -0.3, 893.4);-1666138
78;41.238;Practice;Ring;success;;-1665990
78;43.030;Practice;Ring;visible;(164.9, -0.3, 928.0);-1666288
78;44.924;Practice;Ring;success;;-1666138
78;46.378;Practice;POV;visible;Left;-1666488
78;47.114;Practice;Ring;success;;-1666288
78;47.918;Practice;POV;success;;-1666488
78;47.945;Practice;Ring;visible;(216.9, -0.3, 1010.4);-1666684
78;51.899;Practice;Ring;visible;(246.6, -0.3, 1082.6);-1666828
78;52.006;Practice;Ring;success;;-1666684
78;54.447;Practice;Ring;visible;(255.8, -0.3, 1133.8);-1666974
78;55.916;Practice;Ring;success;;-1666828
78;58.445;Practice;Ring;visible;(291.5, -0.3, 1204.6);-1667120
78;58.529;Practice;Ring;success;;-1666974
78;61.793;Practice;POV;visible;Middle;-1667266
78;62.505;Practice;Ring;success;;-1667120
78;62.556;Practice;Ring;visible;(338.9, -0.3, 1272.0);-1667414
78;63.600;Practice;POV;success;;-1667266
78;64.970;Practice;Ring;visible;(377.4, -0.3, 1299.6);-1667568
78;66.683;Practice;Ring;success;;-1667414
78;68.544;Practice;Ring;visible;(443.7, -0.3, 1326.3);-1667718
78;69.029;Practice;Ring;success;;-1667568
78;71.894;Practice;POV;visible;Middle;-1667918
78;72.603;Practice;Ring;success;;-1667718
78;73.988;Practice;POV;success;;-1667918
