SubjectId;Timestamp;RoundType;EventType;EventStatus;EventInfo;EventId
22;41.132;Heat;Custom;CameraContainerPos;(-0.044, -1.043, -0.031);-1118
22;0.031;Training_Ring_Only;Ring;visible;(-13.126, 3.150, 185.477);-341178
22;0.903;Training_Complete;Ring;visible;(-27.270, 3.150, 241.886);-342754
22;0.929;Audio;Ring;visible;(-20.027, 3.150, 280.484);-343884
22;0.966;Vibration;Ring;visible;(-28.928, 3.150, 316.988);-347064
22;0.993;Smell;Ring;visible;(-51.552, 3.150, 350.293);-350636
22;1.400;Heat;Ring;visible;(-60.616, 3.150, 395.626);-361286
22;4.679;Heat;Ring;success;;-361286
22;5.041;Heat;Ring;visible;(-95.709, 3.150, 478.868);-362220
22;8.298;Heat;Ring;success;;-362220
22;9.085;Heat;Ring;visible;(-139.641, 3.150, 569.542);-363292
22;11.150;Heat;POV;visible;Left;-363834
22;12.342;Heat;Ring;success;;-363292
22;13.196;Heat;Ring;visible;(-171.585, 3.150, 666.350);-364488
22;15.313;Heat;POV;success;;-363834
22;16.429;Heat;Ring;success;;-364488
22;17.039;Heat;Ring;visible;(-203.912, 3.150, 756.817);-365564
22;19.385;Heat;Ring;visible;(-169.979, 3.150, 813.623);-366148
22;21.440;Heat;Ring;visible;(-136.229, 3.150, 850.427);-366756
22;22.729;Heat;Ring;success;;-366148
22;25.031;Heat;Ring;timeout;;-365564
22;25.059;Heat;Ring;visible;(-57.054, 3.150, 894.144);-367730
22;27.116;Heat;POV;visible;Left;-368200
22;29.169;Heat;Ring;visible;(48.089, 3.150, 837.004);-368728
22;29.431;Heat;Ring;timeout;;-366756
22;32.089;Heat;POV;timeout;;-368200
22;32.230;Heat;Ring;visible;(117.869, 3.150, 805.871);-369478
22;32.424;Heat;Ring;success;;-368728
22;33.050;Heat;Ring;timeout;;-367730
22;35.486;Heat;Ring;success;;-369478
22;35.649;Heat;Ring;visible;(193.021, 3.151, 766.103);-370402
22;37.815;Heat;Ring;visible;(224.243, 3.151, 717.053);-370926
22;40.160;Heat;Ring;visible;(256.365, 3.151, 667.427);-371582
