SubjectId;Timestamp;Round;RepeatCount;RoundType;PlayerXPos;PlayerYPos;PlayerZPos;MainCamXPos;MainCamYPos;MainCamZPos;PlayerXRot;PlayerYRot;PlayerZRot;MainCamXRot;MainCamYRot;MainCamZRot
3;0.022;0;0;Training_Ring_Only;5.483459;3.150059;99.50008;5.654303;3.723532;99.62763;-3.984904E-05;54.7546;6.009077E-06;356.8824;69.66134;359.8851
3;0.155;0;0;Training_Ring_Only;8.283251;3.150062;101.3342;8.461644;3.723771;101.4501;-3.982181E-05;59.44505;6.108098E-07;356.5706;72.82832;359.8698
3;0.290;0;0;Training_Ring_Only;11.22416;3.150064;102.9588;11.4071;3.724083;103.0658;-3.947117E-05;63.13803;-4.407989E-06;356.4667;74.32033;359.8268
3;0.423;0;0;Training_Ring_Only;14.23101;3.150067;104.4091;14.41652;3.723769;104.5101;-3.836976E-05;65.56526;-4.458305E-07;356.6578;74.77854;359.6257
3;0.558;0;0;Training_Ring_Only;17.3089;3.15007;105.7678;17.4938;3.723496;105.8658;-3.83638E-05;66.84277;-8.101085E-07;356.9215;74.43845;359.5421
3;0.691;0;0;Training_Ring_Only;20.3901;3.150073;107.0722;20.57252;3.723325;107.1703;-3.836206E-05;67.19897;-8.88129E-07;357.0138;73.22169;359.7007
3;0.827;0;0;Training_Ring_Only;23.50136;3.150075;108.3878;23.68058;3.72287;108.491;-4.166855E-05;66.75381;1.224362E-06;357.389;70.86405;359.8651
3;0.972;0;0;Training_Ring_Only;26.8173;3.150078;109.849;26.99097;3.721704;109.9602;-3.942652E-05;65.23874;-4.790882E-06;358.0361;67.33974;359.8898
3;1.116;0;0;Training_Ring_Only;30.06425;3.150081;111.4154;30.23152;3.721072;111.5389;-3.982618E-05;62.79017;-1.570129E-07;358.4113;63.37296;0.1750425
3;1.250;0;0;Training_Ring_Only;33.01476;3.150084;113.0001;33.17846;3.720873;113.1328;-3.834222E-05;60.37349;1.520273E-06;358.5005;60.85642;0.4278108
3;1.385;0;0;Training_Ring_Only;35.92694;3.150087;114.7135;36.0956;3.720416;114.8543;-3.997554E-05;58.49479;5.100054E-06;358.7766;59.84929;0.6346938
3;1.518;0;0;Training_Ring_Only;38.74615;3.15009;116.4765;38.92968;3.716477;116.6264;-3.829296E-05;57.34752;2.467019E-06;0.4407801;59.51183;0.2961038
3;1.654;0;0;Training_Ring_Only;41.59138;3.150093;118.3285;41.79031;3.711609;118.4888;-3.827087E-05;56.37807;2.788908E-06;2.391205;59.21863;0.2106568
3;1.786;0;0;Training_Ring_Only;44.33499;3.150095;120.1811;44.54224;3.707842;120.3494;-3.9823E-05;55.32861;6.179206E-06;4.030888;58.21578;359.8955
3;1.922;0;0;Training_Ring_Only;47.11117;3.150098;122.1403;47.31786;3.708108;122.3121;-4.27941E-05;54.02637;5.096757E-06;4.143101;57.11671;359.7381
3;2.055;0;0;Training_Ring_Only;49.77777;3.150101;124.1106;49.98219;3.709578;124.2818;-3.817105E-05;52.9537;3.925302E-06;3.630784;56.94973;359.6323
3;2.188;0;0;Training_Ring_Only;52.43688;3.150103;126.13;52.64143;3.710975;126.2963;-3.970111E-05;52.77775;3.157753E-06;3.187742;58.05211;359.4449
3;2.336;0;0;Training_Ring_Only;55.37826;3.150106;128.3372;55.58872;3.711802;128.4954;-3.973579E-05;53.84039;2.686405E-06;2.891505;60.62579;359.5245
3;2.479;0;0;Training_Ring_Only;58.29887;3.150109;130.4089;58.51853;3.711127;130.5533;-3.827071E-05;55.86044;2.791092E-06;3.140018;63.92595;359.3391
3;2.615;0;0;Training_Ring_Only;61.13934;3.150112;132.27;61.36405;3.711447;132.403;-4.445497E-05;58.0319;2.538239E-06;3.005864;66.2592;358.9954
3;2.746;0;0;Training_Ring_Only;63.9648;3.150115;133.9803;64.18871;3.712914;134.1068;-4.153062E-05;59.81432;3.601962E-06;2.485721;67.49477;358.7341
3;2.881;0;0;Training_Ring_Only;66.89555;3.150118;135.645;67.11539;3.713796;135.7701;-3.835713E-05;61.14195;1.08074E-06;2.128869;67.65493;359.1365
3;3.015;0;0;Training_Ring_Only;69.83489;3.15012;137.2397;70.04997;3.714338;137.3665;-4.158556E-05;61.91983;2.899793E-06;1.916626;66.98541;359.5607
3;3.149;0;0;Training_Ring_Only;72.78796;3.150123;138.8074;72.99727;3.715047;138.9348;-3.982643E-05;62.13327;-7.758396E-08;1.636634;66.81667;359.7935
3;3.286;0;0;Training_Ring_Only;75.81796;3.150126;140.4055;76.02241;3.715705;140.5331;-3.836524E-05;62.30195;7.383576E-07;1.310126;66.68056;359.9493
3;3.419;0;0;Training_Ring_Only;78.7661;3.150129;141.9446;78.96796;3.716558;142.071;-3.836742E-05;62.64541;6.146431E-07;0.9100193;67.21601;0.06719618
3;3.551;0;0;Training_Ring_Only;81.71253;3.150131;143.4581;81.91217;3.717005;143.5828;-3.836922E-05;63.03331;4.896634E-07;0.7592384;67.34484;0.1728349
3;3.665;0;0;Training_Ring_Only;84.25841;3.150133;144.7475;84.45613;3.717659;144.8708;-3.982364E-05;63.27765;-4.764583E-07;0.372019;67.39999;0.1901898
3;3.797;0;0;Training_Ring_Only;87.19819;3.150136;146.2248;87.3938;3.718182;146.3472;-3.837E-05;63.30651;4.246982E-07;0.1533829;66.5983;0.001689931
3;3.930;0;0;Training_Ring_Only;90.16797;3.150138;147.7268;90.36143;3.718457;147.8468;-3.804392E-05;62.94295;-3.243212E-06;0.1330182;66.83566;359.8211
3;4.064;0;0;Training_Ring_Only;93.15324;3.150141;149.2599;93.34583;3.719192;149.3786;-3.836722E-05;62.69873;6.273466E-07;359.7458;66.80845;359.6754
