SubjectId;Timestamp;RoundType;EventType;EventStatus;EventInfo;EventId
12;64.824;Heat;Custom;CameraContainerPos;(-0.329, -1.104, -0.332);-1118
12;0.031;Training_Ring_Only;Ring;visible;(-13.476, 3.150, 184.238);-423918
12;0.057;Training_Complete;Ring;visible;(-35.696, 3.150, 217.507);-425534
12;0.084;Audio;Ring;visible;(-36.789, 3.150, 255.664);-426894
12;0.111;Heat;Ring;visible;(-80.347, 3.150, 279.391);-446720
12;3.391;Heat;Ring;success;;-446720
12;3.866;Heat;Ring;visible;(-121.636, 3.150, 362.537);-447658
12;6.346;Heat;Ring;visible;(-153.439, 3.150, 416.114);-448286
12;7.099;Heat;Ring;success;;-447658
12;9.427;Heat;Ring;visible;(-200.971, 3.150, 476.311);-449072
12;9.601;Heat;Ring;success;;-448286
12;11.488;Heat;POV;visible;Middle;-449628
12;12.661;Heat;Ring;success;;-449072
12;13.538;Heat;Ring;visible;(-272.034, 3.150, 550.247);-450238
12;15.477;Heat;POV;success;;-449628
12;16.620;Heat;Ring;visible;(-324.432, 3.149, 606.382);-451162
12;16.794;Heat;Ring;success;;-450238
12;19.878;Heat;Ring;success;;-451162
12;19.897;Heat;Ring;visible;(-382.995, 3.149, 662.802);-452048
12;22.005;Heat;Ring;visible;(-418.620, 3.149, 701.613);-452534
12;23.140;Heat;Ring;success;;-452048
12;25.240;Heat;Ring;success;;-452534
12;25.558;Heat;Ring;visible;(-479.148, 3.149, 766.554);-453448
12;27.627;Heat;POV;visible;Left;-453960
12;28.792;Heat;Ring;success;;-453448
12;30.333;Heat;POV;success;;-453960
12;30.361;Heat;Ring;visible;(-562.148, 3.149, 853.305);-454776
12;32.997;Heat;Ring;visible;(-616.452, 3.149, 889.741);-455444
12;33.616;Heat;Ring;success;;-454776
12;35.073;Heat;Ring;visible;(-662.370, 3.149, 913.438);-456076
12;36.253;Heat;Ring;success;;-455444
12;38.309;Heat;Ring;success;;-456076
12;38.648;Heat;Ring;visible;(-741.150, 3.149, 954.468);-457006
12;40.707;Heat;POV;visible;Right;-457546
12;41.883;Heat;Ring;success;;-457006
12;43.312;Heat;POV;success;;-457546
12;43.341;Heat;Ring;visible;(-846.065, 3.149, 1006.665);-458364
12;45.686;Heat;Ring;visible;(-896.997, 3.149, 1035.785);-458928
12;46.574;Heat;Ring;success;;-458364
12;48.612;Heat;Ring;visible;(-954.888, 3.149, 1082.202);-459766
12;48.920;Heat;Ring;success;;-458928
12;51.913;Heat;Ring;success;;-459766
12;52.142;Heat;Ring;visible;(-1027.760, 3.149, 1129.838);-460850
12;54.200;Heat;POV;visible;Right;-461384
12;55.376;Heat;Ring;success;;-460850
12;56.253;Heat;Ring;visible;(-1115.738, 3.149, 1181.892);-462042
12;57.274;Heat;POV;success;;-461384
12;58.329;Heat;Ring;visible;(-1139.282, 3.149, 1235.904);-462712
12;61.502;Heat;Ring;visible;(-1192.011, 3.149, 1293.385);-463488
12;61.631;Heat;Ring;success;;-462712
12;64.245;Heat;Ring;timeout;;-462042
12;64.720;Heat;Ring;visible;(-1245.868, 3.149, 1353.044);-464266
12;64.736;Heat;Ring;success;;-463488
12;67.976;Heat;Ring;success;;-464266
12;68.033;Heat;Ring;visible;(-1299.205, 3.149, 1416.773);-464976
12;71.278;Heat;Ring;visible;(-1355.801, 3.149, 1473.330);-465622
12;71.305;Heat;Ring;success;;-464976
12;73.346;Heat;POV;visible;Middle;-466156
12;74.498;Heat;Ring;success;;-465622
12;75.397;Heat;Ring;visible;(-1433.424, 3.149, 1540.871);-466722
12;76.777;Heat;POV;success;;-466156
12;77.809;Heat;Ring;visible;(-1484.017, 3.149, 1573.850);-467494
12;78.631;Heat;Ring;success;;-466722
12;79.888;Heat;Ring;visible;(-1527.920, 3.149, 1600.914);-468144
12;81.067;Heat;Ring;success;;-467494
12;83.082;Heat;Ring;visible;(-1593.927, 3.149, 1646.189);-468996
12;83.122;Heat;Ring;success;;-468144
12;85.140;Heat;POV;visible;Left;-469640
12;86.317;Heat;Ring;success;;-468996
12;87.613;Heat;POV;success;;-469640
12;87.642;Heat;Ring;visible;(-1689.281, 3.149, 1708.039);-470464
12;90.874;Heat;Ring;success;;-470464
12;91.281;Heat;Ring;visible;(-1764.142, 3.149, 1759.782);-471398
12;94.342;Heat;Ring;visible;(-1823.055, 3.149, 1809.183);-472208
12;94.515;Heat;Ring;success;;-471398
12;96.399;Heat;POV;visible;Right;-472772
12;97.628;Heat;Ring;success;;-472208
12;99.051;Heat;POV;success;;-472772
12;99.080;Heat;Ring;visible;(-1902.511, 3.149, 1895.723);-473536
12;101.222;Heat;Ring;visible;(-1942.065, 3.149, 1932.617);-474086
12;102.313;Heat;Ring;success;;-473536
12;104.462;Heat;Ring;visible;(-1998.841, 3.149, 1989.590);-474824
12;104.479;Heat;Ring;success;;-474086
12;106.719;Heat;Ring;visible;(-2038.329, 3.149, 2029.849);-475346
12;107.697;Heat;Ring;success;;-474824
12;109.891;Heat;Ring;visible;(-2101.410, 3.149, 2077.841);-476154
12;109.953;Heat;Ring;success;;-475346
12;113.125;Heat;Ring;success;;-476154
12;113.444;Heat;Ring;visible;(-2179.188, 3.149, 2120.541);-477072
12;115.502;Heat;POV;visible;Middle;-477548
12;116.699;Heat;Ring;success;;-477072
12;117.554;Heat;Ring;visible;(-2267.897, 3.149, 2171.675);-478138
12;119.134;Heat;POV;success;;-477548
12;120.278;Heat;Ring;visible;(-2323.763, 3.149, 2209.620);-478908
12;120.809;Heat;Ring;success;;-478138
12;122.983;Heat;Ring;visible;(-2379.475, 3.149, 2248.482);-479576
12;123.513;Heat;Ring;success;;-478908
12;125.040;Heat;POV;visible;Left;-480128
12;126.238;Heat;Ring;success;;-479576
12;127.736;Heat;POV;success;;-480128
12;130.130;Smell;Ring;visible;(-2530.032, 3.149, 2399.947);-539022
12;132.498;Smell;Ring;visible;(-2566.002, 3.149, 2446.218);-539528
12;133.386;Smell;Ring;success;;-539022
12;135.312;Smell;Ring;visible;(-2601.019, 3.149, 2508.078);-540186
12;135.731;Smell;Ring;success;;-539528
12;137.370;Smell;POV;visible;Left;-540786
12;138.591;Smell;Ring;success;;-540186
12;139.752;Smell;POV;success;;-540786
12;139.780;Smell;Ring;visible;(-2665.810, 3.149, 2597.627);-541594
12;143.014;Smell;Ring;success;;-541594
12;143.131;Smell;Ring;visible;(-2717.437, 3.149, 2663.338);-542340
12;146.366;Smell;Ring;success;;-542340
12;147.152;Smell;Ring;visible;(-2779.520, 3.149, 2742.597);-543206
12;149.210;Smell;POV;visible;Left;-543700
12;150.386;Smell;Ring;success;;-543206
12;151.261;Smell;Ring;visible;(-2845.058, 3.149, 2821.328);-544316
12;152.329;Smell;POV;success;;-543700
12;154.497;Smell;Ring;success;;-544316
12;154.994;Smell;Ring;visible;(-2905.983, 3.149, 2892.011);-545344
12;158.228;Smell;Ring;success;;-545344
12;158.882;Smell;Ring;visible;(-2966.583, 3.149, 2967.988);-546262
12;162.075;Smell;Ring;visible;(-3014.818, 3.149, 3031.118);-546886
12;162.137;Smell;Ring;success;;-546262
12;164.890;Smell;Ring;visible;(-3058.027, 3.149, 3086.437);-547528
12;165.310;Smell;Ring;success;;-546886
12;167.683;Smell;Ring;visible;(-3107.334, 3.149, 3136.396);-548254
12;168.125;Smell;Ring;success;;-547528
12;169.741;Smell;POV;visible;Left;-548888
12;170.917;Smell;Ring;success;;-548254
12;171.793;Smell;Ring;visible;(-3173.036, 3.149, 3215.189);-549522
12;173.916;Smell;Ring;visible;(-3193.925, 3.149, 3265.023);-550060
12;174.715;Smell;POV;timeout;;-548888
12;175.050;Smell;Ring;success;;-549522
12;176.185;Smell;Ring;visible;(-3202.895, 3.149, 3319.333);-550830
12;177.217;Smell;Ring;success;;-550060
12;179.429;Smell;Ring;success;;-550830
