SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #35,0.002,Heat,No Action,no event,0,0,184.3865,64.7351
Subject #35,0.122,Vibration,No Action,no event,0,0,255.3877,73.11902
Subject #35,0.234,Vibration,No Action,no event,0,0,270.9451,64.0864
Subject #35,0.335,Vibration,No Action,no event,0,0,300.4675,63.73632
Subject #35,0.458,Vibration,No Action,no event,0,0,19.76549,61.37952
Subject #35,0.570,Vibration,No Action,no event,0,0,4.290117,48.64192
Subject #35,0.685,Vibration,No Action,no event,0,0,346.3627,40.67017
Subject #35,0.790,Vibration,No Action,no event,0,0,344.7707,42.28983
Subject #35,0.923,Vibration,No Action,no event,0,0,343.9716,40.86178
Subject #35,1.038,Vibration,No Action,no event,0,0,330.8474,47.68864
Subject #35,1.150,Vibration,No Action,no event,0,0,325.4198,56.45916
Subject #35,1.254,Vibration,No Action,no event,0,0,318.3575,52.6219
Subject #35,1.362,Vibration,No Action,no event,0,0,329.541,46.8644
Subject #35,1.474,Vibration,No Action,no event,0,0,325.9164,48.03751
Subject #35,1.599,Vibration,No Action,no event,0,0,299.2859,62.84598
Subject #35,1.715,Vibration,No Action,no event,0,0,251.9496,76.05883
Subject #35,1.823,Vibration,No Action,no event,0,0,236.5065,79.53883
Subject #35,1.945,Vibration,No Action,no event,0,0,192.5576,80.66708
Subject #35,2.055,Vibration,No Action,no event,0,0,189.2138,73.66578
Subject #35,2.163,Vibration,No Action,no event,0,0,210.3075,76.52851
Subject #35,2.280,Vibration,No Action,no event,0,0,211.8765,76.21275
Subject #35,2.383,Vibration,No Action,no event,0,0,213.0895,70.52199
Subject #35,2.488,Vibration,No Action,no event,0,0,209.631,68.77364
Subject #35,2.602,Vibration,No Action,no event,0,0,187.9901,60.95085
Subject #35,2.703,Vibration,No Action,no event,0,0,189.1447,51.63274
Subject #35,2.814,Vibration,No Action,no event,0,0,192.9152,16.82963
Subject #35,2.928,Vibration,No Action,no event,0,0,189.1114,22.87601
Subject #35,3.048,Vibration,No Action,no event,0,0,182.7653,44.49045
Subject #35,3.160,Vibration,No Action,no event,0,0,184.8247,45.72496
Subject #35,3.274,Vibration,No Action,no event,0,0,181.8898,40.51245
Subject #35,3.391,Vibration,No Action,no event,0,0,177.3407,42.63244
Subject #35,3.496,Vibration,POV,Action Started,0,0,173.4388,36.59016
Subject #35,3.609,Vibration,POV,no event,0,0,169.4693,38.13514
