SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
1;0.035;Ring;visible;(12.2, 0.0, 109.9);-249406
1;2.293;Ring;visible;(22.9, 0.0, 154.1);-249500
1;5.767;Ring;visible;(25.9, 0.0, 223.9);-249594
1;6.286;Ring;success;;-249500
1;7.983;Ring;timeout;;-249406
1;9.224;POV;visible;Left;-250518
1;9.851;Ring;visible;(47.3, 0.0, 303.2);-250820
1;13.641;Ring;visible;(68.9, 0.0, 348.9);-251810
1;15.089;Ring;timeout;;-249594
1;15.547;POV;timeout;;-250518
1;16.968;Ring;visible;(109.1, 0.0, 328.3);-253308
1;19.157;Ring;timeout;;-250820
