SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
8;0.032;Ring;visible;(22.2, 0.0, 106.9);-440738
8;3.995;Ring;visible;(15.3, 0.0, 155.2);-441186
8;6.199;Ring;visible;(5.8, 0.0, 199.9);-441772
8;7.987;Ring;success;;-441186
8;9.606;Ring;timeout;;-440738
8;9.656;POV;visible;Left;-442756
8;10.249;Ring;visible;(11.3, 0.0, 280.3);-443406
8;14.082;Ring;visible;(0.2, 0.0, 356.2);-443756
8;14.209;Ring;timeout;;-441772
8;14.278;Ring;success;;-443406
8;14.645;POV;timeout;;-442756
8;18.085;Ring;success;;-443756
8;18.116;Ring;visible;(-27.9, 0.0, 432.6);-444714
8;21.597;POV;visible;Left;-445244
8;22.152;Ring;success;;-444714
8;22.225;Ring;visible;(-63.9, 0.0, 506.3);-445648
8;25.846;Ring;visible;(-92.8, 0.0, 572.3);-447584
8;26.575;POV;timeout;;-445244
8;29.621;Ring;visible;(-140.0, 0.0, 632.6);-448506
8;30.216;Ring;timeout;;-445648
8;33.149;Ring;visible;(-199.9, 0.0, 674.9);-448652
8;33.835;Ring;timeout;;-447584
8;43.039;POV;visible;Middle;-448864
8;43.904;Ring;visible;(-284.3, 0.0, 698.6);-449162
8;44.255;Ring;timeout;;-448506
8;47.473;POV;timeout;;-448864
8;47.525;Ring;visible;(-345.5, 0.0, 733.6);-449368
8;47.853;Ring;timeout;;-448652
