SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #74,0.003,Heat,No Action,no event,0,0,133.0829,351.0696
Subject #74,0.120,Audio,No Action,no event,0,0,133.0742,351.0704
Subject #74,0.231,Audio,No Action,no event,0,0,133.0806,351.0696
Subject #74,0.337,Audio,No Action,no event,0,0,133.0726,351.0648
Subject #74,0.442,Audio,No Action,no event,0,0,133.0661,351.0732
Subject #74,0.554,Audio,No Action,no event,0,0,133.0854,351.0716
Subject #74,0.658,Audio,No Action,no event,0,0,133.082,351.0629
Subject #74,0.768,Audio,No Action,no event,0,0,133.0789,351.0817
Subject #74,0.876,Audio,No Action,no event,0,0,133.0856,351.076
Subject #74,0.978,Audio,No Action,no event,0,0,133.0804,351.0682
Subject #74,1.080,Audio,No Action,no event,0,0,133.0826,351.0734
Subject #74,1.190,Audio,No Action,no event,0,0,133.0811,351.0703
Subject #74,1.292,Audio,No Action,no event,0,0,133.0794,351.0692
Subject #74,1.397,Audio,No Action,no event,0,0,133.0863,351.0562
Subject #74,1.503,Audio,No Action,no event,0,0,133.076,351.0769
Subject #74,1.613,Audio,No Action,no event,0,0,133.0827,351.072
Subject #74,1.714,Audio,No Action,no event,0,0,133.0814,351.0625
Subject #74,1.815,Audio,No Action,no event,0,0,133.0798,351.0719
Subject #74,1.916,Audio,No Action,no event,0,0,133.0862,351.069
Subject #74,2.026,Audio,No Action,no event,0,0,133.079,351.065
Subject #74,2.127,Audio,No Action,no event,0,0,133.0801,351.0676
Subject #74,2.229,Audio,No Action,no event,0,0,133.0838,351.0734
Subject #74,2.339,Audio,No Action,no event,0,0,133.0763,351.0713
Subject #74,2.441,Audio,No Action,no event,0,0,133.0678,351.0737
Subject #74,2.541,Audio,No Action,no event,0,0,133.0721,351.0715
Subject #74,2.642,Audio,No Action,no event,0,0,133.0723,351.0706
Subject #74,2.743,Audio,No Action,no event,0,0,133.0741,351.0735
Subject #74,2.843,Audio,No Action,no event,0,0,133.0833,351.0762
Subject #74,2.944,Audio,No Action,no event,0,0,133.0763,351.0681
Subject #74,3.044,Audio,No Action,no event,0,0,133.0771,351.0727
Subject #74,3.147,Audio,No Action,no event,0,0,133.0764,351.0663
Subject #74,3.259,Audio,No Action,no event,0,0,133.0872,351.0683
Subject #74,3.368,Audio,No Action,no event,0,0,133.0731,351.0687
Subject #74,3.470,Audio,No Action,no event,0,0,133.0775,351.0599
Subject #74,3.581,Audio,No Action,no event,0,0,133.0739,351.0641
Subject #74,3.681,Audio,No Action,no event,0,0,133.0819,351.0648
Subject #74,3.782,Audio,No Action,no event,0,0,133.0789,351.0608
Subject #74,3.893,Audio,No Action,no event,0,0,133.0818,351.0629
Subject #74,3.994,Audio,No Action,no event,0,0,133.0864,351.0582
Subject #74,4.094,Audio,No Action,no event,0,0,133.078,351.0624
Subject #74,4.195,Audio,No Action,no event,0,0,133.0848,351.0713
Subject #74,4.295,Audio,No Action,no event,0,0,133.0803,351.0722
Subject #74,4.396,Audio,No Action,no event,0,0,133.076,351.0742
Subject #74,4.496,Audio,No Action,no event,0,0,133.0773,351.0775
Subject #74,4.597,Audio,No Action,no event,0,0,133.0787,351.0859
Subject #74,4.697,Audio,No Action,no event,0,0,133.0757,351.0743
Subject #74,4.798,Audio,No Action,no event,0,0,133.0672,351.0776
Subject #74,4.898,Audio,No Action,no event,0,0,133.0684,351.0657
Subject #74,4.999,Audio,No Action,no event,0,0,133.073,351.069
Subject #74,5.100,Audio,No Action,no event,0,0,133.0725,351.0616
Subject #74,5.200,Audio,No Action,no event,0,0,133.0639,351.062
Subject #74,5.301,Audio,No Action,no event,0,0,133.062,351.0663
Subject #74,5.401,Audio,No Action,no event,0,0,133.0676,351.0774
Subject #74,5.502,Audio,No Action,no event,0,0,133.058,351.0681
Subject #74,5.602,Audio,No Action,no event,0,0,133.0712,351.0651
Subject #74,5.703,Audio,No Action,no event,0,0,133.0674,351.0672
Subject #74,5.803,Audio,No Action,no event,0,0,133.0695,351.0528
Subject #74,5.904,Audio,No Action,no event,0,0,133.0636,351.0624
Subject #74,6.004,Audio,No Action,no event,0,0,133.0683,351.0614
Subject #74,6.105,Audio,No Action,no event,0,0,133.0785,351.0659
Subject #74,6.205,Audio,No Action,no event,0,0,133.0678,351.0659
Subject #74,6.306,Audio,No Action,no event,0,0,133.0726,351.0733
Subject #74,6.407,Audio,No Action,no event,0,0,133.0787,351.0699
Subject #74,6.518,Audio,No Action,no event,0,0,133.0718,351.0675
Subject #74,6.619,Audio,No Action,no event,0,0,133.0824,351.0578
