SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #40,0.003,Heat,No Action,no event,0,0,47.30244,347.7055
Subject #40,0.105,Vibration,No Action,no event,0,0,47.29868,347.7087
Subject #40,0.215,Vibration,No Action,no event,0,0,47.30416,347.7103
Subject #40,0.316,Vibration,No Action,no event,0,0,47.30343,347.6954
Subject #40,0.423,Vibration,No Action,no event,0,0,47.3047,347.6987
Subject #40,0.528,Vibration,No Action,no event,0,0,47.30749,347.6869
Subject #40,0.629,Vibration,No Action,no event,0,0,47.3018,347.692
Subject #40,0.730,Vibration,No Action,no event,0,0,47.31381,347.7029
Subject #40,0.830,Vibration,No Action,no event,0,0,47.31073,347.6999
Subject #40,0.937,Vibration,No Action,no event,0,0,47.30004,347.6926
Subject #40,1.044,Vibration,No Action,no event,0,0,47.30777,347.6917
Subject #40,1.154,Vibration,No Action,no event,0,0,47.31243,347.6922
Subject #40,1.254,Vibration,No Action,no event,0,0,47.31378,347.703
Subject #40,1.355,Vibration,No Action,no event,0,0,47.3023,347.6953
Subject #40,1.455,Vibration,No Action,no event,0,0,47.30981,347.6897
Subject #40,1.557,Vibration,No Action,no event,0,0,47.30468,347.6964
Subject #40,1.667,Vibration,No Action,no event,0,0,47.30301,347.7051
Subject #40,1.768,Vibration,No Action,no event,0,0,47.3091,347.7098
Subject #40,1.869,Vibration,No Action,no event,0,0,47.31641,347.6631
Subject #40,1.971,Vibration,No Action,no event,0,0,47.31062,347.6736
Subject #40,2.082,Vibration,No Action,no event,0,0,47.30727,347.7435
Subject #40,2.192,Vibration,No Action,no event,0,0,47.30885,347.7057
Subject #40,2.294,Vibration,No Action,no event,0,0,47.31173,347.7152
Subject #40,2.405,Vibration,POV,Action Started,0,0,47.31052,347.7036
Subject #40,2.505,Vibration,POV,no event,0,0,47.30459,347.7151
Subject #40,2.606,Vibration,POV,no event,0,0,47.29957,347.7079
Subject #40,2.706,Vibration,POV,no event,0,0,47.30077,347.7291
Subject #40,2.818,Vibration,POV,no event,0,0,47.30165,347.7182
Subject #40,2.919,Vibration,POV,no event,0,0,47.30201,347.7285
Subject #40,3.030,Vibration,POV,no event,0,0,47.2935,347.7213
Subject #40,3.131,Vibration,POV,no event,0,0,47.29541,347.7215
Subject #40,3.232,Vibration,POV,no event,0,0,47.29513,347.7236
Subject #40,3.343,Vibration,POV,no event,0,0,47.29399,347.7065
Subject #40,3.445,Vibration,POV,no event,0,0,47.28983,347.7195
Subject #40,3.545,Vibration,POV,no event,0,0,47.30114,347.7174
Subject #40,3.656,Vibration,POV,no event,0,0,47.30455,347.7133
Subject #40,3.756,Vibration,POV,no event,0,0,47.29716,347.7119
Subject #40,3.870,Vibration,POV,no event,0,0,47.29684,347.7146
Subject #40,3.976,Vibration,POV,no event,0,0,47.29823,347.722
Subject #40,4.094,Vibration,POV,no event,0,0,47.30408,347.7159
Subject #40,4.195,Vibration,POV,no event,0,0,47.30397,347.7081
Subject #40,4.303,Vibration,POV,no event,0,0,47.29574,347.7142
Subject #40,4.407,Vibration,POV,no event,0,0,47.29373,347.7126
Subject #40,4.516,Vibration,POV,no event,0,0,47.29077,347.7106
Subject #40,4.617,Vibration,POV,no event,0,0,47.28978,347.7076
Subject #40,4.717,Vibration,POV,no event,0,0,47.29669,347.7182
Subject #40,4.817,Vibration,POV,no event,0,0,47.28636,347.7139
Subject #40,4.929,Vibration,POV,no event,0,0,47.29247,347.7173
Subject #40,5.030,Vibration,POV,no event,0,0,47.29568,347.7038
Subject #40,5.141,Vibration,POV,no event,0,0,47.29257,347.7083
Subject #40,5.241,Vibration,POV,no event,0,0,47.29385,347.7018
Subject #40,5.342,Vibration,POV,no event,0,0,47.30765,347.7078
Subject #40,5.443,Vibration,POV,no event,0,0,47.30336,347.706
Subject #40,5.543,Vibration,POV,no event,0,0,47.29712,347.7035
Subject #40,5.644,Vibration,POV,no event,0,0,47.30315,347.6963
Subject #40,5.744,Vibration,POV,no event,0,0,47.30862,347.6962
Subject #40,5.845,Vibration,POV,no event,0,0,47.30397,347.6968
Subject #40,5.947,Vibration,POV,no event,0,0,47.29935,347.7047
Subject #40,6.057,Vibration,POV,no event,0,0,47.30323,347.6967
Subject #40,6.158,Vibration,POV,no event,0,0,47.29087,347.7056
Subject #40,6.269,Vibration,POV,no event,0,0,47.29137,347.7083
Subject #40,6.370,Vibration,POV,no event,0,0,47.29646,347.7137
Subject #40,6.471,Vibration,POV,no event,0,0,47.30036,347.7069
Subject #40,6.571,Vibration,POV,no event,0,0,47.30872,347.7063
Subject #40,6.672,Vibration,POV,no event,0,0,47.30101,347.7104
Subject #40,6.772,Vibration,POV,no event,0,0,47.29755,347.7048
Subject #40,6.873,Vibration,POV,no event,0,0,47.29944,347.7189
Subject #40,6.974,Vibration,POV,no event,0,0,47.29956,347.7116
Subject #40,7.085,Vibration,POV,no event,0,0,47.29593,347.7107
Subject #40,7.186,Vibration,POV,no event,0,0,47.29126,347.721
Subject #40,7.286,Vibration,POV,no event,0,0,47.30149,347.7123
Subject #40,7.387,Vibration,POV,no event,0,0,47.29357,347.7103
Subject #40,7.487,Vibration,POV,no event,0,0,47.294,347.7225
Subject #40,7.587,Vibration,POV,no event,0,0,47.2941,347.7164
Subject #40,7.688,Vibration,POV,no event,0,0,47.29818,347.7111
Subject #40,7.790,Vibration,POV,no event,0,0,47.29134,347.714
Subject #40,7.900,Vibration,POV,no event,0,0,47.29513,347.7141
Subject #40,8.001,Vibration,POV,no event,0,0,47.30045,347.7112
Subject #40,8.102,Vibration,POV,no event,0,0,47.29573,347.7174
Subject #40,8.202,Vibration,POV,no event,0,0,47.29519,347.707
Subject #40,8.303,Vibration,POV,no event,0,0,47.30922,347.7102
Subject #40,8.414,Vibration,POV,no event,0,0,47.3081,347.705
Subject #40,8.516,Vibration,POV,no event,0,0,47.30441,347.6957
Subject #40,8.626,Vibration,POV,no event,0,0,47.28959,347.7106
Subject #40,8.727,Vibration,POV,no event,0,0,47.30229,347.7158
Subject #40,8.827,Vibration,POV,no event,0,0,47.30551,347.7031
Subject #40,8.928,Vibration,POV,no event,0,0,47.2993,347.7116
Subject #40,9.029,Vibration,POV,no event,0,0,47.28776,347.7122
Subject #40,9.131,Vibration,POV,no event,0,0,47.29121,347.7238
Subject #40,9.241,Vibration,POV,no event,0,0,47.2905,347.7162
Subject #40,9.341,Vibration,POV,no event,0,0,47.29198,347.7129
Subject #40,9.442,Vibration,POV,no event,0,0,47.28968,347.7232
Subject #40,9.554,Vibration,POV,no event,0,0,47.29962,347.7208
Subject #40,9.654,Vibration,POV,no event,0,0,47.29818,347.7143
Subject #40,9.755,Vibration,POV,no event,0,0,47.28398,347.707
Subject #40,9.855,Vibration,POV,no event,0,0,47.29292,347.7098
Subject #40,9.955,Vibration,POV,no event,0,0,47.30154,347.7115
Subject #40,10.056,Vibration,POV,no event,0,0,47.30461,347.7085
Subject #40,10.157,Vibration,POV,no event,0,0,47.30322,347.7104
Subject #40,10.257,Vibration,POV,no event,0,0,47.29715,347.7045
Subject #40,10.358,Vibration,POV,no event,0,0,47.29123,347.6888
Subject #40,10.459,Vibration,POV,no event,0,0,47.30257,347.7166
Subject #40,10.570,Vibration,POV,no event,0,0,47.29736,347.6993
Subject #40,10.671,Vibration,POV,no event,0,0,47.29152,347.7042
Subject #40,10.771,Vibration,POV,no event,0,0,47.30292,347.7063
Subject #40,10.872,Vibration,POV,no event,0,0,47.30194,347.7099
Subject #40,10.972,Vibration,POV,no event,0,0,47.30452,347.7059
Subject #40,11.073,Vibration,POV,no event,0,0,47.30251,347.7128
Subject #40,11.173,Vibration,POV,no event,0,0,47.30269,347.717
Subject #40,11.274,Vibration,POV,no event,0,0,47.30262,347.7082
Subject #40,11.374,Vibration,POV,no event,0,0,47.30258,347.714
Subject #40,11.475,Vibration,POV,no event,0,0,47.29764,347.7082
Subject #40,11.575,Vibration,POV,no event,0,0,47.29434,347.7097
Subject #40,11.676,Vibration,POV,no event,0,0,47.29366,347.7181
Subject #40,11.776,Vibration,POV,no event,0,0,47.29039,347.7026
Subject #40,11.877,Vibration,POV,no event,0,0,47.29699,347.7118
Subject #40,11.978,Vibration,POV,no event,0,0,47.29961,347.7142
Subject #40,12.078,Vibration,POV,no event,0,0,47.30131,347.7046
Subject #40,12.178,Vibration,POV,no event,0,0,47.30107,347.7098
Subject #40,12.279,Vibration,POV,no event,0,0,47.30778,347.7
Subject #40,12.381,Vibration,No Action,Action TimeOut,0,0,47.31469,347.7068
Subject #40,12.491,Vibration,No Action,no event,0,0,47.30178,347.7184
Subject #40,12.592,Vibration,No Action,no event,0,0,47.29868,347.7114
Subject #40,12.696,Vibration,No Action,no event,0,0,47.29953,347.7136
Subject #40,12.804,Vibration,No Action,no event,0,0,47.30277,347.7174
Subject #40,12.904,Vibration,No Action,no event,0,0,47.30959,347.7034
Subject #40,13.005,Vibration,No Action,no event,0,0,47.30517,347.706
Subject #40,13.105,Vibration,No Action,no event,0,0,47.30066,347.7071
Subject #40,13.206,Vibration,No Action,no event,0,0,47.30166,347.7151
Subject #40,13.307,Vibration,No Action,no event,0,0,47.30376,347.7157
Subject #40,13.407,Vibration,No Action,no event,0,0,47.30574,347.7083
Subject #40,13.507,Vibration,No Action,no event,0,0,47.30518,347.7156
Subject #40,13.608,Vibration,No Action,no event,0,0,47.30202,347.7088
Subject #40,13.709,Vibration,No Action,no event,0,0,47.30243,347.706
Subject #40,13.809,Vibration,No Action,no event,0,0,47.30835,347.7057
Subject #40,13.909,Vibration,No Action,no event,0,0,47.30548,347.702
