SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
2;0.032;Ring;visible;(66.8, 0.0, 87.8);-260918
2;2.394;Ring;visible;(134.4, 0.0, 70.2);-261900
2;4.528;Ring;visible;(177.7, 0.0, 58.2);-262774
2;7.978;POV;visible;Right;-264160
2;7.996;Ring;timeout;;-260918
2;8.585;Ring;visible;(257.6, 0.0, 71.0);-264522
2;10.378;Ring;timeout;;-261900
2;12.503;Ring;timeout;;-262774
2;12.636;Ring;success;;-264522
2;12.934;POV;timeout;;-264160
2;12.962;Ring;visible;(343.1, 0.0, 91.0);-266326
2;16.683;Ring;visible;(409.2, 0.0, 126.7);-267704
2;20.480;Ring;visible;(482.3, 0.0, 53.7);-268978
2;20.946;Ring;timeout;;-266326
2;23.974;POV;visible;Left;-270086
2;24.602;Ring;visible;(566.2, 0.0, 80.0);-270392
2;24.655;Ring;timeout;;-267704
2;28.453;Ring;timeout;;-268978
2;28.676;POV;success;;-270086
2;28.714;Ring;visible;(617.0, 0.0, -15.2);-271682
2;32.198;Ring;visible;(651.8, 0.0, -77.3);-272756
2;32.586;Ring;timeout;;-270392
2;36.152;Ring;visible;(699.7, 0.0, -140.2);-273942
2;36.696;Ring;timeout;;-271682
2;39.634;POV;visible;Left;-275018
2;40.182;Ring;timeout;;-272756
2;40.184;Ring;success;;-273942
2;40.262;Ring;visible;(741.7, 0.0, -210.5);-275334
2;42.683;POV;success;;-275018
2;42.720;Ring;visible;(791.0, 0.0, -233.8);-276092
2;45.669;Ring;visible;(838.4, 0.0, -269.4);-276976
2;46.750;Ring;success;;-276092
2;48.247;Ring;timeout;;-275334
2;49.554;POV;visible;Middle;-278198
2;49.721;Ring;success;;-276976
2;49.758;Ring;visible;(908.4, 0.0, -310.6);-278398
2;53.093;POV;success;;-278198
2;53.130;Ring;visible;(971.6, 0.0, -334.7);-279452
2;56.057;Ring;visible;(1019.9, 0.0, -367.3);-280334
2;57.160;Ring;success;;-279452
2;57.741;Ring;timeout;;-278398
2;59.517;POV;visible;Right;-281454
2;60.087;Ring;success;;-280334
2;60.168;Ring;visible;(1084.1, 0.0, -418.0);-281774
2;64.487;POV;timeout;;-281454
2;64.524;Ring;visible;(1175.9, 0.0, -429.8);-283040
2;68.152;Ring;timeout;;-281774
2;68.412;Ring;visible;(1253.0, 0.0, -431.3);-284224
