SubjectId;Timestamp;FeedbackType;EventType;EventStatus;EventInfo;EventId
49;0.032;Practice;Ring;visible;(-151.1, 79.7, 3.0);-51562
49;3.494;Practice;Ring;success;;-51562
49;4.047;Practice;Ring;visible;(-212.1, 101.6, -66.9);-51728
49;6.235;Practice;Ring;visible;(-242.6, 112.9, -99.0);-51824
49;7.681;Practice;Ring;success;;-51728
49;9.586;Practice;POV;visible;Middle;-51970
49;10.347;Practice;Ring;visible;(-312.6, 140.5, -157.6);-52114
49;12.916;Practice;Ring;visible;(-363.5, 164.5, -165.3);-52210
49;14.227;Practice;Ring;timeout;;-51824
49;14.562;Practice;POV;timeout;;-51970
49;16.825;Practice;Ring;visible;(-444.3, 205.9, -148.4);-52402
49;18.315;Practice;Ring;timeout;;-52114
49;19.684;Practice;Ring;visible;(-498.0, 234.8, -124.0);-52546
49;20.348;Practice;Ring;success;;-52402
49;20.907;Practice;Ring;timeout;;-52210
49;22.544;Practice;Ring;visible;(-553.4, 265.0, -96.5);-52738
49;23.029;Practice;Ring;success;;-52546
49;25.893;Practice;POV;visible;Right;-52884
49;26.655;Practice;Ring;visible;(-636.5, 305.1, -100.2);-53028
49;29.201;Practice;Ring;visible;(-691.4, 333.1, -90.0);-53124
49;29.978;Practice;Ring;success;;-53028
49;30.535;Practice;Ring;timeout;;-52738
49;30.870;Practice;POV;timeout;;-52884
49;32.017;Practice;Ring;visible;(-753.1, 363.2, -90.7);-53366
49;32.502;Practice;Ring;success;;-53124
49;35.365;Practice;POV;visible;Middle;-53512
49;36.139;Practice;Ring;visible;(-792.6, 390.4, -20.1);-53698
49;38.574;Practice;Ring;visible;(-814.8, 406.3, 25.3);-53794
49;39.996;Practice;Ring;timeout;;-53366
49;40.354;Practice;POV;timeout;;-53512
49;42.371;Practice;Ring;visible;(-878.3, 444.0, 84.5);-53986
49;44.129;Practice;Ring;timeout;;-53698
49;45.719;Practice;POV;visible;Right;-54132
49;46.482;Practice;Ring;visible;(-970.0, 487.3, 70.8);-54276
49;46.564;Practice;Ring;timeout;;-53794
49;49.632;Practice;Ring;visible;(-1037.0, 521.7, 85.5);-54418
49;50.361;Practice;Ring;timeout;;-53986
49;50.791;Practice;POV;timeout;;-54132
49;52.067;Practice;Ring;visible;(-1086.0, 546.8, 95.8);-54630
49;53.177;Practice;Ring;success;;-54418
49;54.457;Practice;Ring;visible;(-1119.8, 556.0, 30.9);-54774
49;54.473;Practice;Ring;timeout;;-54276
49;57.049;Practice;Ring;visible;(-1146.9, 562.8, -26.1);-54870
49;57.779;Practice;Ring;success;;-54774
49;59.126;Practice;Ring;visible;(-1165.4, 566.6, -72.6);-55014
49;60.058;Practice;Ring;timeout;;-54630
49;60.393;Practice;Ring;success;;-54870
49;62.475;Practice;POV;visible;Middle;-55210
49;63.237;Practice;Ring;visible;(-1206.2, 576.1, -164.8);-55354
49;66.768;Practice;Ring;visible;(-1249.1, 591.8, -210.8);-55450
49;67.117;Practice;Ring;timeout;;-55014
49;67.453;Practice;POV;timeout;;-55210
49;69.984;Practice;Ring;visible;(-1261.0, 588.8, -289.8);-55642
49;70.022;Practice;Ring;success;;-55450
49;71.228;Practice;Ring;timeout;;-55354
49;72.641;Practice;Ring;visible;(-1271.1, 586.3, -355.2);-55788
49;73.238;Practice;Ring;success;;-55642
49;74.988;Practice;Ring;visible;(-1292.9, 590.8, -410.6);-55932
49;75.921;Practice;Ring;success;;-55788
49;78.354;Practice;Ring;success;;-55932
49;78.965;Practice;Ring;visible;(-1309.8, 588.3, -505.2);-56124
49;82.219;Practice;Ring;success;;-56124
49;82.313;Practice;POV;visible;Left;-56268
49;83.075;Practice;Ring;visible;(-1335.0, 589.5, -604.2);-56414
49;85.844;Practice;Ring;visible;(-1360.9, 594.8, -668.4);-56510
49;86.307;Practice;Ring;success;;-56414
