SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #12,0.013,Heat,No Action,no event,0,0,0,0
Subject #12,0.144,Heat,No Action,no event,0,0,0,0
Subject #12,0.254,Heat,No Action,no event,0,0,0,0
Subject #12,0.362,Heat,No Action,no event,0,0,0,0
Subject #12,0.466,Heat,No Action,no event,0,0,0,0
Subject #12,0.571,Heat,No Action,no event,0,0,0,0
Subject #12,0.694,Heat,No Action,no event,0,0,0,0
Subject #12,0.797,Heat,No Action,no event,0,0,0,0
Subject #12,0.899,Heat,No Action,no event,0,0,0,0
Subject #12,1.005,Heat,No Action,no event,0,0,0,0
Subject #12,1.131,Heat,No Action,no event,0,0,0,0
Subject #12,1.261,Heat,No Action,no event,0,0,0,0
Subject #12,1.361,Heat,No Action,no event,0,0,0,0
Subject #12,1.465,Heat,No Action,no event,0,0,0,0
Subject #12,1.590,Heat,No Action,no event,0,0,0,0
Subject #12,1.698,Heat,No Action,no event,0,0,0,0
Subject #12,1.817,Heat,No Action,no event,0,0,0,0
Subject #12,1.927,Heat,No Action,no event,0,0,0,0
Subject #12,2.039,Heat,No Action,no event,0,0,0,0
Subject #12,2.156,Heat,No Action,no event,0,0,0,0
Subject #12,2.277,Heat,No Action,no event,0,0,0,0
Subject #12,2.390,Heat,No Action,no event,0,353.6465,0,353.6465
Subject #12,2.512,Heat,No Action,no event,0,339.2076,0,339.2076
Subject #12,2.616,Heat,No Action,no event,0,331.9966,0,331.9966
Subject #12,2.734,Heat,No Action,no event,0,331.9966,0,331.9966
Subject #12,2.837,Heat,No Action,no event,0,331.9966,0,331.9966
Subject #12,2.969,Heat,No Action,no event,0,333.4817,0,333.4817
Subject #12,3.073,Heat,No Action,no event,0,344.4217,0,344.4217
Subject #12,3.177,Heat,No Action,no event,0,356.1602,0,356.1602
Subject #12,3.286,Heat,No Action,no event,0,357.6288,0,357.6288
Subject #12,3.387,Heat,No Action,no event,0,357.6288,0,357.6288
Subject #12,3.488,Heat,No Action,no event,0,357.6288,0,357.6288
Subject #12,3.602,Heat,No Action,no event,0,357.6288,0,357.6288
Subject #12,3.724,Heat,No Action,no event,0,357.6288,0,357.6288
Subject #12,3.832,Heat,POV,Action Started,0,357.6288,0,357.6288
Subject #12,3.943,Heat,POV,no event,0,357.6288,0,357.6288
Subject #12,4.054,Heat,POV,no event,0,357.6288,0,357.6288
Subject #12,4.168,Heat,POV,no event,0,357.6288,0,357.6288
Subject #12,4.290,Heat,POV,no event,0,357.6288,0,357.6288
Subject #12,4.414,Heat,POV,no event,0,357.6288,0,357.6288
Subject #12,4.552,Heat,POV,no event,0,357.6288,0,357.6288
Subject #12,4.691,Heat,POV,no event,0,357.6288,0,357.6288
Subject #12,4.812,Heat,POV,no event,349.1318,357.6713,349.1318,357.6713
Subject #12,4.916,Heat,POV,no event,336.7203,357.8217,336.7203,357.8217
Subject #12,5.025,Heat,POV,no event,323.6395,358.0901,323.6395,358.0901
Subject #12,5.136,Heat,POV,no event,311.0335,358.4428,311.0335,358.4428
Subject #12,5.258,Heat,POV,no event,308.8434,358.5123,308.8434,358.5123
Subject #12,5.364,Heat,POV,no event,308.8434,358.5123,308.8434,358.5123
Subject #12,5.475,Heat,POV,no event,308.8434,358.5123,308.8434,358.5123
Subject #12,5.576,Heat,POV,no event,308.8434,358.5123,308.8434,358.5123
Subject #12,5.711,Heat,POV,no event,319.6517,358.1924,319.6517,358.1924
Subject #12,5.814,Heat,POV,no event,321.2132,358.1513,321.2132,358.1513
Subject #12,5.919,Heat,POV,no event,321.0753,352.8645,321.0753,352.8645
Subject #12,6.028,Heat,POV,no event,320.7184,339.9201,320.7184,339.9201
Subject #12,6.131,Heat,POV,no event,320.3162,327.5244,320.3162,327.5244
Subject #12,6.271,Heat,POV,no event,319.7865,315.1967,319.7865,315.1967
Subject #12,6.372,Heat,POV,no event,314.2161,315.4775,314.2161,315.4775
Subject #12,6.508,Heat,POV,no event,295.1109,318.6208,295.1109,318.6208
Subject #12,6.646,Heat,POV,no event,276.5468,325.4628,276.5468,325.4628
Subject #12,6.766,Heat,POV,no event,275.4924,325.9842,275.4924,325.9842
Subject #12,6.883,Heat,POV,no event,275.4924,325.9842,275.4924,325.9842
Subject #12,6.985,Heat,POV,no event,273.9139,326.7939,273.9139,326.7939
Subject #12,7.100,Heat,POV,no event,262.1196,334.0027,262.1196,334.0027
Subject #12,7.217,Heat,POV,no event,251.4249,342.3404,251.4249,342.3404
Subject #12,7.324,Heat,POV,no event,250.1277,343.4141,250.1277,343.4141
Subject #12,7.449,Heat,POV,no event,251.5388,342.4598,251.5388,342.4598
Subject #12,7.574,Heat,POV,no event,262.0117,333.766,262.0117,333.766
Subject #12,7.695,Heat,POV,no event,276.0166,324.9114,276.0166,324.9114
Subject #12,7.805,Heat,POV,no event,289.8455,319.0205,289.8455,319.0205
Subject #12,7.929,Heat,POV,no event,291.8161,318.3813,291.8161,318.3813
Subject #12,8.041,Heat,POV,no event,292.3335,319.3206,292.3335,319.3206
Subject #12,8.156,Heat,POV,no event,297.5537,330.565,297.5537,330.565
Subject #12,8.260,Heat,POV,no event,301.699,341.9243,301.699,341.9243
Subject #12,8.368,Heat,POV,no event,303.0681,346.1058,303.0681,346.1058
Subject #12,8.493,Heat,POV,no event,303.0681,346.1058,303.0681,346.1058
Subject #12,8.617,Heat,POV,no event,300.5622,338.6025,300.5622,338.6025
Subject #12,8.741,Heat,POV,no event,294.9614,324.5634,294.9614,324.5634
Subject #12,8.854,Heat,POV,no event,292.9704,320.5175,292.9704,320.5175
Subject #12,8.968,Heat,POV,no event,292.9704,320.5175,292.9704,320.5175
Subject #12,9.073,Heat,POV,no event,292.9704,320.5175,292.9704,320.5175
Subject #12,9.187,Heat,POV,no event,294.0637,320.1842,294.0637,320.1842
Subject #12,9.293,Heat,POV,no event,308.1698,317.019,308.1698,317.019
Subject #12,9.396,Heat,POV,no event,324.9396,315.7157,324.9396,315.7157
Subject #12,9.515,Heat,POV,no event,338.1119,316.4326,338.1119,316.4326
Subject #12,9.619,Heat,POV,no event,338.1119,316.4326,338.1119,316.4326
Subject #12,9.720,Heat,POV,no event,334.3113,316.0677,334.3113,316.0677
