SubjectId;Timestamp;FeedbackType;EventType;EventStatus;EventInfo;EventId
31;0.031;Practice;Ring;visible;(34.8, 21.6, 163.2);-63944
31;3.109;Practice;Ring;visible;(68.9, 28.7, 214.5);-64022
31;4.085;Practice;Ring;success;;-63944
31;5.365;Practice;Ring;visible;(107.0, 32.4, 241.8);-64130
31;7.168;Practice;Ring;success;;-64022
31;8.381;Practice;Ring;visible;(152.3, 37.4, 278.2);-64238
31;9.513;Practice;Ring;success;;-64130
31;11.307;Practice;Ring;visible;(191.2, 43.4, 321.4);-64346
31;12.418;Practice;Ring;success;;-64238
31;13.370;Practice;POV;visible;Left;-64454
31;15.344;Practice;Ring;success;;-64346
31;16.863;Practice;POV;success;;-64454
31;16.895;Practice;Ring;visible;(236.7, 57.1, 421.8);-64622
31;19.350;Practice;Ring;visible;(248.1, 63.4, 467.9);-64700
31;20.974;Practice;Ring;success;;-64622
31;23.081;Practice;Ring;visible;(270.2, 73.4, 538.3);-64808
31;23.386;Practice;Ring;success;;-64700
31;26.901;Practice;Ring;visible;(298.3, 82.9, 608.8);-64916
31;27.095;Practice;Ring;success;;-64808
31;30.185;Practice;Ring;visible;(323.5, 91.0, 669.0);-65024
31;30.915;Practice;Ring;success;;-64916
31;32.244;Practice;POV;visible;Left;-65132
31;34.199;Practice;Ring;success;;-65024
31;34.295;Practice;Ring;visible;(351.2, 101.6, 746.1);-65264
31;35.606;Practice;POV;success;;-65132
31;36.373;Practice;Ring;visible;(361.7, 106.9, 785.3);-65374
31;38.354;Practice;Ring;success;;-65264
31;39.054;Practice;Ring;visible;(367.4, 114.2, 838.2);-65482
31;40.432;Practice;Ring;success;;-65374
31;42.181;Practice;Ring;visible;(378.8, 122.5, 898.6);-65590
31;43.113;Practice;Ring;success;;-65482
31;44.241;Practice;POV;visible;Right;-65698
31;46.240;Practice;Ring;success;;-65590
31;46.598;Practice;POV;success;;-65698
31;46.627;Practice;Ring;visible;(401.7, 134.2, 984.1);-65858
31;50.203;Practice;Ring;visible;(405.3, 143.8, 1053.7);-65936
31;50.709;Practice;Ring;success;;-65858
31;53.083;Practice;Ring;visible;(411.4, 151.6, 1110.5);-66044
31;54.238;Practice;Ring;success;;-65936
31;55.362;Practice;Ring;visible;(419.3, 157.7, 1154.8);-66154
31;57.120;Practice;Ring;success;;-66044
31;57.421;Practice;POV;visible;Middle;-66262
31;59.398;Practice;Ring;success;;-66154
31;59.472;Practice;Ring;visible;(433.4, 168.6, 1235.1);-66390
31;62.392;Practice;POV;timeout;;-66262
31;63.027;Practice;Ring;visible;(436.6, 178.3, 1305.7);-66502
31;63.508;Practice;Ring;success;;-66390
31;66.667;Practice;Ring;visible;(419.4, 187.6, 1374.6);-66614
31;67.107;Practice;Ring;success;;-66502
31;69.973;Practice;Ring;visible;(388.9, 195.5, 1431.7);-66722
31;70.725;Practice;Ring;success;;-66614
31;72.035;Practice;POV;visible;Right;-66832
31;74.009;Practice;Ring;success;;-66722
31;74.084;Practice;Ring;visible;(360.8, 206.0, 1508.4);-66988
31;75.171;Practice;POV;success;;-66832
31;77.903;Practice;Ring;visible;(306.7, 213.7, 1564.3);-67102
31;80.293;Practice;Ring;visible;(410.7, 218.8, 1600.8);-67180
31;82.073;Practice;Ring;timeout;;-66988
31;82.572;Practice;Ring;visible;(475.3, 214.4, 1568.5);-67348
