SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #52,0.012,Heat,No Action,no event,0,0,0,0
Subject #52,0.121,Audio,No Action,no event,0,0,0,0
Subject #52,0.241,Audio,No Action,no event,0,0,0,0
Subject #52,0.341,Audio,No Action,no event,0,0,0,0
Subject #52,0.443,Audio,No Action,no event,0,0,0,0
Subject #52,0.547,Audio,No Action,no event,0,0,0,0
Subject #52,0.650,Audio,No Action,no event,0,0,0,0
Subject #52,0.753,Audio,No Action,no event,0,0,0,0
Subject #52,0.854,Audio,No Action,no event,0,0,0,0
Subject #52,0.961,Audio,No Action,no event,0,0,0,0
Subject #52,1.067,Audio,No Action,no event,0,0,0,0
Subject #52,1.172,Audio,No Action,no event,0,0,0,0
Subject #52,1.283,Audio,No Action,no event,0,0,0,0
Subject #52,1.393,Audio,No Action,no event,0,0,0,0
Subject #52,1.515,Audio,No Action,no event,0,0,0,0
Subject #52,1.616,Audio,No Action,no event,0,0,0,0
Subject #52,1.719,Audio,No Action,no event,0,0,0,0
Subject #52,1.820,Audio,No Action,no event,0,0,0,0
Subject #52,1.934,Audio,No Action,no event,0,0,0,0
Subject #52,2.035,Audio,No Action,no event,0,0,0,0
Subject #52,2.151,Audio,No Action,no event,0,0,0,0
Subject #52,2.255,Audio,No Action,no event,0,0,0,0
Subject #52,2.360,Audio,No Action,no event,0,0,0,0
Subject #52,2.476,Audio,No Action,no event,0,0,0,0
Subject #52,2.580,Audio,No Action,no event,0,0,0,0
Subject #52,2.697,Audio,No Action,no event,0,0,0,0
Subject #52,2.815,Audio,No Action,no event,0,0,0,0
Subject #52,2.932,Audio,No Action,no event,0,0,0,0
Subject #52,3.048,Audio,No Action,no event,0,0,0,0
Subject #52,3.167,Audio,No Action,no event,0,0,0,0
Subject #52,3.284,Audio,No Action,no event,0,0,0,0
Subject #52,3.403,Audio,No Action,no event,0,0,0,0
Subject #52,3.521,Audio,No Action,no event,0,0,0,0
Subject #52,3.641,Audio,No Action,no event,0,0,0,0
Subject #52,3.741,Audio,No Action,no event,0,0,0,0
Subject #52,3.842,Audio,No Action,no event,0,0,0,0
Subject #52,3.962,Audio,No Action,no event,0,0,0,0
Subject #52,4.076,Audio,No Action,no event,0,0,0,0
Subject #52,4.195,Audio,No Action,no event,0,0,0,0
Subject #52,4.300,Audio,No Action,no event,0,0,0,0
Subject #52,4.401,Audio,No Action,no event,0,0,0,0
Subject #52,4.520,Audio,No Action,no event,0,0,0,0
Subject #52,4.634,Audio,No Action,no event,0,0,0,0
Subject #52,4.752,Audio,No Action,no event,0,0,0,0
Subject #52,4.869,Audio,No Action,no event,0,0,0,0
Subject #52,4.988,Audio,No Action,no event,0,0,0,0
Subject #52,5.089,Audio,No Action,no event,0,0,0,0
Subject #52,5.205,Audio,No Action,no event,0,0,0,0
Subject #52,5.321,Audio,No Action,no event,0,0,0,0
Subject #52,5.437,Audio,No Action,no event,0,0,0,0
Subject #52,5.541,Audio,No Action,no event,0,0,0,0
Subject #52,5.642,Audio,No Action,no event,0,0,0,0
Subject #52,5.759,Audio,No Action,no event,0,0,0,0
Subject #52,5.872,Audio,No Action,no event,0,0,0,0
Subject #52,5.977,Audio,No Action,no event,0,0,0,0
Subject #52,6.094,Audio,No Action,no event,0,0,0,0
Subject #52,6.209,Audio,No Action,no event,0,0,0,0
Subject #52,6.318,Audio,No Action,no event,0,0,0,0
Subject #52,6.431,Audio,No Action,no event,0,0,0,0
Subject #52,6.549,Audio,No Action,no event,0,0,0,0
Subject #52,6.666,Audio,No Action,no event,0,0,0,0
Subject #52,6.782,Audio,No Action,no event,0,0,0,0
Subject #52,6.885,Audio,No Action,no event,0,0,0,0
Subject #52,6.999,Audio,No Action,no event,0,0,0,0
Subject #52,7.114,Audio,No Action,no event,0,0,0,0
Subject #52,7.234,Audio,No Action,no event,0,0,0,0
Subject #52,7.349,Audio,No Action,no event,0,0,0,0
Subject #52,7.456,Audio,No Action,no event,0,0,0,0
Subject #52,7.572,Audio,No Action,no event,0,0,0,0
Subject #52,7.687,Audio,No Action,no event,0,0,0,0
Subject #52,7.791,Audio,No Action,no event,0,0,0,0
Subject #52,7.897,Audio,No Action,no event,0,0,0,0
Subject #52,8.007,Audio,No Action,no event,0,0,0,0
Subject #52,8.115,Audio,No Action,no event,0,0,0,0
Subject #52,8.224,Audio,No Action,no event,0,0,0,0
Subject #52,8.345,Audio,No Action,no event,0,0,0,0
Subject #52,8.452,Audio,No Action,no event,0,0,0,0
Subject #52,8.560,Audio,No Action,no event,0,0,0,0
Subject #52,8.674,Audio,No Action,no event,0,0,0,0
Subject #52,8.782,Audio,No Action,no event,0,0,0,0
Subject #52,8.895,Audio,No Action,no event,0,0,0,0
Subject #52,9.004,Audio,No Action,no event,0,0,0,0
Subject #52,9.113,Audio,No Action,no event,0,0,0,0
Subject #52,9.233,Audio,No Action,no event,0,0,0,0
Subject #52,9.344,Audio,No Action,no event,0,0,0,0
Subject #52,9.455,Audio,No Action,no event,0,0,0,0
Subject #52,9.573,Audio,No Action,no event,0,0,0,0
Subject #52,9.690,Audio,No Action,no event,0,0,0,0
Subject #52,9.807,Audio,No Action,no event,0,0,0,0
Subject #52,9.920,Audio,No Action,no event,0,0,0,0
