SubjectId;Timestamp;FeedbackType;EventType;EventStatus;EventInfo;EventId
32;0.022;Practice;Ring;visible;(-2.4, 0.0, 111.3);-99404
32;3.365;Practice;Ring;visible;(10.4, 0.0, 178.3);-99528
32;4.007;Practice;Ring;success;;-99404
32;7.220;Practice;Ring;visible;(-1.9, 0.0, 255.4);-100558
32;11.213;Practice;Ring;success;;-100558
32;11.290;Practice;Ring;visible;(-7.3, 0.0, 336.7);-101014
32;11.370;Practice;Ring;timeout;;-99528
32;15.177;Practice;Ring;visible;(-1.6, 0.0, 414.5);-101144
32;18.480;Practice;Ring;visible;(-8.7, 0.0, 480.5);-101226
32;19.189;Practice;Ring;success;;-101144
32;19.279;Practice;Ring;timeout;;-101014
32;22.033;Practice;Ring;visible;(6.1, 0.0, 551.7);-101376
32;24.546;Practice;Ring;visible;(3.6, 0.0, 602.0);-101458
32;26.484;Practice;Ring;timeout;;-101226
32;28.657;Practice;Ring;visible;(-9.1, 0.0, 684.0);-101576
32;30.014;Practice;Ring;timeout;;-101376
32;31.360;Practice;Ring;visible;(-7.8, 0.0, 738.1);-101692
32;32.538;Practice;Ring;timeout;;-101458
32;35.113;Practice;Ring;visible;(-19.4, 0.0, 813.0);-101808
32;35.375;Practice;Ring;success;;-101692
32;36.649;Practice;Ring;timeout;;-101576
32;39.224;Practice;Ring;visible;(-0.3, 0.0, 895.6);-102094
32;41.392;Practice;Ring;visible;(-21.6, 0.0, 938.4);-102578
32;43.106;Practice;Ring;timeout;;-101808
32;43.625;Practice;Ring;visible;(-8.4, 0.0, 983.5);-102936
32;46.150;Practice;Ring;visible;(-18.8, 0.0, 1033.7);-103256
32;47.216;Practice;Ring;timeout;;-102094
