SubjectId;Timestamp;RoundType;EventType;EventStatus;EventInfo;EventId
22;183.848;Heat;Custom;CameraContainerPos;(-0.194, -1.157, -0.261);-1118
22;0.033;Training_Ring_Only;Ring;visible;(-24.568, 3.150, 182.169);-543500
22;4.014;Training_Ring_Only;Ring;visible;(-104.007, 3.150, 250.854);-544412
22;7.765;Training_Ring_Only;Ring;visible;(-159.557, 3.150, 325.742);-545236
22;8.005;Training_Ring_Only;Ring;timeout;;-543500
22;11.036;Training_Ring_Only;Ring;success;;-545236
22;11.162;Training_Ring_Only;Ring;visible;(-217.580, 3.150, 387.859);-546134
22;12.005;Training_Ring_Only;Ring;timeout;;-544412
22;13.283;Training_Ring_Only;Ring;visible;(-255.677, 3.150, 424.771);-546718
22;14.418;Training_Ring_Only;Ring;success;;-546134
22;16.255;Training_Ring_Only;Ring;visible;(-331.198, 3.150, 444.057);-547414
22;19.538;Training_Ring_Only;Ring;visible;(-401.338, 3.150, 484.207);-548162
22;21.276;Training_Ring_Only;Ring;timeout;;-546718
22;22.711;Training_Ring_Only;Ring;visible;(-476.750, 3.150, 506.545);-549082
22;24.247;Training_Ring_Only;Ring;timeout;;-547414
22;25.491;Training_Ring_Only;Ring;visible;(-544.171, 3.150, 513.235);-549788
22;25.989;Training_Ring_Only;Ring;success;;-549082
22;27.531;Training_Ring_Only;Ring;timeout;;-548162
22;28.072;Training_Ring_Only;Ring;visible;(-607.892, 3.150, 519.606);-550542
22;28.781;Training_Ring_Only;Ring;success;;-549788
22;30.171;Training_Ring_Only;Ring;visible;(-648.554, 3.150, 560.207);-551150
22;33.725;Training_Ring_Only;Ring;visible;(-741.061, 3.150, 563.007);-551984
22;36.064;Training_Ring_Only;Ring;timeout;;-550542
22;36.561;Training_Ring_Only;Ring;visible;(-813.933, 3.150, 535.450);-552726
22;38.164;Training_Ring_Only;Ring;timeout;;-551150
22;40.157;Training_Ring_Only;Ring;visible;(-902.157, 3.150, 522.398);-553706
22;41.717;Training_Ring_Only;Ring;timeout;;-551984
22;42.347;Training_Ring_Only;Ring;visible;(-956.732, 3.150, 515.022);-554314
22;43.414;Training_Ring_Only;Ring;success;;-553706
22;44.553;Training_Ring_Only;Ring;timeout;;-552726
22;45.676;Training_Ring_Only;Ring;visible;(-1031.347, 3.150, 475.023);-555204
22;48.201;Training_Ring_Only;Ring;visible;(-1090.507, 3.150, 453.849);-555792
22;48.954;Training_Ring_Only;Ring;success;;-555204
22;50.340;Training_Ring_Only;Ring;timeout;;-554314
22;51.552;Training_Ring_Only;Ring;visible;(-1156.171, 3.151, 406.841);-556664
22;54.831;Training_Ring_Only;Ring;success;;-556664
22;55.283;Training_Ring_Only;Ring;visible;(-1218.678, 3.151, 339.339);-557530
22;56.194;Training_Ring_Only;Ring;timeout;;-555792
22;58.561;Training_Ring_Only;Ring;success;;-557530
22;58.857;Training_Ring_Only;Ring;visible;(-1263.952, 3.151, 263.795);-558488
22;62.158;Training_Ring_Only;Ring;success;;-558488
22;0.027;Training_Ring_Only;Ring;visible;(-1364.111, 3.151, 138.369);-565348
22;3.401;Training_Ring_Only;Ring;visible;(-1405.659, 3.151, 66.695);-565988
22;6.635;Training_Ring_Only;Ring;success;;-565988
22;7.152;Training_Ring_Only;Ring;visible;(-1446.176, 3.151, -17.296);-566908
22;8.019;Training_Ring_Only;Ring;timeout;;-565348
22;9.791;Training_Ring_Only;Ring;visible;(-1470.413, 3.151, -78.801);-567606
22;10.410;Training_Ring_Only;Ring;success;;-566908
22;13.388;Training_Ring_Only;Ring;visible;(-1530.690, 3.151, -145.284);-568532
22;16.045;Training_Ring_Only;Ring;visible;(-1570.392, 3.151, -194.279);-569142
22;17.804;Training_Ring_Only;Ring;timeout;;-567606
22;18.905;Training_Ring_Only;Ring;visible;(-1605.151, 3.151, -258.414);-569806
22;21.380;Training_Ring_Only;Ring;timeout;;-568532
22;21.475;Training_Ring_Only;Ring;visible;(-1651.216, 3.151, -303.168);-570398
22;24.038;Training_Ring_Only;Ring;timeout;;-569142
22;25.450;Training_Ring_Only;Ring;visible;(-1714.540, 3.151, -378.119);-571362
22;26.897;Training_Ring_Only;Ring;timeout;;-569806
22;29.226;Training_Ring_Only;Ring;visible;(-1790.181, 3.151, -435.219);-572192
22;29.467;Training_Ring_Only;Ring;timeout;;-570398
22;32.355;Training_Ring_Only;Ring;visible;(-1838.584, 3.151, -494.348);-572914
22;33.443;Training_Ring_Only;Ring;timeout;;-571362
22;35.301;Training_Ring_Only;Ring;visible;(-1883.974, 3.151, -551.058);-573620
22;35.609;Training_Ring_Only;Ring;success;;-572914
22;37.219;Training_Ring_Only;Ring;timeout;;-572192
22;38.560;Training_Ring_Only;Ring;success;;-573620
22;38.811;Training_Ring_Only;Ring;visible;(-1949.240, 3.152, -609.566);-574640
22;42.067;Training_Ring_Only;Ring;success;;-574640
22;42.384;Training_Ring_Only;Ring;visible;(-2009.614, 3.152, -674.447);-575466
22;45.608;Training_Ring_Only;Ring;success;;-575466
22;46.127;Training_Ring_Only;Ring;visible;(-2083.864, 3.152, -731.716);-576246
22;48.618;Training_Ring_Only;Ring;visible;(-2136.725, 3.152, -762.894);-576756
22;49.395;Training_Ring_Only;Ring;success;;-576246
22;51.287;Training_Ring_Only;Ring;visible;(-2174.431, 3.152, -822.749);-577478
22;54.607;Training_Ring_Only;Ring;visible;(-2222.275, 3.152, -891.488);-578184
22;56.599;Training_Ring_Only;Ring;timeout;;-576756
22;57.286;Training_Ring_Only;Ring;visible;(-2228.947, 3.152, -958.398);-578922
22;59.268;Training_Ring_Only;Ring;timeout;;-577478
22;59.677;Training_Ring_Only;Ring;visible;(-2204.931, 3.152, -1006.295);-579580
22;60.833;Training_Ring_Only;Ring;success;;-578922
22;62.608;Training_Ring_Only;Ring;timeout;;-578184
22;62.953;Training_Ring_Only;Ring;success;;-579580
22;0.026;Training_Ring_Only;Ring;visible;(-2306.484, 3.152, -1047.620);-587890
22;3.305;Training_Ring_Only;Ring;success;;-587890
22;3.947;Training_Ring_Only;Ring;visible;(-2403.267, 3.152, -1052.298);-588896
22;7.203;Training_Ring_Only;Ring;success;;-588896
22;7.588;Training_Ring_Only;Ring;visible;(-2491.506, 3.153, -1074.762);-589752
22;9.945;Training_Ring_Only;Ring;visible;(-2543.133, 3.153, -1101.503);-590248
22;10.867;Training_Ring_Only;Ring;success;;-589752
