SubjectId;Timestamp;Round;FeedbackType;PlayerXPos;PlayerYPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
80;0.014;0;Practice;0.1622119;-2.043543E-05;30.84148;0.442215;4.696707E-05;125.5134;27.90549
80;0.133;0;Practice;0.1808161;-2.231776E-05;33.23151;0.4518037;4.4562E-05;125.8736;18.82236
80;0.245;0;Practice;0.198725;-2.405821E-05;35.46748;0.4669534;4.510241E-05;112.2573;31.03723
80;0.357;0;Practice;0.2171035;-2.576573E-05;37.69573;0.4790291;4.374827E-05;93.37276;43.8276
80;0.468;0;Practice;0.2359369;-2.74405E-05;39.93201;0.4879419;4.194574E-05;90.31209;64.75861
80;0.580;0;Practice;0.2550979;-2.891181E-05;42.16708;0.4954652;3.309755E-05;49.20338;70.81069
80;0.703;0;Practice;0.2765929;-3.033365E-05;44.62345;0.5083627;3.269336E-05;34.02911;58.19789
80;0.815;0;Practice;0.2967016;-3.163994E-05;46.85955;0.523321;3.359846E-05;23.64863;46.93337
80;0.926;0;Practice;0.3173711;-3.293518E-05;49.09327;0.5381165;3.287372E-05;18.0243;45.55757
80;1.039;0;Practice;0.3386638;-3.426107E-05;51.33365;0.5527516;3.456526E-05;18.50806;53.50763
80;1.161;0;Practice;0.3626584;-3.574538E-05;53.78859;0.5705045;3.479878E-05;16.26191;61.75147
80;1.273;0;Practice;0.3851184;-3.705411E-05;56.02251;0.5822432;3.184485E-05;21.89247;38.023
80;1.395;0;Practice;0.4103121;-3.839986E-05;58.4775;0.5968897;3.755248E-05;17.18472;16.96264
80;1.507;0;Practice;0.433933;-3.98424E-05;60.71271;0.6166286;3.500422E-05;13.15669;9.803633
80;1.619;0;Practice;0.4582576;-4.118573E-05;62.9442;0.6343333;3.177721E-05;10.95754;6.861363
80;1.730;0;Practice;0.4833988;-4.244164E-05;65.17689;0.6556996;3.670677E-05;11.84416;6.537545
80;1.842;0;Practice;0.5096654;-4.394971E-05;67.4062;0.6924878;4.012665E-05;8.126462;12.89649
80;1.954;0;Practice;0.5370693;-4.551519E-05;69.64134;0.7286761;4.012664E-05;6.291096;22.45597
80;2.065;0;Practice;0.5657691;-4.707709E-05;71.87136;0.7422697;4.012665E-05;15.1776;23.71227
80;2.177;0;Practice;0.5936798;-4.863906E-05;74.10147;0.4348778;4.012664E-05;14.69151;22.15296
80;2.289;0;Practice;0.5830875;-5.023701E-05;76.33984;358.7166;4.100708E-05;7.820933;19.15669
80;2.400;0;Practice;0.4915228;-5.184453E-05;78.57178;356.2079;4.152289E-05;358.7544;13.89009
80;2.512;0;Practice;0.2942715;-5.349341E-05;80.79795;353.3427;4.428199E-05;348.6005;10.33293
80;2.624;0;Practice;-0.01956788;-5.516368E-05;83.00452;350.0518;4.289278E-05;336.1255;8.607944
80;2.736;0;Practice;-0.4712529;-5.685369E-05;85.20879;346.3854;4.346004E-05;330.5322;5.162193
80;2.858;0;Practice;-1.126095;-5.857542E-05;87.56008;342.0276;4.186598E-05;331.4725;3.676866
80;2.970;0;Practice;-1.884151;-6.031158E-05;89.66075;337.8632;4.67278E-05;333.5586;5.33395
80;3.082;0;Practice;-2.791979;-6.205885E-05;91.70558;333.9459;4.287822E-05;337.7863;4.134108
80;3.194;0;Practice;-3.830824;-6.376963E-05;93.68672;330.4022;4.058794E-05;342.0436;0.5609402
80;3.306;0;Practice;-4.988132;-6.554496E-05;95.61561;327.2907;5.19741E-05;343.7328;359.639
80;3.427;0;Practice;-6.346994;-6.827971E-05;97.62771;324.4763;7.466453E-05;341.623;1.982916
80;3.539;0;Practice;-7.676153;-7.098124E-05;99.42554;322.4779;6.25494E-05;339.4873;3.633656
80;3.651;0;Practice;-9.059037;-7.329169E-05;101.1828;321.0887;5.81326E-05;336.3143;1.908489
80;3.763;0;Practice;-10.47584;-7.560419E-05;102.913;320.2803;6.181249E-05;336.5292;0.5953913
80;3.874;0;Practice;-11.90682;-7.768814E-05;104.6239;319.9882;5.637229E-05;339.3768;7.344491
80;3.986;0;Practice;-13.34638;-7.962588E-05;106.3342;319.862;4.846874E-05;348.7141;7.965841
80;4.098;0;Practice;-14.78039;-8.14462E-05;108.0438;320.3649;4.718521E-05;352.7488;1.232819
80;4.210;0;Practice;-16.19529;-8.368981E-05;109.7776;321.2952;5.705976E-05;347.1212;3.483789
80;4.322;0;Practice;-17.58002;-8.605632E-05;111.541;322.5782;6.386515E-05;342.1421;5.263581
80;4.444;0;Practice;-19.04738;-8.852591E-05;113.5094;324.217;5.779279E-05;338.7192;2.532207
80;4.556;0;Practice;-20.32962;-9.090696E-05;115.3347;325.7455;5.798819E-05;339.598;0.9869518
80;4.667;0;Practice;-21.56233;-9.303881E-05;117.1912;327.21;5.389143E-05;345.247;2.085096
80;4.779;0;Practice;-22.75458;-9.516752E-05;119.0821;328.3562;5.383071E-05;352.0682;3.873228
80;4.892;0;Practice;-23.92383;-9.740154E-05;121.0013;328.916;5.739654E-05;350.8312;4.163164
80;5.003;0;Practice;-25.07314;-9.950416E-05;122.9169;329.1466;5.480187E-05;351.2367;359.8184
80;5.115;0;Practice;-26.22268;-0.0001014723;124.8426;329.1643;4.640899E-05;344.0253;1.154654
80;5.227;0;Practice;-27.36584;-0.0001036114;126.7583;329.2278;6.435972E-05;337.2573;3.45098
80;5.339;0;Practice;-28.50805;-0.0001064312;128.6874;329.6143;7.400079E-05;333.8721;6.132249
80;5.462;0;Practice;-29.73195;-0.0001095768;130.8031;330.417;7.279455E-05;331.9305;10.70339
80;5.573;0;Practice;-30.8222;-0.0001124734;132.7561;331.3387;7.371086E-05;331.5643;12.75095
80;5.685;0;Practice;-31.87976;-0.0001154593;134.7232;332.187;7.927122E-05;333.5595;15.55436
80;5.796;0;Practice;-32.91196;-0.0001185749;136.7052;332.8277;8.047263E-05;335.7699;16.21157
80;5.908;0;Practice;-33.92363;-0.0001217218;138.6952;333.2882;8.183051E-05;334.5367;15.82096
80;6.020;0;Practice;-34.92544;-0.0001250025;140.6951;333.4459;8.69702E-05;332.6172;17.81486
80;6.132;0;Practice;-35.93006;-0.0001282968;142.6978;333.1875;8.369019E-05;336.7804;20.50428
80;6.243;0;Practice;-36.94055;-0.0001315098;144.6799;332.7058;8.116344E-05;338.4664;19.45031
80;6.355;0;Practice;-37.97691;-0.0001347981;146.6649;332.0958;8.309459E-05;342.5492;16.71882
80;6.467;0;Practice;-39.02726;-0.0001381918;148.6318;331.7288;8.613784E-05;341.9638;10.01695
80;6.578;0;Practice;-40.08626;-0.0001415518;150.5998;331.7906;8.613781E-05;341.1775;5.553744
80;6.690;0;Practice;-41.13388;-0.0001449874;152.5705;332.3397;8.614221E-05;341.1472;3.686787
80;6.802;0;Practice;-42.15816;-0.000148543;154.5557;333.1953;9.271174E-05;342.4837;1.588003
80;6.914;0;Practice;-43.15149;-0.0001522778;156.5592;334.1653;0.0001027718;343.2039;359.5916
80;7.025;0;Practice;-44.11019;-0.0001560325;158.5789;335.1145;9.431378E-05;343.093;357.8141
80;7.137;0;Practice;-45.03718;-0.0001597945;160.6096;335.866;9.84494E-05;342.9222;358.6648
80;7.249;0;Practice;-45.9418;-0.0001634847;162.6513;336.3037;9.319196E-05;342.5681;0.2827424
80;7.360;0;Practice;-46.83883;-0.0001673275;164.6988;336.3365;0.0001038169;342.5928;2.449793
80;7.472;0;Practice;-47.7392;-0.0001714294;166.7445;336.0895;0.0001060172;343.1114;3.777202
80;7.584;0;Practice;-48.65347;-0.0001752932;168.7883;335.6388;9.74127E-05;343.412;3.181063
80;7.696;0;Practice;-49.58306;-0.0001789773;170.8175;335.0677;9.49956E-05;343.9907;1.497961
80;7.818;0;Practice;-50.62748;-0.0001831774;173.0365;334.4872;9.687441E-05;344.1753;0.349578
80;7.929;0;Practice;-51.59207;-0.0001870407;175.0405;334.0886;0.0001017411;344.5102;0.1487262
80;8.044;0;Practice;-52.57943;-0.0001908347;177.0623;333.8669;9.60559E-05;345.0157;0.7465262
80;8.166;0;Practice;-53.66528;-0.0001949275;179.273;333.8458;9.357614E-05;344.64;1.43696
80;8.288;0;Practice;-54.74509;-0.0001993335;181.479;334.0436;0.0001046926;344.232;1.692385
80;8.410;0;Practice;-55.8091;-0.0002037704;183.6792;334.3965;0.0001043882;344.4899;1.791141
80;8.522;0;Practice;-56.76516;-0.0002079029;185.6901;334.7833;0.0001086198;344.914;2.015389
80;8.633;0;Practice;-57.71298;-0.0002120754;187.7175;335.126;0.0001071437;345.1031;2.294004
80;8.746;0;Practice;-58.65041;-0.0002160365;189.7507;335.3835;9.740797E-05;345.2022;2.579356
80;8.868;0;Practice;-59.66775;-0.0002202102;191.9812;335.5843;9.704858E-05;345.2737;2.535172
80;8.979;0;Practice;-60.58766;-0.0002239387;194.0128;335.6953;9.350479E-05;344.352;2.015385
80;9.091;0;Practice;-61.5065;-0.0002278013;196.0503;335.7554;0.0001039317;344.4612;2.029151
80;9.203;0;Practice;-62.42372;-0.0002322254;198.0884;335.7901;0.0001211851;344.9303;2.176682
80;9.316;0;Practice;-63.34025;-0.0002369184;200.129;335.8468;0.0001195;345.2091;2.23966
80;9.438;0;Practice;-64.3438;-0.000242116;202.3719;335.9643;0.0001193808;345.3551;2.314001
80;9.550;0;Practice;-65.2516;-0.0002467035;204.4143;336.1366;0.0001156549;345.1694;2.272148
80;9.662;0;Practice;-66.15067;-0.0002511831;206.4558;336.3495;0.0001188562;345.1119;2.322184
80;9.773;0;Practice;-67.04947;-0.000256034;208.5172;336.5522;0.0001257889;345.0161;2.390455
80;9.885;0;Practice;-67.93354;-0.0002609602;210.5632;336.7225;0.0001262196;345.0151;2.355416
80;9.997;0;Practice;-68.81492;-0.0002658202;212.6185;336.866;0.0001255156;345.6179;2.439281
80;10.108;0;Practice;-69.68951;-0.0002706806;214.6716;336.9981;0.0001190592;346.0571;2.574685
80;10.220;0;Practice;-70.55946;-0.0002754222;216.7271;337.1454;0.0001178707;345.9;2.415838
80;10.331;0;Practice;-71.42398;-0.0002798663;218.7866;337.3429;0.0001153245;345.8044;2.164438
80;10.444;0;Practice;-72.28394;-0.0002840358;220.8571;337.5717;0.0001019366;345.8081;2.185364
80;10.566;0;Practice;-73.21423;-0.0002883891;223.1234;337.8113;0.0001026279;345.9265;2.36569
80;10.678;0;Practice;-74.054;-0.0002923449;225.1919;338.0092;0.000100482;346.2961;2.540134
80;10.789;0;Practice;-74.88831;-0.0002961271;227.2656;338.1718;9.620173E-05;346.5804;2.602334
80;10.901;0;Practice;-75.71673;-0.0002997732;229.3402;338.2968;9.136541E-05;346.7202;2.550166
80;11.013;0;Practice;-76.54082;-0.0003033991;231.4152;338.3864;9.776887E-05;346.7363;2.400091
80;11.125;0;Practice;-77.36273;-0.0003071296;233.4932;338.4592;9.502207E-05;346.7254;2.28988
80;11.236;0;Practice;-78.18194;-0.000310857;235.5725;338.5455;9.5655E-05;346.6775;2.450293
80;11.349;0;Practice;-79.00095;-0.0003146304;237.6612;338.6497;9.528584E-05;346.6622;2.697239
80;11.471;0;Practice;-79.88898;-0.000318755;239.9398;338.7826;9.679079E-05;346.574;2.904943
80;11.582;0;Practice;-80.69653;-0.0003225255;242.0256;338.9019;9.704E-05;346.4262;2.865812
80;11.694;0;Practice;-81.4982;-0.0003263795;244.109;339.0056;9.96516E-05;346.7842;2.796977
80;11.806;0;Practice;-82.2981;-0.0003302815;246.1983;339.117;0.0001019511;347.2622;2.643533
80;11.918;0;Practice;-83.09145;-0.0003343158;248.2837;339.2343;0.0001053081;347.4601;2.588947
80;12.029;0;Practice;-83.88162;-0.0003383998;250.3736;339.358;0.0001046941;347.6212;2.606734
80;12.141;0;Practice;-84.66681;-0.0003424827;252.4645;339.491;0.0001053044;347.5924;2.722979
80;12.253;0;Practice;-85.44818;-0.0003465671;254.5598;339.62;0.0001046978;347.7141;2.947974
80;12.409;0;Practice;-86.53403;-0.0003523093;257.4912;339.8015;0.0001054844;347.6227;3.078062
80;12.521;0;Practice;-87.30307;-0.0003563929;259.588;339.9274;0.0001025996;347.9662;3.054583
80;12.634;0;Practice;-88.07067;-0.0003604651;261.6956;340.0632;0.0001046267;348.3085;2.975916
80;12.756;0;Practice;-88.90346;-0.0003648278;263.9999;340.2125;0.0001015072;348.39;2.900985
80;12.878;0;Practice;-89.73168;-0.0003691448;266.3117;340.3834;0.0001002399;348.6472;2.850069
