SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #86,0.003,Heat,No Action,no event,0,0,151.307,70.34044
Subject #86,0.108,Audio,No Action,no event,0,0,151.2843,70.36303
Subject #86,0.216,Audio,No Action,no event,0,0,151.2829,70.3532
Subject #86,0.321,Audio,No Action,no event,0,0,151.2948,70.3508
Subject #86,0.428,Audio,No Action,no event,0,0,151.2561,70.35817
Subject #86,0.529,Audio,No Action,no event,0,0,151.2447,70.36354
Subject #86,0.630,Audio,No Action,no event,0,0,151.24,70.34589
Subject #86,0.741,Audio,No Action,no event,0,0,151.2535,70.34727
Subject #86,0.841,Audio,No Action,no event,0,0,151.2162,70.35832
Subject #86,0.942,Audio,No Action,no event,0,0,151.2303,70.34628
Subject #86,1.042,Audio,No Action,no event,0,0,151.2321,70.35456
Subject #86,1.143,Audio,No Action,no event,0,0,151.2258,70.34465
Subject #86,1.244,Audio,No Action,no event,0,0,151.2334,70.35308
Subject #86,1.344,Audio,No Action,no event,0,0,151.2222,70.34731
Subject #86,1.444,Audio,No Action,no event,0,0,151.1956,70.35455
Subject #86,1.555,Audio,No Action,no event,0,0,151.2075,70.35429
Subject #86,1.655,Audio,No Action,no event,0,0,151.1949,70.35337
Subject #86,1.756,Audio,No Action,no event,0,0,151.1926,70.34949
Subject #86,1.856,Audio,No Action,no event,0,0,151.1957,70.34651
Subject #86,1.957,Audio,No Action,no event,0,0,151.1823,70.36293
Subject #86,2.057,Audio,No Action,no event,0,0,151.1839,70.34641
Subject #86,2.158,Audio,No Action,no event,0,0,151.1544,70.34079
Subject #86,2.258,Audio,No Action,no event,0,0,151.159,70.3504
Subject #86,2.359,Audio,No Action,no event,0,0,151.1586,70.3355
Subject #86,2.459,Audio,No Action,no event,0,0,151.1484,70.32241
Subject #86,2.560,Audio,No Action,no event,0,0,151.1622,70.30836
Subject #86,2.660,Audio,No Action,no event,0,0,151.1764,70.31167
Subject #86,2.762,Audio,No Action,no event,0,0,151.1357,70.32813
Subject #86,2.873,Audio,No Action,no event,0,0,151.1359,70.41896
Subject #86,2.973,Audio,No Action,no event,0,0,151.1594,70.40079
Subject #86,3.074,Audio,No Action,no event,0,0,151.6528,70.56811
Subject #86,3.174,Audio,No Action,no event,0,0,151.3282,70.57769
Subject #86,3.275,Audio,No Action,no event,0,0,157.0688,71.86817
Subject #86,3.375,Audio,No Action,no event,0,0,163.2053,64.96394
Subject #86,3.476,Audio,No Action,no event,0,0,168.3136,57.42202
Subject #86,3.576,Audio,No Action,no event,0,0,181.1426,57.97631
Subject #86,3.677,Audio,No Action,no event,0,0,193.9869,56.68664
Subject #86,3.778,Audio,No Action,no event,0,0,191.1436,66.74007
Subject #86,3.878,Audio,No Action,no event,0,0,152.0811,83.59893
Subject #86,3.979,Audio,No Action,no event,0,0,60.90683,80.31261
Subject #86,4.079,Audio,No Action,no event,0,0,151.1024,79.27039
Subject #86,4.180,Audio,No Action,no event,0,0,168.2279,75.66534
Subject #86,4.280,Audio,No Action,no event,0,0,171.2468,66.75768
Subject #86,4.381,Audio,No Action,no event,0,0,169.7264,63.64635
Subject #86,4.481,Audio,No Action,no event,0,0,163.5838,57.50767
Subject #86,4.582,Audio,No Action,no event,0,0,164.2232,51.76929
Subject #86,4.683,Audio,No Action,no event,0,0,164.2418,49.92181
Subject #86,4.794,Audio,No Action,no event,0,0,158.8626,47.58294
Subject #86,4.894,Audio,No Action,no event,0,0,148.5769,42.84409
Subject #86,4.995,Audio,No Action,no event,0,0,138.8218,36.53055
Subject #86,5.095,Audio,No Action,no event,0,0,131.8142,31.46057
Subject #86,5.196,Audio,No Action,no event,0,0,127.5983,26.02393
Subject #86,5.296,Audio,No Action,no event,0,0,123.3391,20.98877
Subject #86,5.397,Audio,No Action,no event,0,0,118.9842,17.85706
Subject #86,5.499,Audio,No Action,no event,0,0,115.6971,15.27631
Subject #86,5.609,Audio,No Action,no event,0,0,114.0473,16.98361
Subject #86,5.710,Audio,No Action,no event,0,0,112.1372,17.72126
Subject #86,5.810,Audio,No Action,no event,0,0,111.0388,19.7521
Subject #86,5.911,Audio,No Action,no event,0,0,110.7105,22.90326
Subject #86,6.011,Audio,No Action,no event,0,0,118.9732,29.09753
Subject #86,6.112,Audio,No Action,no event,0,0,135.7116,34.17518
Subject #86,6.212,Audio,No Action,no event,0,0,155.5125,36.73792
Subject #86,6.313,Audio,No Action,no event,0,0,174.6591,40.70346
Subject #86,6.414,Audio,No Action,no event,0,0,190.4895,44.44733
Subject #86,6.515,Audio,No Action,no event,0,0,203.5349,46.99226
Subject #86,6.615,Audio,No Action,no event,0,0,208.7661,49.23792
Subject #86,6.715,Audio,No Action,no event,0,0,210.4588,50.38225
Subject #86,6.817,Audio,No Action,no event,0,0,213.7936,50.77104
Subject #86,6.929,Audio,No Action,no event,0,0,219.6027,50.06914
