SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #69,0.003,Heat,No Action,no event,0,0,133.0572,351.0671
Subject #69,0.109,Audio,No Action,no event,0,0,133.0723,351.0687
Subject #69,0.210,Audio,No Action,no event,0,0,133.0691,351.0652
Subject #69,0.323,Audio,No Action,no event,0,0,133.0637,351.0631
Subject #69,0.441,Audio,No Action,no event,0,0,133.0675,351.0618
Subject #69,0.551,Audio,No Action,no event,0,0,133.0717,351.0557
Subject #69,0.670,Audio,No Action,no event,0,0,133.0659,351.0692
Subject #69,0.788,Audio,No Action,no event,0,0,133.0677,351.0617
Subject #69,0.902,Audio,No Action,no event,0,0,133.0673,351.0787
Subject #69,1.006,Audio,No Action,no event,0,0,133.0673,351.0704
Subject #69,1.109,Audio,No Action,no event,0,0,133.0645,351.0526
Subject #69,1.209,Audio,No Action,no event,0,0,133.0647,351.0666
Subject #69,1.312,Audio,No Action,no event,0,0,133.0652,351.0581
Subject #69,1.422,Audio,No Action,no event,0,0,133.0661,351.0512
Subject #69,1.522,Audio,No Action,no event,0,0,133.0671,351.0605
Subject #69,1.632,Audio,No Action,no event,0,0,133.0719,351.0693
Subject #69,1.733,Audio,No Action,no event,0,0,133.0655,351.0591
Subject #69,1.834,Audio,No Action,no event,0,0,133.0625,351.0717
Subject #69,1.934,Audio,No Action,no event,0,0,133.0662,351.0647
Subject #69,2.035,Audio,No Action,no event,0,0,133.0626,351.0727
Subject #69,2.135,Audio,No Action,no event,0,0,133.0685,351.0682
Subject #69,2.236,Audio,No Action,no event,0,0,133.065,351.0661
Subject #69,2.336,Audio,No Action,no event,0,0,133.0576,351.0712
Subject #69,2.437,Audio,No Action,no event,0,0,133.0632,351.0653
Subject #69,2.537,Audio,No Action,no event,0,0,133.0701,351.07
Subject #69,2.638,Audio,No Action,no event,0,0,133.0679,351.0704
Subject #69,2.738,Audio,No Action,no event,0,0,133.0681,351.0609
Subject #69,2.840,Audio,No Action,no event,0,0,133.063,351.0585
Subject #69,2.951,Audio,No Action,no event,0,0,133.065,351.0718
Subject #69,3.051,Audio,No Action,no event,0,0,133.0713,351.0788
Subject #69,3.154,Audio,No Action,no event,0,0,133.0752,351.0769
Subject #69,3.263,Audio,No Action,no event,0,0,133.0627,351.0778
Subject #69,3.364,Audio,No Action,no event,0,0,133.0648,351.0646
Subject #69,3.465,Audio,No Action,no event,0,0,133.0559,351.0683
Subject #69,3.565,Audio,No Action,no event,0,0,133.0636,351.0686
Subject #69,3.666,Audio,No Action,no event,0,0,133.0714,351.065
Subject #69,3.766,Audio,No Action,no event,0,0,133.0724,351.0673
