SubjectName,Timestamp,FeedbackType,ActionType,EventInfo,HorizontalPlayerRot,VerticalPlayerRot,HorizontalHmdRot,VerticalHmdRot
Subject #54,0.016,Heat,No Action,no event,0,0,0,0
Subject #54,0.121,Audio,No Action,no event,0,0,0,0
Subject #54,0.223,Audio,No Action,no event,0,0,0,0
Subject #54,0.330,Audio,No Action,no event,0,0,0,0
Subject #54,0.435,Audio,No Action,no event,0,0,0,0
Subject #54,0.597,Audio,No Action,no event,0,0,0,0
Subject #54,0.707,Audio,No Action,no event,0,0,0,0
Subject #54,0.821,Audio,No Action,no event,0,0,0,0
Subject #54,0.934,Audio,No Action,no event,0,0,0,0
Subject #54,1.040,Audio,No Action,no event,0,0,0,0
Subject #54,1.153,Audio,No Action,no event,0,0,0,0
Subject #54,1.262,Audio,No Action,no event,0,0,0,0
Subject #54,1.378,Audio,No Action,no event,0,0,0,0
Subject #54,1.499,Audio,No Action,no event,0,0,0,0
Subject #54,1.618,Audio,No Action,no event,0,0,0,0
Subject #54,1.721,Audio,No Action,no event,0,0,0,0
Subject #54,1.836,Audio,No Action,no event,0,0,0,0
Subject #54,1.948,Audio,No Action,no event,0,0,0,0
Subject #54,2.060,Audio,No Action,no event,0,0,0,0
Subject #54,2.174,Audio,No Action,no event,0,0,0,0
Subject #54,2.292,Audio,No Action,no event,0,0,0,0
Subject #54,2.413,Audio,No Action,no event,0,0,0,0
Subject #54,2.528,Audio,No Action,no event,0,0,0,0
Subject #54,2.644,Audio,No Action,no event,0,0,0,0
Subject #54,2.765,Audio,No Action,no event,0,0,0,0
Subject #54,2.866,Audio,No Action,no event,0,0,0,0
Subject #54,2.982,Audio,No Action,no event,0,0,0,0
Subject #54,3.100,Audio,No Action,no event,0,0,0,0
Subject #54,3.202,Audio,No Action,no event,0,0,0,0
Subject #54,3.304,Audio,No Action,no event,0,0,0,0
Subject #54,3.407,Audio,No Action,no event,0,0,0,0
Subject #54,3.522,Audio,No Action,no event,0,0,0,0
Subject #54,3.636,Audio,No Action,no event,0,0,0,0
Subject #54,3.754,Audio,No Action,no event,0,0,0,0
Subject #54,3.871,Audio,No Action,no event,0,0,0,0
Subject #54,3.988,Audio,No Action,no event,0,0,0,0
