SubjectId;Timestamp;FeedbackType;EventType;EventStatus;EventInfo;EventId
47;0.023;Practice;Ring;visible;(15.9, 0.0, 110.1);-296576
47;2.583;Practice;Ring;visible;(29.1, 0.0, 158.8);-296724
47;4.087;Practice;Ring;success;;-296576
47;5.823;Practice;Ring;visible;(37.5, 0.0, 223.1);-296878
47;8.984;Practice;Ring;visible;(43.7, 0.0, 285.8);-296978
47;9.839;Practice;Ring;success;;-296878
47;10.576;Practice;Ring;timeout;;-296724
47;12.299;Practice;POV;visible;Left;-297236
47;13.000;Practice;Ring;success;;-296978
47;13.050;Practice;Ring;visible;(53.6, 0.0, 366.2);-297384
47;14.296;Practice;POV;success;;-297236
47;16.557;Practice;Ring;visible;(37.9, 0.0, 436.8);-297538
47;20.120;Practice;Ring;visible;(-1.9, 0.0, 498.8);-297638
47;21.043;Practice;Ring;timeout;;-297384
47;23.457;Practice;POV;visible;Right;-297854
47;24.148;Practice;Ring;success;;-297638
47;24.572;Practice;Ring;timeout;;-297538
47;24.952;Practice;POV;success;;-297854
47;24.979;Practice;Ring;visible;(-43.0, 0.0, 586.5);-298120
47;27.079;Practice;Ring;visible;(-69.3, -0.1, 620.2);-298220
47;29.018;Practice;Ring;success;;-298120
47;30.341;Practice;Ring;visible;(-106.9, -0.2, 672.6);-298374
47;31.140;Practice;Ring;success;;-298220
47;33.689;Practice;POV;visible;Right;-298580
47;34.380;Practice;Ring;success;;-298374
47;34.452;Practice;Ring;visible;(-163.6, 0.0, 731.8);-298780
47;35.407;Practice;POV;success;;-298580
47;36.976;Practice;Ring;visible;(-194.1, 0.0, 772.2);-298934
47;38.490;Practice;Ring;success;;-298780
47;40.440;Practice;Ring;visible;(-216.9, 0.0, 837.4);-299088
47;41.059;Practice;Ring;success;;-298934
47;44.147;Practice;Ring;visible;(-232.4, -0.1, 910.1);-299250
47;47.495;Practice;POV;visible;Middle;-299406
47;48.258;Practice;Ring;visible;(-214.7, -0.1, 994.4);-299552
47;48.432;Practice;Ring;timeout;;-299088
47;49.348;Practice;POV;success;;-299406
47;52.011;Practice;Ring;visible;(-167.1, -0.1, 1059.4);-299770
47;52.140;Practice;Ring;timeout;;-299250
47;54.670;Practice;Ring;visible;(-152.5, -0.1, 1110.9);-299922
47;56.251;Practice;Ring;timeout;;-299552
47;58.221;Practice;Ring;visible;(-139.1, -0.2, 1181.4);-300074
47;60.004;Practice;Ring;timeout;;-299770
47;61.570;Practice;POV;visible;Middle;-300278
47;62.332;Practice;Ring;visible;(-128.7, -0.3, 1264.3);-300424
47;62.662;Practice;Ring;timeout;;-299922
47;63.556;Practice;POV;success;;-300278
47;64.879;Practice;Ring;visible;(-122.9, -0.5, 1315.3);-300634
47;66.214;Practice;Ring;timeout;;-300074
47;66.348;Practice;Ring;success;;-300424
47;67.314;Practice;Ring;visible;(-115.8, -0.5, 1363.6);-300788
47;69.794;Practice;Ring;visible;(-99.5, -0.5, 1410.8);-300888
47;72.872;Practice;Ring;timeout;;-300634
47;73.142;Practice;POV;visible;Left;-301092
47;73.832;Practice;Ring;success;;-300888
47;75.262;Practice;POV;success;;-301092
47;75.307;Practice;Ring;timeout;;-300788
