SubjectId;Timestamp;RoundType;EventType;EventStatus;EventInfo;EventId
22;42.646;Heat;Custom;CameraContainerPos;(-0.178, -1.051, -0.242);-1118
22;0.031;Training_Ring_Only;Ring;visible;(6.365, 3.150, 184.823);-1198396
22;0.057;Training_Complete;Ring;visible;(10.710, 3.150, 222.110);-1201830
22;0.084;Audio;Ring;visible;(16.402, 3.150, 259.024);-1203298
22;0.111;Vibration;Ring;visible;(33.149, 3.150, 294.953);-1207240
22;0.654;Smell;Ring;visible;(21.403, 3.150, 346.454);-1229070
22;2.955;Smell;Ring;visible;(-0.992, 3.150, 402.355);-1229552
22;6.148;Smell;Ring;visible;(-36.094, 3.150, 474.812);-1230316
22;8.210;Smell;POV;visible;Left;-1230914
22;8.647;Smell;Ring;timeout;;-1229070
22;9.406;Smell;Ring;success;;-1230316
