SubjectId;Timestamp;FeedbackType;EventType;EventStatus;EventInfo;EventId
73;0.023;Practice;Ring;visible;(-7.5, 0.0, 111.0);-1640630
73;3.500;Practice;Ring;visible;(13.7, 0.0, 180.3);-1640714
73;6.582;Practice;Ring;visible;(81.8, 0.0, 212.1);-1640794
73;7.997;Practice;Ring;timeout;;-1640630
73;9.899;Practice;POV;visible;Middle;-1640908
73;10.649;Practice;Ring;visible;(120.1, 0.0, 286.1);-1641038
73;11.492;Practice;Ring;timeout;;-1640714
73;12.018;Practice;POV;success;;-1640908
73;13.921;Practice;Ring;visible;(142.7, 0.0, 349.3);-1641224
73;14.575;Practice;Ring;timeout;;-1640794
73;16.803;Practice;Ring;visible;(186.1, 0.0, 390.5);-1641336
73;18.663;Practice;Ring;timeout;;-1641038
73;20.140;Practice;POV;visible;Left;-1641450
73;20.903;Practice;Ring;visible;(228.1, 0.0, 460.5);-1641580
73;21.936;Practice;Ring;timeout;;-1641224
73;22.070;Practice;POV;success;;-1641450
73;23.997;Practice;Ring;visible;(288.1, 0.0, 488.6);-1641760
73;24.818;Practice;Ring;timeout;;-1641336
73;27.885;Practice;Ring;visible;(349.8, 0.0, 535.7);-1641872
73;28.013;Practice;Ring;success;;-1641760
73;28.884;Practice;Ring;timeout;;-1641580
73;30.073;Practice;Ring;visible;(368.5, 0.2, 578.9);-1642018
73;33.157;Practice;Ring;visible;(411.2, 0.1, 623.1);-1642098
73;34.133;Practice;Ring;success;;-1642018
73;35.876;Practice;Ring;timeout;;-1641872
73;36.504;Practice;POV;visible;Middle;-1642246
73;37.267;Practice;Ring;visible;(466.0, 0.0, 683.2);-1642376
73;38.601;Practice;POV;success;;-1642246
73;39.702;Practice;Ring;visible;(495.3, -0.1, 722.3);-1642496
73;41.148;Practice;Ring;timeout;;-1642098
73;43.499;Practice;Ring;visible;(563.2, 0.0, 762.1);-1642608
73;45.259;Practice;Ring;timeout;;-1642376
73;46.847;Practice;POV;visible;Right;-1642722
73;47.694;Practice;Ring;timeout;;-1642496
73;48.320;Practice;POV;success;;-1642722
73;48.347;Practice;Ring;visible;(608.2, 0.1, 850.8);-1642890
73;50.491;Practice;Ring;visible;(628.3, 0.1, 888.7);-1642970
73;51.492;Practice;Ring;timeout;;-1642608
73;53.173;Practice;Ring;visible;(658.6, 0.0, 933.0);-1643082
73;56.340;Practice;Ring;timeout;;-1642890
73;56.521;Practice;POV;visible;Left;-1643196
73;57.282;Practice;Ring;visible;(718.8, 0.0, 991.4);-1643326
73;58.261;Practice;POV;success;;-1643196
73;58.484;Practice;Ring;timeout;;-1642970
73;60.702;Practice;Ring;visible;(745.8, 0.0, 1055.9);-1643474
73;61.165;Practice;Ring;timeout;;-1643082
73;64.522;Practice;Ring;visible;(795.7, 0.0, 1114.4);-1643586
73;65.276;Practice;Ring;timeout;;-1643326
73;67.869;Practice;POV;visible;Right;-1643700
73;68.694;Practice;Ring;timeout;;-1643474
73;69.766;Practice;POV;success;;-1643700
73;72.514;Audio;Ring;timeout;;-1643586
