SubjectId;Timestamp;RoundType;EventType;EventStatus;EventInfo;EventId
31;47.714;Heat;Custom;CameraContainerPos;(0.069, -1.135, -0.054);-1118
31;0.033;Training_Ring_Only;Ring;visible;(11.952, 3.150, 185.398);-1387908
31;0.077;Training_Complete;Ring;visible;(8.139, 3.150, 222.939);-1388528
31;0.104;Audio;Ring;visible;(4.414, 3.150, 260.159);-1389032
31;0.131;Heat;Ring;visible;(-87.103, 3.150, 236.748);-1398898
31;2.992;Heat;Ring;visible;(-106.731, 3.150, 114.938);-1399008
31;5.559;Heat;Ring;visible;(-4.393, 3.150, 76.352);-1399118
31;7.618;Heat;POV;visible;Left;-1399228
31;8.123;Heat;Ring;timeout;;-1398898
31;9.669;Heat;Ring;visible;(20.390, 3.150, 236.136);-1399460
31;10.981;Heat;Ring;timeout;;-1399008
