SubjectId;Timestamp;RoundType;EventType;EventStatus;EventInfo;EventId
13;62.102;Heat;Custom;CameraContainerPos;(-0.314, -1.280, -0.224);-1118
13;0.033;Training_Ring_Only;Ring;visible;(37.904, 3.150, 182.944);-1052830
13;2.972;Training_Ring_Only;Ring;visible;(60.959, 3.150, 249.830);-1053556
13;3.369;Training_Ring_Only;Ring;success;;-1052830
13;5.654;Training_Ring_Only;Ring;visible;(79.385, 3.150, 314.009);-1054346
13;6.207;Training_Ring_Only;Ring;success;;-1053556
13;8.888;Training_Ring_Only;Ring;success;;-1054346
13;9.517;Training_Ring_Only;Ring;visible;(91.889, 3.150, 409.334);-1055290
13;11.687;Training_Ring_Only;Ring;visible;(106.558, 3.150, 461.589);-1055762
13;12.820;Training_Ring_Only;Ring;success;;-1055290
13;14.986;Training_Ring_Only;Ring;success;;-1055762
13;15.103;Training_Ring_Only;Ring;visible;(92.077, 3.150, 544.105);-1056622
13;18.746;Training_Ring_Only;Ring;visible;(46.290, 3.150, 620.267);-1057412
13;21.225;Training_Ring_Only;Ring;visible;(25.278, 3.150, 679.761);-1058016
13;23.096;Training_Ring_Only;Ring;timeout;;-1056622
13;24.576;Training_Ring_Only;Ring;visible;(-35.883, 3.150, 731.408);-1058854
13;24.593;Training_Ring_Only;Ring;success;;-1058016
13;26.738;Training_Ring_Only;Ring;timeout;;-1057412
13;27.189;Training_Ring_Only;Ring;visible;(-85.610, 3.150, 766.945);-1059610
13;30.563;Training_Ring_Only;Ring;visible;(-152.857, 3.150, 804.744);-1060434
13;30.735;Training_Ring_Only;Ring;success;;-1059610
13;32.567;Training_Ring_Only;Ring;timeout;;-1058854
13;33.911;Training_Ring_Only;Ring;success;;-1060434
13;33.958;Training_Ring_Only;Ring;visible;(-195.490, 3.150, 875.246);-1061358
13;36.930;Training_Ring_Only;Ring;visible;(-258.337, 3.150, 912.036);-1062022
13;37.260;Training_Ring_Only;Ring;success;;-1061358
13;39.231;Training_Ring_Only;Ring;visible;(-310.656, 3.150, 930.811);-1062626
13;40.252;Training_Ring_Only;Ring;success;;-1062022
13;41.888;Training_Ring_Only;Ring;visible;(-374.406, 3.150, 939.988);-1063354
13;42.553;Training_Ring_Only;Ring;success;;-1062626
13;44.281;Training_Ring_Only;Ring;visible;(-426.986, 3.150, 964.275);-1064074
13;46.849;Training_Ring_Only;Ring;visible;(-483.950, 3.150, 990.376);-1064648
13;47.625;Training_Ring_Only;Ring;success;;-1064074
13;49.882;Training_Ring_Only;Ring;timeout;;-1063354
13;50.602;Training_Ring_Only;Ring;visible;(-569.140, 3.150, 1003.380);-1065638
13;53.752;Training_Ring_Only;Ring;visible;(-645.201, 3.150, 1012.947);-1066328
13;54.840;Training_Ring_Only;Ring;timeout;;-1064648
13;57.037;Training_Ring_Only;Ring;visible;(-719.795, 3.150, 999.823);-1067222
13;57.253;Training_Ring_Only;Ring;success;;-1066328
13;58.593;Training_Ring_Only;Ring;timeout;;-1065638
13;60.918;Training_Ring_Only;Ring;success;;-1067222
13;0.026;Training_Ring_Only;Ring;visible;(-735.743, 3.150, 1110.948);-1093452
13;3.310;Training_Ring_Only;Ring;visible;(-703.394, 3.150, 1174.722);-1094332
13;3.684;Training_Ring_Only;Ring;success;;-1093452
13;6.565;Training_Ring_Only;Ring;success;;-1094332
13;6.951;Training_Ring_Only;Ring;visible;(-640.275, 3.150, 1238.620);-1095464
13;9.632;Training_Ring_Only;Ring;visible;(-603.024, 3.150, 1292.499);-1096150
13;10.252;Training_Ring_Only;Ring;success;;-1095464
13;12.894;Training_Ring_Only;Ring;visible;(-576.422, 3.150, 1368.457);-1097092
13;12.933;Training_Ring_Only;Ring;success;;-1096150
13;16.374;Training_Ring_Only;Ring;success;;-1097092
13;16.425;Training_Ring_Only;Ring;visible;(-562.487, 3.150, 1450.121);-1098064
13;19.439;Training_Ring_Only;Ring;visible;(-542.738, 3.150, 1512.104);-1098836
