SubjectId;Timestamp;RoundType;EventType;EventStatus;EventInfo;EventId
29;126.997;Heat;Custom;CameraContainerPos;(0.085, -1.221, -0.058);-1118
29;0.031;Training_Ring_Only;Ring;visible;(3.736, 3.150, 184.740);-883134
29;3.259;Training_Ring_Only;Ring;success;;-883134
29;3.643;Training_Ring_Only;Ring;visible;(-18.036, 3.150, 272.401);-883318
29;6.682;Training_Ring_Only;Ring;visible;(-37.953, 3.150, 346.040);-883434
29;6.877;Training_Ring_Only;Ring;success;;-883318
29;9.273;Training_Ring_Only;Ring;visible;(-43.590, 3.150, 410.627);-883620
29;9.938;Training_Ring_Only;Ring;success;;-883434
29;12.580;Training_Ring_Only;Ring;visible;(-68.107, 3.150, 486.657);-883814
29;12.597;Training_Ring_Only;Ring;success;;-883620
29;15.306;Training_Ring_Only;Ring;visible;(-72.524, 3.150, 553.598);-883966
29;15.881;Training_Ring_Only;Ring;success;;-883814
29;18.120;Training_Ring_Only;Ring;visible;(-82.359, 3.150, 621.711);-884164
29;18.629;Training_Ring_Only;Ring;success;;-883966
29;21.627;Training_Ring_Only;Ring;visible;(-67.757, 3.150, 703.556);-884360
29;23.995;Training_Ring_Only;Ring;visible;(-52.223, 3.150, 760.335);-884482
29;24.884;Training_Ring_Only;Ring;success;;-884360
29;26.112;Training_Ring_Only;Ring;timeout;;-884164
29;26.231;Training_Ring_Only;Ring;visible;(-30.844, 3.150, 811.584);-884752
29;27.274;Training_Ring_Only;Ring;success;;-884482
29;29.222;Training_Ring_Only;Ring;visible;(-4.709, 3.150, 880.190);-884948
29;29.530;Training_Ring_Only;Ring;success;;-884752
29;31.657;Training_Ring_Only;Ring;visible;(-3.115, 3.150, 941.967);-885144
29;32.480;Training_Ring_Only;Ring;success;;-884948
29;34.959;Training_Ring_Only;Ring;success;;-885144
29;35.636;Training_Ring_Only;Ring;visible;(41.256, 3.150, 1027.712);-885416
29;38.204;Training_Ring_Only;Ring;visible;(77.021, 3.150, 1080.382);-885538
29;38.913;Training_Ring_Only;Ring;success;;-885416
29;40.526;Training_Ring_Only;Ring;visible;(110.894, 3.151, 1125.588);-885734
29;41.505;Training_Ring_Only;Ring;success;;-885538
29;43.521;Training_Ring_Only;Ring;visible;(159.969, 3.151, 1181.850);-885930
29;43.762;Training_Ring_Only;Ring;success;;-885734
29;46.201;Training_Ring_Only;Ring;visible;(196.322, 3.151, 1237.704);-886126
29;46.777;Training_Ring_Only;Ring;success;;-885930
29;48.591;Training_Ring_Only;Ring;visible;(215.362, 3.151, 1295.002);-886324
29;49.458;Training_Ring_Only;Ring;success;;-886126
29;51.071;Training_Ring_Only;Ring;visible;(240.959, 3.151, 1351.207);-886520
29;51.849;Training_Ring_Only;Ring;success;;-886324
29;54.087;Training_Ring_Only;Ring;visible;(254.026, 3.150, 1424.577);-886716
29;54.351;Training_Ring_Only;Ring;success;;-886520
29;57.322;Training_Ring_Only;Ring;success;;-886716
29;59.159;Training_Complete;Ring;visible;(348.784, 3.150, 1553.932);-891212
29;62.130;Training_Complete;Ring;visible;(366.484, 3.150, 1623.551);-891304
29;62.549;Training_Complete;Ring;success;;-891212
29;64.474;Training_Complete;Ring;visible;(359.825, 3.150, 1677.786);-891442
29;65.543;Training_Complete;Ring;success;;-891304
29;67.424;Training_Complete;Ring;visible;(344.481, 3.150, 1749.846);-891788
29;67.731;Training_Complete;Ring;success;;-891442
29;70.641;Training_Complete;Ring;visible;(340.984, 3.150, 1829.237);-892134
29;70.683;Training_Complete;Ring;success;;-891788
29;72.741;Training_Complete;Ring;visible;(351.123, 3.150, 1881.909);-892412
29;73.875;Training_Complete;Ring;success;;-892134
29;76.043;Training_Complete;Ring;success;;-892412
29;76.097;Training_Complete;POV;visible;Middle;-892878
29;76.850;Training_Complete;Ring;visible;(332.166, 3.150, 1981.284);-893050
29;78.299;Training_Complete;POV;success;;-892878
29;79.956;Training_Complete;Ring;visible;(283.594, 3.150, 2042.323);-893252
29;80.108;Training_Complete;Ring;success;;-893050
