SubjectId;Timestamp;RoundType;EventType;EventStatus;EventInfo;EventId
5;81.509;Heat;Custom;CameraContainerPos;(-0.309, -1.004, -0.400);-311160
5;0.030;Training_Ring_Only;Ring;visible;(-7.907, 3.150, 184.702);-1803420
5;0.046;Training_Complete;Ring;visible;(4.954, 3.150, 222.384);-1805052
5;0.073;Audio;Ring;visible;(12.265, 3.150, 259.808);-1807294
5;3.301;Audio;Ring;success;;-1807294
5;3.849;Audio;Ring;visible;(34.311, 3.150, 351.799);-1808208
5;6.731;Audio;Ring;visible;(48.817, 3.150, 422.261);-1808968
5;7.098;Audio;Ring;success;;-1808208
5;9.434;Audio;Ring;visible;(60.554, 3.150, 488.058);-1809662
5;9.980;Audio;Ring;success;;-1808968
5;12.661;Audio;Ring;success;;-1809662
5;12.785;Audio;POV;visible;Left;-1810558
5;13.544;Audio;Ring;visible;(88.516, 3.150, 586.647);-1810874
5;14.426;Audio;POV;success;;-1810558
5;15.823;Audio;Ring;visible;(94.548, 3.150, 642.433);-1811624
5;16.816;Audio;Ring;success;;-1810874
5;18.950;Audio;Ring;visible;(96.978, 3.150, 721.183);-1812356
5;19.050;Audio;Ring;success;;-1811624
5;22.223;Audio;Ring;success;;-1812356
5;22.616;Audio;Ring;visible;(89.536, 3.150, 812.311);-1813198
5;25.563;Audio;Ring;visible;(78.003, 3.150, 883.720);-1813834
5;25.886;Audio;Ring;success;;-1813198
5;28.020;Audio;Ring;visible;(58.995, 3.150, 942.807);-1814486
5;28.790;Audio;Ring;success;;-1813834
5;31.270;Audio;Ring;success;;-1814486
5;31.371;Audio;POV;visible;Right;-1815360
5;32.856;Audio;POV;success;;-1815360
5;32.891;Audio;Ring;visible;(30.293, 3.150, 1060.490);-1815880
5;36.129;Audio;Ring;visible;(15.745, 3.150, 1139.162);-1816592
5;36.140;Audio;Ring;success;;-1815880
5;39.357;Audio;Ring;success;;-1816592
5;39.883;Audio;Ring;visible;(-5.774, 3.150, 1230.322);-1817450
5;43.110;Audio;Ring;success;;-1817450
5;43.703;Audio;Ring;visible;(-22.484, 3.150, 1324.622);-1818328
5;45.759;Audio;Ring;visible;(-35.410, 3.150, 1374.538);-1818848
5;46.953;Audio;Ring;success;;-1818328
5;48.420;Audio;Ring;visible;(-53.748, 3.150, 1437.801);-1819548
5;49.008;Audio;Ring;success;;-1818848
5;51.644;Audio;Ring;success;;-1819548
5;51.767;Audio;POV;visible;Middle;-1820484
5;52.529;Audio;Ring;visible;(-82.344, 3.150, 1536.690);-1820838
5;55.598;Audio;POV;success;;-1820484
5;55.777;Audio;Ring;success;;-1820838
5;55.857;Audio;Ring;visible;(-93.724, 3.150, 1619.039);-1821744
5;59.130;Audio;Ring;success;;-1821744
5;59.812;Audio;Ring;visible;(-120.377, 3.150, 1713.274);-1822712
5;62.045;Audio;Ring;visible;(-145.544, 3.150, 1762.166);-1823210
5;63.083;Audio;Ring;success;;-1822712
5;64.792;Audio;Ring;visible;(-184.357, 3.150, 1819.176);-1823986
5;65.272;Audio;Ring;success;;-1823210
5;68.087;Audio;Ring;success;;-1823986
5;68.145;Audio;POV;visible;Left;-1824786
5;68.903;Audio;Ring;visible;(-219.901, 3.150, 1913.593);-1825106
5;69.762;Audio;POV;success;;-1824786
5;72.130;Audio;Ring;success;;-1825106
5;72.857;Audio;Ring;visible;(-256.652, 3.150, 2004.859);-1826190
5;76.085;Audio;Ring;success;;-1826190
5;76.433;Audio;Ring;visible;(-270.050, 3.150, 2093.363);-1826996
5;79.681;Audio;Ring;success;;-1826996
5;79.853;Audio;Ring;visible;(-293.485, 3.150, 2175.326);-1827812
5;83.077;Audio;Ring;success;;-1827812
5;83.198;Audio;POV;visible;Middle;-1828582
5;83.960;Audio;Ring;visible;(-325.350, 3.150, 2272.913);-1828870
5;85.177;Audio;POV;success;;-1828582
5;86.239;Audio;Ring;visible;(-349.613, 3.150, 2323.949);-1829582
5;87.233;Audio;Ring;success;;-1828870
5;89.488;Audio;Ring;success;;-1829582
5;89.724;Audio;Ring;visible;(-387.363, 3.150, 2401.787);-1830628
5;92.951;Audio;Ring;success;;-1830628
5;93.656;Audio;Ring;visible;(-434.345, 3.150, 2488.569);-1831664
5;96.928;Audio;Ring;success;;-1831664
5;97.053;Audio;Ring;visible;(-482.671, 3.150, 2557.130);-1832520
5;99.264;Audio;Ring;visible;(-525.671, 3.150, 2593.895);-1833108
5;100.280;Audio;Ring;success;;-1832520
5;102.558;Audio;Ring;success;;-1833108
5;102.617;Audio;POV;visible;Left;-1833934
5;104.590;Audio;POV;success;;-1833934
5;104.626;Audio;Ring;visible;(-583.385, 3.150, 2712.223);-1834572
5;107.440;Audio;Ring;visible;(-611.020, 3.150, 2776.612);-1835326
5;107.852;Audio;Ring;success;;-1834572
5;110.667;Audio;Ring;success;;-1835326
5;110.727;Audio;Ring;visible;(-633.586, 3.150, 2855.797);-1836194
5;113.973;Audio;Ring;success;;-1836194
5;114.074;Audio;POV;visible;Middle;-1836998
5;114.835;Audio;Ring;visible;(-676.196, 3.150, 2948.732);-1837354
5;115.894;Audio;POV;success;;-1836998
5;117.873;Audio;Ring;visible;(-720.966, 3.150, 3010.766);-1838270
5;118.061;Audio;Ring;success;;-1837354
5;121.122;Audio;Ring;success;;-1838270
