SubjectId;Timestamp;RoundType;EventType;EventStatus;EventInfo;EventId
31;51.422;Heat;Custom;CameraContainerPos;(0.076, -1.108, -0.057);-1118
31;0.032;Training_Ring_Only;Ring;visible;(-35.671, 3.150, 179.095);-24298
31;0.067;Training_Complete;Ring;visible;(-23.398, 3.150, 220.298);-24882
31;0.104;Audio;Ring;visible;(-41.832, 3.150, 254.292);-25484
31;0.141;Heat;Ring;visible;(-66.374, 3.150, 285.743);-29002
31;3.427;Heat;Ring;success;;-29002
31;3.905;Heat;Ring;visible;(-111.568, 3.150, 368.092);-29328
31;6.653;Heat;Ring;visible;(-140.785, 3.150, 429.915);-29442
31;7.139;Heat;Ring;success;;-29328
31;9.909;Heat;Ring;success;;-29442
31;10.494;Heat;Ring;visible;(-185.091, 3.150, 514.570);-29698
31;12.555;Heat;POV;visible;Middle;-29818
31;13.732;Heat;Ring;success;;-29698
31;14.604;Heat;Ring;visible;(-227.299, 3.150, 608.135);-30060
31;17.527;Heat;POV;timeout;;-29818
31;17.600;Heat;Ring;visible;(-269.381, 3.150, 670.494);-30180
31;17.839;Heat;Ring;success;;-30060
31;20.855;Heat;Ring;success;;-30180
31;21.396;Heat;Ring;visible;(-329.568, 3.150, 743.536);-30476
31;24.654;Heat;Ring;success;;-30476
31;25.016;Heat;Ring;visible;(-388.564, 3.150, 811.061);-30668
31;27.073;Heat;POV;visible;Right;-30788
31;28.250;Heat;Ring;success;;-30668
31;29.702;Heat;POV;success;;-30788
31;29.730;Heat;Ring;visible;(-471.954, 3.150, 894.212);-31184
31;32.964;Heat;Ring;success;;-31184
31;33.106;Heat;Ring;visible;(-539.908, 3.150, 945.047);-31376
31;35.717;Heat;Ring;visible;(-593.123, 3.151, 981.327);-31496
31;36.364;Heat;Ring;success;;-31376
31;38.974;Heat;Ring;success;;-31496
31;39.649;Heat;Ring;visible;(-655.659, 3.151, 1056.666);-31762
31;42.883;Heat;Ring;success;;-31762
31;43.380;Heat;Ring;visible;(-715.037, 3.151, 1128.637);-31954
31;46.106;Heat;Ring;visible;(-763.246, 3.151, 1175.954);-32074
31;46.637;Heat;Ring;success;;-31954
31;48.163;Heat;POV;visible;Right;-32266
31;49.340;Heat;Ring;success;;-32074
