SubjectId;Timestamp;Round;RepeatCount;RoundType;PlayerXPos;PlayerYPos;PlayerZPos;MainCamXPos;MainCamYPos;MainCamZPos;PlayerXRot;PlayerYRot;PlayerZRot;MainCamXRot;MainCamYRot;MainCamZRot
19;0.022;0;0;Training_Ring_Only;3.689028;3.14997;105.0615;3.641526;3.712286;105.2838;8.400669E-06;3.898886;0.000216913;2.40855;358.2341;4.191284
19;0.054;1;0;Training_Complete;3.582499;3.149958;142.2472;3.514365;3.712671;142.4531;3.291522E-05;357.8198;0.000321863;2.446526;353.7741;3.917084
19;0.081;2;0;Audio;7.694095;3.149975;179.1587;7.648902;3.722659;179.3604;-1.215063E-05;3.736581;0.0004109589;357.2421;354.6864;3.14291
19;0.193;2;0;Audio;7.845726;3.149975;181.9706;7.794837;3.722638;182.1707;-2.478435E-07;2.093234;0.0004004541;357.2394;353.0812;3.130807
19;0.326;2;0;Audio;7.922498;3.149975;185.2926;7.866209;3.722586;185.4912;1.23317E-05;0.2703403;0.0004098334;357.3075;351.5265;3.13152
19;0.460;2;0;Audio;7.896218;3.149974;188.6436;7.835373;3.722107;188.8412;2.428882E-05;358.5758;0.0004171365;357.4662;350.4053;3.013723
19;0.594;2;0;Audio;7.775848;3.149972;191.9941;7.712132;3.721252;192.1914;3.440139E-05;357.132;0.0004152218;357.9709;350.0709;2.785824
19;0.728;2;0;Audio;7.585706;3.14997;195.3385;7.520942;3.721153;195.5357;3.979239E-05;356.3718;0.0004127751;357.7938;350.2164;2.829
19;0.863;2;0;Audio;7.372002;3.149967;198.6912;7.310393;3.720578;198.8904;3.979681E-05;356.4949;0.0004132795;357.7574;351.5098;2.710989
19;0.997;2;0;Audio;7.185393;3.149965;202.037;7.129569;3.719282;202.2406;3.347136E-05;357.3801;0.0004151397;357.868;353.866;2.349007
19;1.131;2;0;Audio;7.067039;3.149964;205.3794;7.017791;3.71755;205.5891;2.289457E-05;358.9216;0.0004318033;358.2196;356.2281;2.211757
19;1.264;2;0;Audio;7.052978;3.149962;208.7297;7.011322;3.715691;208.9453;7.43593E-06;1.00216;0.0004410511;358.4083;358.1779;2.027503
19;1.399;2;0;Audio;7.164258;3.149962;212.0803;7.129539;3.713691;212.3016;-8.472547E-06;3.089295;0.0004399328;358.5871;359.6554;2.282898
19;1.533;2;0;Audio;7.387301;3.149963;215.4236;7.357897;3.71215;215.6514;-2.184196E-05;4.764399;0.0004424512;358.9459;0.759771;2.415659
19;1.669;2;0;Audio;7.706779;3.149965;218.8237;7.681315;3.710449;219.058;-3.152193E-05;6.188179;0.0004311717;358.7989;1.348877;2.464651
19;1.801;2;0;Audio;8.088388;3.149967;222.0965;8.066031;3.708831;222.3358;-3.952972E-05;7.23316;0.0004425314;359.0585;2.077887;2.375452
19;1.935;2;0;Audio;8.529965;3.14997;225.414;8.50691;3.706591;225.6579;-4.31303E-05;8.039231;0.0004383654;359.5513;2.289062;2.706037
19;2.069;2;0;Audio;9.01731;3.149972;228.7346;8.99186;3.705861;228.981;-4.876084E-05;8.78287;0.0004387925;359.987;2.267967;3.292266
19;2.203;2;0;Audio;9.544018;3.149975;232.0312;9.517653;3.706395;232.2795;-5.453428E-05;9.48006;0.0004313612;359.8936;2.712443;3.727176
19;2.337;2;0;Audio;10.11121;3.149978;235.3323;10.085;3.706374;235.5835;-5.847382E-05;10.1159;0.0004047782;359.5714;3.213251;3.891427
19;2.471;2;0;Audio;10.71378;3.149981;238.6371;10.68744;3.705292;238.8921;-5.776608E-05;10.56651;0.0003878256;359.8676;3.397928;3.958017
19;2.605;2;0;Audio;11.32933;3.149984;241.9317;11.29822;3.704709;242.189;-5.525381E-05;10.47429;0.0003994956;0.1069583;2.828885;4.020787
19;2.739;2;0;Audio;11.92147;3.149987;245.2245;11.87894;3.704847;245.4821;-4.201796E-05;9.655503;0.0003820102;0.08018705;1.398938;4.33778
19;2.873;2;0;Audio;12.44892;3.149989;248.532;12.38966;3.704368;248.7888;-3.09778E-05;8.090495;0.0003916095;0.06998599;359.5752;4.830884
19;3.007;2;0;Audio;12.87129;3.149991;251.8598;12.79389;3.704154;252.1132;-1.623813E-05;5.950748;0.0003823863;0.2358419;356.7573;5.681351
19;3.145;2;0;Audio;13.16797;3.149991;255.3005;13.07617;3.704022;255.5484;-2.031427E-07;3.474566;0.0003925677;0.1287552;353.9842;6.047057
19;3.275;2;0;Audio;13.31073;3.149991;258.5464;13.21204;3.704999;258.7877;1.486057E-05;1.224086;0.0003974765;359.7784;352.6726;5.970675
19;3.411;2;0;Audio;13.33186;3.149989;261.9254;13.23014;3.706262;262.1593;2.924396E-05;359.2223;0.0004262937;359.6424;351.6984;5.730563
19;3.544;2;0;Audio;13.24743;3.149987;265.2555;13.14688;3.707844;265.4817;4.088401E-05;357.6917;0.0004207286;359.0832;351.154;5.438963
19;3.676;2;0;Audio;13.08706;3.149985;268.5545;12.98867;3.708955;268.7756;4.726127E-05;356.6478;0.0004171045;358.6552;350.9228;5.066123
19;3.810;2;0;Audio;12.87334;3.149982;271.9098;12.77701;3.708599;272.1288;5.222601E-05;356.0329;0.0004136332;358.8236;350.767;4.848057
19;3.944;2;0;Audio;12.63546;3.149979;275.2452;12.54284;3.708263;275.4641;5.380492E-05;355.8589;0.0004172644;359.0551;351.4792;4.350822
19;4.078;2;0;Audio;12.39697;3.149976;278.5864;12.30626;3.708224;278.8055;5.198602E-05;356.0335;0.0004121153;359.1178;351.5852;4.236538
19;4.213;2;0;Audio;12.1685;3.149973;281.9571;12.07738;3.708067;282.1756;4.988191E-05;356.2301;0.0004096994;359.2271;351.4806;4.409494
19;4.346;2;0;Audio;11.95283;3.14997;285.2788;11.85893;3.707774;285.4978;4.908919E-05;356.3558;0.0004276139;359.2822;350.7744;4.662004
19;4.480;2;0;Audio;11.7432;3.149967;288.6227;11.64649;3.707682;288.843;4.792932E-05;356.4843;0.0004244283;359.6278;350.6241;4.94126
19;4.614;2;0;Audio;11.53835;3.149964;291.9655;11.43685;3.707577;292.1864;4.751758E-05;356.4332;0.0004132921;359.4019;349.5356;5.091553
19;4.748;2;0;Audio;11.31961;3.149961;295.3093;11.2121;3.707107;295.5302;5.190074E-05;355.9083;0.0004084188;359.529;348.2732;5.172678
19;4.882;2;0;Audio;11.05773;3.149959;298.6484;10.94187;3.705967;298.8682;6.046959E-05;354.867;0.0004321584;359.8538;346.1702;5.404336
19;5.016;2;0;Audio;10.72365;3.149955;301.9822;10.59985;3.705778;302.1982;7.389858E-05;353.39;0.0004280927;359.902;344.2822;5.57753
19;5.150;2;0;Audio;10.29811;3.14995;305.3098;10.16803;3.705947;305.5216;8.442014E-05;351.7797;0.0004198161;359.7328;342.8658;5.704359
19;5.285;2;0;Audio;9.783504;3.149945;308.6235;9.650757;3.705864;308.8326;9.832286E-05;350.3846;0.0004027507;359.6214;342.1267;5.428334
19;5.419;2;0;Audio;9.196704;3.149939;311.9223;9.06203;3.70577;312.1294;0.0001075854;349.306;0.000415487;359.6743;341.444;5.421592
19;5.553;2;0;Audio;8.552794;3.149933;315.2163;8.41612;3.706164;315.4213;0.00011079;348.4682;0.0004193244;359.4463;340.9355;5.476921
19;5.688;2;0;Audio;7.861228;3.149926;318.5182;7.721572;3.705984;318.7219;0.0001141368;347.7682;0.0004082916;359.3843;340.5395;5.488539
19;5.822;2;0;Audio;7.134706;3.149919;321.7917;6.990794;3.705246;321.9944;0.0001195747;347.0952;0.0003867619;359.4814;339.9413;5.509208
