SubjectId;Timestamp;RoundType;EventType;EventStatus;EventInfo;EventId
24;145.098;Heat;Custom;CameraContainerPos;(0.065, -1.084, 0.036);-1118
24;0.024;Training_Ring_Only;Ring;visible;(-23.112, 3.150, 182.418);-256372
24;3.298;Training_Ring_Only;Ring;success;;-256372
24;3.778;Training_Ring_Only;Ring;visible;(-49.805, 3.150, 272.131);-257378
24;6.549;Training_Ring_Only;Ring;visible;(-72.777, 3.150, 338.080);-258018
24;7.011;Training_Ring_Only;Ring;success;;-257378
24;8.962;Training_Ring_Only;Ring;visible;(-102.515, 3.150, 389.916);-258762
24;9.827;Training_Ring_Only;Ring;success;;-258018
24;11.775;Training_Ring_Only;Ring;visible;(-151.250, 3.150, 441.377);-259584
24;12.216;Training_Ring_Only;Ring;success;;-258762
24;15.076;Training_Ring_Only;Ring;success;;-259584
24;15.151;Training_Ring_Only;Ring;visible;(-206.425, 3.150, 503.643);-260588
24;18.405;Training_Ring_Only;Ring;success;;-260588
24;18.612;Training_Ring_Only;Ring;visible;(-256.359, 3.150, 574.115);-261396
24;21.717;Training_Ring_Only;Ring;visible;(-294.805, 3.150, 640.586);-262100
24;21.867;Training_Ring_Only;Ring;success;;-261396
24;24.951;Training_Ring_Only;Ring;success;;-262100
24;25.090;Training_Ring_Only;Ring;visible;(-330.257, 3.150, 717.362);-263096
24;28.347;Training_Ring_Only;Ring;success;;-263096
24;28.396;Training_Ring_Only;Ring;visible;(-362.804, 3.150, 792.646);-263860
24;31.631;Training_Ring_Only;Ring;success;;-263860
24;32.350;Training_Ring_Only;Ring;visible;(-402.986, 3.150, 883.204);-264862
24;34.853;Training_Ring_Only;Ring;visible;(-442.397, 3.150, 932.350);-265480
24;35.607;Training_Ring_Only;Ring;success;;-264862
24;38.132;Training_Ring_Only;Ring;success;;-265480
24;38.828;Training_Ring_Only;Ring;visible;(-486.735, 3.150, 1019.973);-266574
24;41.085;Training_Ring_Only;Ring;visible;(-501.717, 3.150, 1075.509);-267170
24;42.063;Training_Ring_Only;Ring;success;;-266574
24;43.922;Training_Ring_Only;Ring;visible;(-515.068, 3.150, 1144.118);-267926
24;44.365;Training_Ring_Only;Ring;success;;-267170
24;46.626;Training_Ring_Only;Ring;visible;(-526.023, 3.150, 1210.621);-268602
24;47.157;Training_Ring_Only;Ring;success;;-267926
24;49.860;Training_Ring_Only;Ring;success;;-268602
24;50.245;Training_Ring_Only;Ring;visible;(-540.929, 3.150, 1299.864);-269566
24;53.479;Training_Ring_Only;Ring;success;;-269566
24;53.886;Training_Ring_Only;Ring;visible;(-548.857, 3.150, 1390.654);-270428
24;57.120;Training_Ring_Only;Ring;success;;-270428
24;57.196;Training_Ring_Only;Ring;visible;(-559.728, 3.151, 1473.076);-271204
24;59.628;Training_Ring_Only;Ring;visible;(-581.036, 3.151, 1529.762);-271750
24;60.471;Training_Ring_Only;Ring;success;;-271204
24;62.885;Training_Ring_Only;Ring;success;;-271750
24;64.720;Training_Complete;Ring;visible;(-676.138, 3.151, 1659.279);-294256
24;67.999;Training_Complete;Ring;success;;-294256
24;68.227;Training_Complete;Ring;visible;(-738.521, 3.151, 1719.971);-295058
24;71.484;Training_Complete;Ring;success;;-295058
24;71.712;Training_Complete;Ring;visible;(-789.877, 3.151, 1789.770);-295760
24;74.969;Training_Complete;Ring;success;;-295760
24;74.976;Training_Complete;Ring;visible;(-839.787, 3.151, 1853.692);-296546
24;78.208;Training_Complete;Ring;success;;-296546
24;78.973;Training_Complete;Ring;visible;(-904.233, 3.151, 1929.909);-297368
24;82.207;Training_Complete;Ring;success;;-297368
24;82.771;Training_Complete;Ring;visible;(-965.357, 3.151, 2002.555);-298158
24;86.005;Training_Complete;Ring;success;;-298158
24;86.123;Training_Complete;POV;visible;Left;-298870
24;91.099;Training_Complete;POV;timeout;;-298870
24;91.126;Training_Complete;Ring;visible;(-1116.245, 3.151, 2146.794);-299854
24;94.053;Training_Complete;Ring;visible;(-1173.008, 3.151, 2192.521);-300474
24;94.360;Training_Complete;Ring;success;;-299854
24;97.287;Training_Complete;Ring;success;;-300474
24;97.872;Training_Complete;Ring;visible;(-1253.024, 3.151, 2244.771);-301350
24;100.442;Training_Complete;Ring;visible;(-1311.773, 3.151, 2271.542);-302122
24;101.107;Training_Complete;Ring;success;;-301350
24;102.744;Training_Complete;Ring;visible;(-1364.872, 3.151, 2292.569);-302642
24;103.698;Training_Complete;Ring;success;;-302122
24;105.977;Training_Complete;Ring;success;;-302642
24;106.183;Training_Complete;Ring;visible;(-1441.995, 3.151, 2331.355);-303464
24;109.440;Training_Complete;Ring;success;;-303464
24;109.532;Training_Complete;POV;visible;Left;-304214
24;110.294;Training_Complete;Ring;visible;(-1536.489, 3.151, 2371.358);-304492
24;111.138;Training_Complete;POV;success;;-304214
24;112.975;Training_Complete;Ring;visible;(-1599.883, 3.151, 2389.404);-305192
24;113.595;Training_Complete;Ring;success;;-304492
24;116.192;Training_Complete;Ring;visible;(-1677.799, 3.151, 2407.344);-305882
24;116.232;Training_Complete;Ring;success;;-305192
24;119.448;Training_Complete;Ring;success;;-305882
24;119.542;Training_Complete;Ring;visible;(-1761.279, 3.151, 2407.605);-306558
24;122.626;Training_Complete;Ring;visible;(-1837.897, 3.151, 2407.062);-307206
24;122.799;Training_Complete;Ring;success;;-306558
24;125.860;Training_Complete;Ring;success;;-307206
24;125.974;Training_Complete;POV;visible;Middle;-307946
24;126.736;Training_Complete;Ring;visible;(-1939.881, 3.151, 2420.046);-308218
24;127.580;Training_Complete;POV;success;;-307946
24;128.858;Training_Complete;Ring;visible;(-1991.655, 3.151, 2428.116);-308808
24;129.993;Training_Complete;Ring;success;;-308218
24;131.450;Training_Complete;Ring;visible;(-2054.957, 3.151, 2441.831);-309458
24;132.093;Training_Complete;Ring;success;;-308808
24;134.684;Training_Complete;Ring;success;;-309458
24;135.092;Training_Complete;Ring;visible;(-2142.253, 3.151, 2468.528);-310476
24;138.348;Training_Complete;Ring;success;;-310476
24;138.688;Training_Complete;Ring;visible;(-2228.721, 3.152, 2490.504);-311244
24;141.169;Training_Complete;Ring;visible;(-2291.616, 3.152, 2493.508);-311850
24;141.922;Training_Complete;Ring;success;;-311244
24;144.447;Training_Complete;Ring;success;;-311850
24;144.516;Training_Complete;POV;visible;Right;-312596
24;145.987;Training_Complete;POV;success;;-312596
24;146.014;Training_Complete;Ring;visible;(-2410.290, 3.152, 2512.077);-313074
24;148.584;Training_Complete;Ring;visible;(-2468.857, 3.152, 2536.834);-313746
24;149.272;Training_Complete;Ring;success;;-313074
24;151.819;Training_Complete;Ring;success;;-313746
24;152.315;Training_Complete;Ring;visible;(-2554.834, 3.152, 2572.750);-314576
24;155.242;Training_Complete;Ring;visible;(-2627.449, 3.152, 2586.423);-315154
24;155.550;Training_Complete;Ring;success;;-314576
24;157.364;Training_Complete;Ring;visible;(-2680.606, 3.152, 2581.182);-315700
24;158.520;Training_Complete;Ring;success;;-315154
